primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
XIST	-1.132906218689247	-0.8162085185541693	-1.4496039188243244	-7.011277270233776	3.6296679134958507e-6	0.02138600334631755	DiagnosisPD
LINC02196	-0.34425018935746055	-0.19959834900131002	-0.4889020297136111	-4.664427159381298	6.7890056658254e-4	1	DiagnosisPD
XKR4	-0.3069706510650607	-0.16923099645291537	-0.44471030567720604	-4.3680334620592225	0.0014410687125058204	1	DiagnosisPD
MEF2C	-0.2682737726125235	-0.14275996285847187	-0.39378758236657513	-4.1892356972317994	0.00577268692920945	1	DiagnosisPD
HDAC8	-0.214265633123488	-0.11204571233203768	-0.3164855539149383	-4.108327621418327	0.00647679890449585	1	DiagnosisPD
SGMS1	-0.20671354904836226	-0.10616766752339472	-0.3072594305733298	-4.029514736022647	0.006888375834400353	1	DiagnosisPD
PATJ	-0.20915416713677581	-0.1040040686206164	-0.31430426565293523	-3.898566340777635	0.002935982022976598	1	DiagnosisPD
RNF8	-0.15426107457996197	-0.07084539475416952	-0.23767675440575442	-3.6245721550744476	0.0033966700520345933	1	DiagnosisPD
MARK1	-0.20528434990075273	-0.0936598669756797	-0.31690883282582577	-3.6044953745968775	0.003681221540372497	1	DiagnosisPD
AC090115.1	-0.25827695079421187	-0.1164071062573584	-0.40014679533106534	-3.5681544816381323	0.0029523002126681567	1	DiagnosisPD
PTPRN	-0.16451942942229703	-0.07396968398622346	-0.2550691748583706	-3.5610498392005594	0.010513782151575567	1	DiagnosisPD
TVP23C	-0.1658429036475747	-0.07441563976439264	-0.25727016753075677	-3.5552427627726977	0.0036162279084605035	1	DiagnosisPD
ATP6V0A1	-0.23363160448477416	-0.10420231009003048	-0.36306089887951787	-3.537912592213438	0.013452890850369095	1	DiagnosisPD
VPS8	-0.18087559025371158	-0.07854603378623161	-0.28320514672119157	-3.4643914702431133	0.00817600862525369	1	DiagnosisPD
AGTPBP1	-0.2259542606364362	-0.08832205881937946	-0.3635864624534929	-3.217722358241801	0.006916549112976955	1	DiagnosisPD
DLGAP1-AS4	-0.15590514790700039	-0.060205001774703934	-0.2516052940392968	-3.1929781432067115	0.02727172048230183	1	DiagnosisPD
ADCY2	-0.23776753762038716	-0.08962717179473007	-0.38590790344604425	-3.1457719699246196	0.010036448143407827	1	DiagnosisPD
FASTKD2	-0.1376920578956209	-0.05050988571527523	-0.22487423007596655	-3.095489223121934	0.008529460236327767	1	DiagnosisPD
PRMT8	-0.35097413846022185	-0.12628481633218405	-0.5756634605882597	-3.061545890885795	3.285792054051221e-5	0.19330314653983335	DiagnosisPD
ADAM19	-0.14403881140882002	-0.05136339238072603	-0.23671423043691403	-3.0462326008114773	0.007884510727525908	1	DiagnosisPD
MARCHF1	-0.368758475599281	-0.13068614988469204	-0.6068308013138699	-3.035856137411577	0.012749103926695381	1	DiagnosisPD
LINC02885	-0.4109926799761333	-0.14472396333874116	-0.6772613966135255	-3.0252553166423923	1.7313632471025766e-4	1	DiagnosisPD
RSRP1	-0.15161848177699788	-0.05287738310134554	-0.2503595804526502	-3.0095549640347876	5.267426909245309e-4	1	DiagnosisPD
POLR3A	-0.27452203450344315	-0.0955857704656422	-0.4534582985412441	-3.006955037776718	1.953432543163665e-4	1	DiagnosisPD
AC004470.2	-0.6965959508470723	-0.24145908858275072	-1.1517328131113937	-2.9997635626441372	5.457265740149877e-5	0.3206143622338053	DiagnosisPD
UBE2B	-0.1436993005235434	-0.047969597505178235	-0.23942900354190857	-2.942090539816161	0.02632463494297864	1	DiagnosisPD
PTPRA	-0.18215474919577535	-0.058681012458296766	-0.3056284859332539	-2.8914387583143335	0.04406523939839247	1	DiagnosisPD
NPC1	-0.12976783445344497	-0.041397255321349136	-0.2181384135855408	-2.8781103889827593	0.009860216862428701	1	DiagnosisPD
FILIP1L	-0.2701244061455359	-0.085554764652465	-0.45469404763860677	-2.8684788197434745	0.0399843298368831	1	DiagnosisPD
TUBGCP5	-0.15622985677581602	-0.04871482268510917	-0.26374489086652286	-2.848019304278092	0.007095752528931037	1	DiagnosisPD
CRYM	-0.1419724530494595	-0.04408409953405204	-0.23986080656486694	-2.842635357330293	0.002764018683493253	1	DiagnosisPD
AL356295.1	-0.6041561502155183	-0.1818557282948159	-1.0264565721362207	-2.803985584658345	0.036142728093507395	1	DiagnosisPD
PRPF8	-0.15590614896949373	-0.04596155568067138	-0.26585074225831606	-2.779312995827056	0.02588323744703129	1	DiagnosisPD
