primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
XIST	-1.106006070403897	-0.681979229624386	-1.5300329111834081	-5.112251999635807	2.6882611975531104e-5	0.11742324910911986	DiagnosisPD
SCMH1	-0.2302006544573374	-0.13516901131496067	-0.3252322975997141	-4.7477343023309	1.093924624636094e-5	0.04787014157407547	DiagnosisPD
CALN1	-0.4353507367804903	-0.23546932248444227	-0.6352321510765383	-4.268889970274782	2.0814749324022508e-4	0.901694940716655	DiagnosisPD
MIR3936HG	-0.14664595905446776	-0.07769394544446916	-0.21559797266446634	-4.168417761528778	5.448332519137691e-4	1	DiagnosisPD
ICE1	-0.15033254826282272	-0.07136025519764277	-0.22930484132800266	-3.7310095587078234	5.523301024116717e-4	1	DiagnosisPD
DTNB	-0.19518188621432297	-0.08246031659605524	-0.3079034558325907	-3.39375568234344	5.985242637809268e-4	1	DiagnosisPD
UCHL1	-0.14627179369294707	-0.06169904327195634	-0.2308445441139378	-3.389832377038245	0.007279780586275935	1	DiagnosisPD
PDE10A	-0.46293824605656075	-0.19280248892231155	-0.73307400319081	-3.3588381596075756	0.0022046116481815366	1	DiagnosisPD
TVP23C	-0.179192376085203	-0.0721879999144655	-0.2861967522559405	-3.2822078498056784	6.625866790672382e-4	1	DiagnosisPD
DOCK10	-0.31312090109678636	-0.12531364499273598	-0.5009281572008367	-3.2677421612316175	4.3929020389340877e-5	0.1916183869383049	DiagnosisPD
CHRM3	-0.16127268550256968	-0.06423816400969826	-0.2583072069954411	-3.2574866182888598	0.013042268019073825	1	DiagnosisPD
RBM39	-0.17282330507357246	-0.06843160512071954	-0.2772150050264254	-3.244773806599202	1.9740346344833924e-4	0.855349207121654	DiagnosisPD
ZNF804B	-0.3907800569777242	-0.15172546406422951	-0.629834649891219	-3.2039327428024222	0.0024050918100109618	1	DiagnosisPD
MIAT	-0.2295467206427979	-0.08863231620683928	-0.3704611250787565	-3.1927417713611272	0.014543844634772827	1	DiagnosisPD
HECTD2	-0.19313486112424938	-0.07409732740376236	-0.3121723948447364	-3.179983322331932	0.002062737802828659	1	DiagnosisPD
AL445250.1	-0.2643474550715279	-0.10049613738192109	-0.4281987727611347	-3.1620831534995872	0.017312674620378558	1	DiagnosisPD
FXYD6	-0.3821120388367977	-0.14497771302860163	-0.6192463646449937	-3.15823460659616	3.3969349840098716e-4	1	DiagnosisPD
TMEM181	-0.13910263673079115	-0.05201109585050252	-0.2261941776110798	-3.1304550980635435	0.003840137556145489	1	DiagnosisPD
RNASET2	-0.18581858721814037	-0.06831138157923475	-0.303325792857046	-3.099365154889592	0.00638628771911507	1	DiagnosisPD
PITPNC1	-0.22090221974757074	-0.07991701150618258	-0.3618874279889589	-3.070963260691129	0.012248127808928788	1	DiagnosisPD
COX10-AS1	-0.3048810484061688	-0.10976991745341796	-0.49999217935891965	-3.062643691966559	0.00018037184969457305	0.7826334558247525	DiagnosisPD
MAN1A2	-0.22290886039845115	-0.07952288448644768	-0.3662948363104546	-3.0469739835920495	0.0016390026936357284	1	DiagnosisPD
SBF2	-0.14203091887844943	-0.04866326799422299	-0.23539856976267587	-2.9814982283111044	0.007798387246410253	1	DiagnosisPD
PAK3	-0.15494934914786862	-0.053031459813410106	-0.2568672384823271	-2.9798021303318434	0.01876491516639743	1	DiagnosisPD
GRB10	-0.10012462047528325	-0.03424532740545219	-0.16600391354511432	-2.9787910730809553	0.00791963361814475	1	DiagnosisPD
PTK2	-0.18549045759511917	-0.06283638856034805	-0.3081445266298903	-2.964064863263719	2.2914525853367967e-4	0.9919698241922993	DiagnosisPD
EEA1	-0.10818716533842632	-0.03634557738259962	-0.180028753294253	-2.951534809937312	0.004680748068412251	1	DiagnosisPD
SVEP1	-0.14681433906761093	-0.0491967831066647	-0.24443189502855717	-2.94773633855051	0.002700193464837369	1	DiagnosisPD
HDAC8	-0.15630510075075832	-0.050346993047989036	-0.2622632084535276	-2.8912593355362843	0.011811792090218789	1	DiagnosisPD
SRGAP2B	-0.12132076258186464	-0.03852704345350448	-0.20411448171022478	-2.872009226554223	0.0035635932881228063	1	DiagnosisPD
RIPOR2	-0.1533894089336969	-0.048611877262061606	-0.2581669406053322	-2.8692956621855505	0.005532468039914593	1	DiagnosisPD
