primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
SYT9	-0.210126475208266	-0.12931229244745562	-0.29094065796907637	-5.0961391866758525	6.774012594792113e-5	0.16664070983188597	DiagnosisPD
PTBP2	-0.3087847793257896	-0.18367414843763175	-0.4338954102139475	-4.837375066821605	6.9120393848856684e-6	0.017335394777293258	DiagnosisPD
XIST	-1.9351724363749905	-1.1492456981988861	-2.721099174551095	-4.825981983984534	0.0018724877230937094	1	DiagnosisPD
EVI5	-0.23024370732139088	-0.13538091967859872	-0.32510649496418303	-4.757074773262743	1.4805953482458716e-6	0.0037311002775795962	DiagnosisPD
TOGARAM1	-0.1884962171238227	-0.11032823973378257	-0.2666641945138628	-4.726306207736265	7.526450563257229e-6	0.018861285111522616	DiagnosisPD
ITCH	-0.21563325175814407	-0.12570985625990183	-0.3055566472563863	-4.699927143248075	6.685616199431809e-5	0.1645330146680168	DiagnosisPD
BRAF	-0.12862417877476695	-0.07412872813190075	-0.18311962941763316	-4.626051440361576	2.1530162420584864e-5	0.05356704410241514	DiagnosisPD
CDC14B	-0.2733137037670472	-0.14320785820737333	-0.4034195493267211	-4.117301675111641	5.51699684034853e-4	1	DiagnosisPD
LPGAT1	-0.3984906800416096	-0.20732577664834415	-0.589655583434875	-4.085621195066833	4.5335714567600245e-4	1	DiagnosisPD
DLEU2	-0.2875446942378279	-0.14913938125178322	-0.4259500072238726	-4.071933602061574	3.653717855629754e-5	0.09042951692683641	DiagnosisPD
JMJD1C	-0.2489247892656724	-0.12733802756641283	-0.370511550964932	-4.012637683588471	6.983878242744485e-4	1	DiagnosisPD
CAMTA1	-0.1662080708969349	-0.08241147331814898	-0.25000466847572084	-3.887530547903088	0.0012474473072689352	1	DiagnosisPD
ENPP2	-0.2834377894883424	-0.14027160007130374	-0.4266039789053811	-3.8803006597916845	0.0017514972839495365	1	DiagnosisPD
KIAA1328	-0.16376401744951363	-0.07887788879768229	-0.24865014610134498	-3.781201725916039	0.003207509218549226	1	DiagnosisPD
PAN3	-0.1136339679144045	-0.053927595147657964	-0.17334034068115103	-3.730229692610902	7.35493508823162e-4	1	DiagnosisPD
EXOC6B	-0.4664963553090353	-0.21968629906853435	-0.7133064115495363	-3.7045332319602307	4.902883100619606e-6	0.012325848114957688	DiagnosisPD
RALGAPA1	-0.20685829408792666	-0.09718170642288047	-0.31653488175297284	-3.696639501166233	0.0015026401277603463	1	DiagnosisPD
CHD6	-0.13474873583916763	-0.06073416974754435	-0.2087633019307909	-3.5682526177365563	1.346930731512952e-5	0.033619391058563285	DiagnosisPD
PCM1	-0.1924816313074018	-0.08588500260842795	-0.29907826000637566	-3.5391087847007716	9.898175659709351e-9	2.5042384419064657e-5	DiagnosisPD
LINC01135	-0.2622281706127054	-0.11405354962315034	-0.4104027916022605	-3.4685951393049708	0.0017722512370445121	1	DiagnosisPD
BIRC6	-0.11672046252454327	-0.049734904385438566	-0.18370602066364797	-3.415182453684926	2.4677522305834303e-4	0.6004041177009486	DiagnosisPD
GARNL3	-0.25977709713171027	-0.11026390857467502	-0.4092902856887455	-3.4054103139689715	0.002435497506725126	1	DiagnosisPD
GPATCH8	-0.10703708737942041	-0.04479816939907344	-0.1692760053597674	-3.3707018547458554	9.263652166873832e-6	0.023196185025852075	DiagnosisPD
SLTM	-0.17735762760911133	-0.07373367000288407	-0.2809815852153386	-3.354577170448034	0.010053501579176687	1	DiagnosisPD
TMEM144	-0.3560501312483364	-0.14674958348419848	-0.5653506790124743	-3.3341787271570107	0.006507412290529107	1	DiagnosisPD
GLG1	-0.13579461491720735	-0.05404967416131838	-0.2175395556730963	-3.2558902370118616	0.003351311602928549	1	DiagnosisPD
PRKCQ	-0.11835666559067454	-0.0456511927225655	-0.19106213845878356	-3.1906099051000703	1.2086512501658819e-5	0.03018002171664207	DiagnosisPD
SFPQ	-0.1859787984665653	-0.07168981664358556	-0.30026778028954504	-3.189386597625719	0.003537559888316179	1	DiagnosisPD
UBR2	-0.11103057605189759	-0.042575846854602695	-0.17948530524919248	-3.1789758398906076	0.01581095220450639	1	DiagnosisPD
BAZ2B	-0.5534026097938016	-0.2040219180032089	-0.9027833015843943	-3.104490916734537	1.227319693709455e-4	0.30069332495881645	DiagnosisPD
ANKIB1	-0.32128551386241755	-0.1174391241950376	-0.5251319035297974	-3.089130187452862	6.091712598158147e-4	1	DiagnosisPD
RNF130	-0.22661968785523978	-0.08243557296545106	-0.3708038027450285	-3.080550355519333	0.012740784037976845	1	DiagnosisPD
PPP1R9A	-0.2076759954197145	-0.07517235808544778	-0.3401796327539812	-3.0718965883880816	0.008684123741335027	1	DiagnosisPD
