primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
ELL2	-0.25600361675347005	-0.1633524758558753	-0.3486547576510648	-5.415560606030505	1.1110029133258518e-5	0.02150901640198849	DiagnosismitoPD
TMEM98	-0.20557324441637537	-0.11133063604639705	-0.2998158527863537	-4.275307763759829	1.482645544398491e-4	0.2836300926434313	DiagnosismitoPD
GNB1	-0.1710092067918887	-0.0879970797532686	-0.2540213338305088	-4.03762556500848	3.6163421775456693e-4	0.686381745298168	DiagnosismitoPD
ARL8B	-0.23469763875377403	-0.12015182195201497	-0.3492434555555331	-4.015850880090149	7.795847972406814e-4	1	DiagnosismitoPD
TAFA5	-0.13393159447137437	-0.06624379629100596	-0.20161939265174278	-3.8781155335623123	0.0012128818732538447	1	DiagnosismitoPD
MTMR10	-0.21452659611398905	-0.1053760188405935	-0.3236771733873846	-3.8521500537393227	1.3821411567541508e-4	0.26468003151841984	DiagnosismitoPD
RUFY2	-0.20216285187215433	-0.09659306889971907	-0.30773263484458957	-3.7532700885137387	7.134295055113138e-4	1	DiagnosismitoPD
FAM168A	-0.24044845860646036	-0.11340284164128664	-0.36749407557163405	-3.7094575182079583	0.002560687232817461	1	DiagnosismitoPD
REV3L	-0.1696741045938337	-0.07922351636681738	-0.26012469282085005	-3.676649766813419	0.002825734197531799	1	DiagnosismitoPD
SRSF5	-0.27934512071882933	-0.1282753289700523	-0.4304149124676063	-3.624194946772549	9.94857629308366e-5	0.19141060787892963	DiagnosismitoPD
ARGLU1	-0.11943469669229323	-0.05258511727685908	-0.18628427610772738	-3.501707954909196	0.0016790881825705034	1	DiagnosismitoPD
TUBA1A	-0.31579231974259825	-0.12666761060140344	-0.5049170288837931	-3.272663715388804	3.997335602567708e-4	0.7574950966865807	DiagnosismitoPD
NAPEPLD	-0.14954702351557758	-0.059667025464888335	-0.23942702156626683	-3.26109019183995	0.006174808303945983	1	DiagnosismitoPD
MAL	-0.1467328909534409	-0.05799798982437014	-0.23546779208251162	-3.241015406078685	0.009410179015418022	1	DiagnosismitoPD
HEPN1	-0.13170092295972857	-0.045189153929573636	-0.21821269198988352	-2.983745086079301	0.014884825740858006	1	DiagnosismitoPD
CYRIB	-0.23756986430277394	-0.08052308978788156	-0.3946166388176663	-2.9649025220912777	0.0033555132413944436	1	DiagnosismitoPD
FEZ1	-0.1895977494726293	-0.06348840945403283	-0.3157070894912258	-2.9466870610963736	0.024623125292547718	1	DiagnosismitoPD
H3-3A	-0.15724874268161848	-0.052056653080995274	-0.2624408322822417	-2.9298959022518805	0.005832109759741764	1	DiagnosismitoPD
SORCS2	-0.28783861504691144	-0.09510295869787377	-0.4805742713959491	-2.927083288782709	2.5076686527001273e-6	0.004874907860849048	DiagnosismitoPD
REEP5	-0.23231074162732623	-0.07498308011015625	-0.3896384031444962	-2.894091747252327	0.0035801306395936696	1	DiagnosismitoPD
RPL10	-0.16150993706006833	-0.051628331823892856	-0.2713915422962438	-2.8808612606511894	0.006589019478651518	1	DiagnosismitoPD
MXI1	-0.2877561758339926	-0.08847077469179782	-0.4870415769761874	-2.830070530661597	6.68018399559778e-4	1	DiagnosismitoPD
GNG7	-0.13409078308247002	-0.04070562569492672	-0.22747594047001332	-2.8142920443958124	0.032054883059216666	1	DiagnosismitoPD
CALD1	-0.17609600916925117	-0.05340504899564434	-0.298786969342858	-2.8130991501296765	0.011221245460390827	1	DiagnosismitoPD
SMARCA5	-0.16876586538682115	-0.050875186667410185	-0.2866565441062321	-2.805777535348445	7.167138122620744e-4	1	DiagnosismitoPD
AGFG1	-0.11446153217387378	-0.03403467664986942	-0.19488838769787814	-2.789372768765131	0.0066558217269706114	1	DiagnosismitoPD
SAMD12	-0.29630852690291487	-0.08750202752230882	-0.5051150262835209	-2.781302511006854	1.7334290273557826e-4	0.3310849442249545	DiagnosismitoPD
DNER	-0.17038202893777132	-0.05027342468358639	-0.2904906331919562	-2.7803390307006874	0.02907622536688393	1	DiagnosismitoPD
SGIP1	-0.20999132576084567	-0.06120774446872612	-0.3587749070529652	-2.7662691809319617	0.003434281860245233	1	DiagnosismitoPD
TM9SF3	-0.11663837011808909	-0.033637338100382455	-0.19963940213579573	-2.754267014392527	0.02069426857752308	1	DiagnosismitoPD
SRRM2	-0.2770095617034447	-0.07948915163799974	-0.47452997176888967	-2.748722342830735	0.007093257397664976	1	DiagnosismitoPD
SYNJ2	-0.10645864210218914	-0.029580989450683173	-0.18333629475369512	-2.714119086195106	0.04891699690264655	1	DiagnosismitoPD
NT5C2	-0.1279684935932901	-0.03523152826273024	-0.22070545892384996	-2.704570261757766	0.010146012560001685	1	DiagnosismitoPD
RPL11	-0.16932580846430945	-0.04510052244135837	-0.2935510944872605	-2.6715373082889036	0.010174998091648292	1	DiagnosismitoPD
UPF3A	-0.23832754291732305	-0.06312423218421834	-0.41353085365042774	-2.666121996709597	0.0032306319808604153	1	DiagnosismitoPD
PROX1	-0.28233457851863886	-0.07468407963902673	-0.489985077398251	-2.6648893620412077	0.010142059543076853	1	DiagnosismitoPD
CAND1	-0.17505833532147475	-0.046239936601139675	-0.3038767340418098	-2.663501765524306	0.01963082385463218	1	DiagnosismitoPD
FAN1	-0.251948552573352	-0.06605745632101948	-0.4378396488256846	-2.656448312782328	5.408167293452311e-4	1	DiagnosismitoPD
HAPLN2	-0.15931106002298012	-0.041498165988978625	-0.27712395405698165	-2.6503375759008545	0.051554317617690866	1	DiagnosismitoPD
SELENOW	-0.1768602087895661	-0.04403951195085559	-0.3096809056282766	-2.609831508012055	0.008385918564860931	1	DiagnosismitoPD
SMIM14	-0.3287912220549316	-0.08034162494042765	-0.5772408191694356	-2.593761314749009	0.002634228574703943	1	DiagnosismitoPD
