primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
NUP88	-0.11151010385816484	-0.06869455004581629	-0.1543256576705134	-5.104588590216709	4.839197589259696e-6	0.02640750124459016	DiagnosismitoPD
EXOC6	-0.11503146443077616	-0.06433659228666888	-0.16572633657488345	-4.447343840464316	5.842866878880688e-4	1	DiagnosismitoPD
CNR1	-0.18466546326245226	-0.10199231072056837	-0.26733861580433615	-4.377934626352199	2.0685112541351993e-6	0.011298208470086458	DiagnosismitoPD
SPATA6L	-0.22481569230922482	-0.11921780313723457	-0.3304135814812151	-4.172722234701599	4.061924167468694e-6	0.022169982106044133	DiagnosismitoPD
ANO10	-0.149620547407741	-0.07905229561503878	-0.2201887992004432	-4.155563965616992	3.3674470419096045e-6	0.01838626084882644	DiagnosismitoPD
ERI3	-0.17438783415140113	-0.09075706233479151	-0.25801860596801074	-4.086939135611417	9.022766289204258e-6	0.049192121808741614	DiagnosismitoPD
DMGDH	-0.18642469059407252	-0.09481080937748214	-0.2780385718106629	-3.988322233937156	9.055078838778482e-7	0.00494860058539244	DiagnosismitoPD
ARHGAP20	-0.10535596311683215	-0.052604320222905274	-0.15810760601075902	-3.914454260329667	4.0512322213876465e-5	0.21986037265470756	DiagnosismitoPD
ARHGEF11	-0.13311776777841744	-0.06509541224066422	-0.20114012331617065	-3.835592409075846	6.370107500631682e-4	1	DiagnosismitoPD
CLNS1A	-0.1654199992978993	-0.08042437076415224	-0.2504156278316464	-3.814516658557267	1.378734480134979e-4	0.7423106441046727	DiagnosismitoPD
NT5C2	-0.16691235922856995	-0.07804370300869957	-0.25578101544844034	-3.681187795314746	5.294603694455363e-4	1	DiagnosismitoPD
PHLPP2	-0.11474305240088345	-0.05316583297099695	-0.17632027183076995	-3.652198853148804	2.1284388227542955e-4	1	DiagnosismitoPD
AP2A2	-0.18570566501850516	-0.0856543620484794	-0.2857569679885309	-3.6378978019943733	9.374913231023884e-5	0.5061515653429796	DiagnosismitoPD
AL589843.1	-0.08395382668720108	-0.038445934614313955	-0.12946171876008822	-3.6157789160545604	0.004963131199306963	1	DiagnosismitoPD
LENG8	-0.1138066998061622	-0.0515392104805077	-0.17607418913181672	-3.5822390662463865	1.0606461053582505e-4	0.5720064446197045	DiagnosismitoPD
PAN3	-0.08836575269639735	-0.04000186208272442	-0.1367296433100703	-3.5810537687129007	1.7030017656250926e-4	0.9151931488469248	DiagnosismitoPD
