primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
SPPL3	-0.12949181361736795	-0.06796217682137448	-0.1910214504133614	-4.12482998760917	0.0020534037240367755	1	DiagnosisPD
ANKIB1	-0.3830317389953588	-0.19120184919043573	-0.5748616288002819	-3.913511153710639	1.240354988379193e-4	0.25786980208403426	DiagnosisPD
SYT9	-0.11305651937766859	-0.05219700380940694	-0.17391603494593022	-3.6409541569411212	0.0031888129566975737	1	DiagnosisPD
SEPTIN7	-0.2472551197998003	-0.11067525719426535	-0.38383498240533526	-3.5481887340916525	0.004250407983327335	1	DiagnosisPD
TOGARAM1	-0.16095493969528607	-0.06697978023041722	-0.2549300991601549	-3.3569071521981177	0.01614442786636052	1	DiagnosisPD
CLASP2	-0.29557060971925475	-0.12063942104110584	-0.4705017983974037	-3.311632158426226	8.016677573900306e-4	1	DiagnosisPD
BICD1	-0.10291648564053613	-0.04137521615548902	-0.16445775512558325	-3.2776802779457643	0.008137463676113742	1	DiagnosisPD
TMEM144	-0.37596012570993054	-0.14447723447024582	-0.6074430169496152	-3.183251695485513	0.0016924732268522554	1	DiagnosisPD
GIGYF2	-0.1144815101775038	-0.043540642084331685	-0.18542237827067592	-3.1629107857683385	1.6638154466355097e-5	0.03490684807041299	DiagnosisPD
ACAP2	-0.10100305367177964	-0.03779855745598086	-0.1642075498875784	-3.132092800001954	0.012978809462692902	1	DiagnosisPD
XIST	-2.2579946434055582	-0.8397395100069065	-3.6762497768042097	-3.1204457323231733	0.001232562704480769	1	DiagnosisPD
BIRC6	-0.0832224730161667	-0.03089557573631386	-0.13554937029601954	-3.1171932274846683	0.010306307144048623	1	DiagnosisPD
RBM26	-0.15052595830371862	-0.05466537067414187	-0.24638654593329537	-3.0776512465550483	0.01638049695571827	1	DiagnosisPD
CASD1	-0.1513305123673938	-0.05261473074299566	-0.25004629399179196	-3.004609284568316	0.0039000502383802916	1	DiagnosisPD
PTBP2	-0.3200787421358009	-0.11071970214624283	-0.529437782125359	-2.996492565280877	0.0024828072464599944	1	DiagnosisPD
TJP1	-0.12862630289084187	-0.044199411540340294	-0.21305319424134345	-2.9860500262170615	0.006437501594610738	1	DiagnosisPD
