primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
PPP1R9A	-0.22934284899336221	-0.13222896341810111	-0.32645673456862334	-4.628624644932394	6.417578654697339e-4	1	DiagnosismitoPD
PRKAR1B	-0.1795630643737698	-0.10039646154262691	-0.25872966720491264	-4.445525342004312	4.8947867936517895e-5	0.19628095042543675	DiagnosismitoPD
PAK1	-0.19929976125587046	-0.10688191301792527	-0.29171760949381564	-4.226676574239425	2.1440962997407303e-4	0.8497053635872515	DiagnosismitoPD
DOCK7	-0.2020171350454691	-0.1054688726014092	-0.298565397489529	-4.101019520454811	8.400324754706407e-6	0.033870109410976235	DiagnosismitoPD
PRKDC	-0.20965249473390135	-0.10701830191104196	-0.31228668755676076	-4.003649540622674	7.455355735680435e-5	0.29821422942721737	DiagnosismitoPD
DICER1	-0.186808619696178	-0.09247042268729828	-0.28114681670505776	-3.8811232164176857	0.0015833314039553448	1	DiagnosismitoPD
PGM2L1	-0.2548517414953848	-0.12500223803846328	-0.38470124495230634	-3.846762763278327	2.2926269098024008e-4	0.9074217308997903	DiagnosismitoPD
ATP2A2	-0.19203146183284692	-0.09374245782017214	-0.2903204658455217	-3.829266079880337	0.0036746106634529866	1	DiagnosismitoPD
PPP6R3	-0.21283536450375307	-0.10389270090020054	-0.3217780281073056	-3.8290751783143264	0.003101943711103298	1	DiagnosismitoPD
LRRC4B	-0.1590661643566882	-0.07526562947551031	-0.24286669923786608	-3.7203098254694047	0.0012716206425921535	1	DiagnosismitoPD
CAMSAP2	-0.17977732032471327	-0.08406609198506086	-0.2754885486643657	-3.6814601503508215	0.003612266013774772	1	DiagnosismitoPD
MAGI3	-0.3636477131099576	-0.16872878718561157	-0.5585666390343036	-3.6565788436188362	9.056873708201612e-7	0.0036544485412593505	DiagnosismitoPD
NUS1	-0.1782541623467624	-0.08165583288767024	-0.2748524918058545	-3.6167472072274642	2.2291657921165708e-4	0.882749653678162	DiagnosismitoPD
CASD1	-0.19269753348646057	-0.08667673703906968	-0.29871832993385145	-3.5623220933882935	2.540736765715419e-5	0.10213761798175985	DiagnosismitoPD
AFAP1	-0.15489513272790334	-0.06866146404535824	-0.24112880141044846	-3.520537699084262	0.003621551861413898	1	DiagnosismitoPD
ELP2	-0.17377651333423016	-0.07629348795995826	-0.27125953870850206	-3.493897590748418	3.028542005720027e-5	0.12168681778983069	DiagnosismitoPD
RPH3A	-0.2891815795960244	-0.12472862038053392	-0.45363453881151494	-3.4464900096928317	2.5951347953995186e-4	1	DiagnosismitoPD
CACNA1E	-0.23969397912711732	-0.10318214608431536	-0.3762058121699193	-3.441398125926173	4.6969749411827265e-4	1	DiagnosismitoPD
FOXO3	-0.16810353707843007	-0.07204429173603727	-0.26416278242082286	-3.4299340700953014	0.0019844138947101462	1	DiagnosismitoPD
HNRNPA2B1	-0.3134219963261424	-0.133830855383691	-0.49301313726859386	-3.4205240945528064	4.819510709376343e-5	0.19331057455308512	DiagnosismitoPD
DIAPH2	-0.17720263628738886	-0.07548528862856535	-0.27891998394621237	-3.4144695382125896	7.084154801701097e-4	1	DiagnosismitoPD
CLASP1	-0.18347785892914303	-0.07627018588371219	-0.29068553197457386	-3.3543307605347517	0.015375207625392632	1	DiagnosismitoPD
BCL2	-0.2147515498166106	-0.08869707961649628	-0.3408060200167249	-3.339074787244905	0.0033233089715455923	1	DiagnosismitoPD
RNF217	-0.15207444598560826	-0.062377923407058375	-0.24177096856415814	-3.3229876536144825	0.0023686467657402428	1	DiagnosismitoPD
CSMD2	-0.18825032009000098	-0.07660910965469969	-0.29989153052530226	-3.3049072651210825	5.211476611885177e-4	1	DiagnosismitoPD
HNRNPA3	-0.13237762493306038	-0.05327550069305856	-0.2114797491730622	-3.2800051796402148	0.008636465407278441	1	DiagnosismitoPD
NEK1	-0.16610613553099418	-0.06678486872519417	-0.2654274023367942	-3.2778684135034197	0.004737595396722091	1	DiagnosismitoPD
AHDC1	-0.12295339304628095	-0.049062765737068095	-0.1968440203554938	-3.2613638687793585	0.001050748989117843	1	DiagnosismitoPD
LRCH3	-0.15145366848801922	-0.05956041261818472	-0.2433469243578537	-3.230310350342374	0.0037180889986466368	1	DiagnosismitoPD
FCHSD2	-0.19013323312629649	-0.07457906902241487	-0.3056873972301781	-3.2249317199567806	6.882064450857974e-4	1	DiagnosismitoPD
