primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
SRSF5	-0.18290520522460496	-0.09948607416353838	-0.26632433628567154	-4.2974268643808315	4.5443832684174464e-8	1.8572894418022104e-4	DiagnosismitoPD
AC069228.1	-0.38636607513048804	-0.20918237788490343	-0.5635497723760726	-4.273889775842365	1.4018177831122256e-4	0.5646522030376044	DiagnosismitoPD
MFSD4B	-0.4460263748938207	-0.21628631624004252	-0.6757664335475988	-3.8051510740853205	4.14182143733798e-5	0.16807511392717522	DiagnosismitoPD
SPOCK1	-0.40076477855725723	-0.1909040716333054	-0.6106254854812091	-3.7428851916001293	0.0018775180859377126	1	DiagnosismitoPD
APLP2	-0.1668095110596417	-0.07861545770608638	-0.25500356441319705	-3.7070598472777156	1.255775764463511e-5	0.051097515856020265	DiagnosismitoPD
AC139720.1	-0.45601188774340473	-0.20508514617809331	-0.7069386293087161	-3.5618637970738756	3.6728545830182517e-5	0.14911789607054102	DiagnosismitoPD
MIR124-1HG	-0.25018738155892795	-0.10890151801190948	-0.3914732451059464	-3.4706816728249175	6.3489993607126875e-6	0.025872172394904202	DiagnosismitoPD
HLTF	-0.13549951272790484	-0.05887220135333052	-0.21212682410247916	-3.4657899397151515	1.1172462016528473e-4	0.4513674654677503	DiagnosismitoPD
AP001831.1	-0.23425950513049232	-0.10055330323056005	-0.3679657070304246	-3.433948362661354	2.935807214830027e-4	1	DiagnosismitoPD
CNTNAP3B	-0.2805541647234846	-0.11919348063157861	-0.44191484881539056	-3.4077449638076356	1.970581537708288e-5	0.08008443369246483	DiagnosismitoPD
AC090579.1	-0.45431541207859016	-0.18809978266930372	-0.7205310414878766	-3.34481430437175	5.993610323088602e-4	1	DiagnosismitoPD
SIK2	-0.15314463156411318	-0.06333749837176643	-0.2429517647564599	-3.3422507948054268	4.137049657516964e-4	1	DiagnosismitoPD
GLS	-0.19890791335390356	-0.07808490272600052	-0.3197309239818066	-3.2266398957255538	1.700872992638747e-4	0.684091117639304	DiagnosismitoPD
PAK1	-0.1345361986764193	-0.0518223106848059	-0.2172500866680327	-3.1879302306457045	0.013259097967309041	1	DiagnosismitoPD
TTC19	-0.1966765522387266	-0.07569591042063366	-0.3176571940568195	-3.186286278519026	3.09038060796467e-4	1	DiagnosismitoPD
ARHGEF9	-0.1876081115476529	-0.07102182326454679	-0.304194399830759	-3.15393128348057	0.002740773704061487	1	DiagnosismitoPD
SLC7A14	-0.13551299713694154	-0.05025539329522673	-0.22077060097865636	-3.115271622207284	0.004515543151868731	1	DiagnosismitoPD
ZRANB2	-0.1249793449139398	-0.044621968156165565	-0.20533672167171405	-3.048320200659522	1.2119209532024058e-4	0.48901010461717076	DiagnosismitoPD
TOMM20	-0.1706333746930151	-0.060239563608136384	-0.2810271857778938	-3.029474801822902	0.018054014338331335	1	DiagnosismitoPD
B4GALT5	-0.2170658117966362	-0.07542266943445305	-0.3587089541588193	-3.003612926833397	8.944280888511302e-4	1	DiagnosismitoPD
JPX	-0.29378454527976317	-0.10142571301894282	-0.4861433775405835	-2.9934010369852557	0.02337613938036173	1	DiagnosismitoPD
SNAP25-AS1	-0.28720781107536375	-0.09834905947478925	-0.4760665626759383	-2.9806242020323963	3.983915756050697e-5	0.1617071405380978	DiagnosismitoPD
AC068587.4	-0.1405477855305426	-0.04758056787801031	-0.2335150031830749	-2.9630724109254847	0.0014228435591085251	1	DiagnosismitoPD
ATP6V0A1	-0.12352718084685899	-0.04139538965655665	-0.20565897203716133	-2.9478089064274102	1.786466755879026e-4	0.7183382825389564	DiagnosismitoPD
NNT	-0.19705472960032178	-0.06586603285927245	-0.3282434263413711	-2.944004953126881	0.0021869770169749177	1	DiagnosismitoPD
CYP51A1	-0.2536256928592745	-0.08449246209532185	-0.42275892362322715	-2.9390866674329605	3.219111111024448e-4	1	DiagnosismitoPD
CREG2	-0.25126361284601173	-0.0814343338617445	-0.421092891830279	-2.89978050162493	2.812254636265755e-4	1	DiagnosismitoPD
SIRPA	-0.09753807286985006	-0.031339061754554656	-0.16373708398514547	-2.8878242548577737	0.014112698283035064	1	DiagnosismitoPD
CD46	-0.19734270350849836	-0.06294636396118142	-0.3317390430558153	-2.8779399259772807	9.7583692071727e-5	0.3945308670459923	DiagnosismitoPD
LINC00513	-0.21286013595413378	-0.0678952556632649	-0.3578250162450026	-2.877926014751314	1.8810470968122657e-4	0.7559928282088496	DiagnosismitoPD
MGST3	-0.23457526336578127	-0.07457906472719117	-0.3945714620043714	-2.8735624456894944	5.148655046663906e-4	1	DiagnosismitoPD
ANK2-AS1	-0.3130446630363177	-0.09815628864014331	-0.5279330374324922	-2.855232475129109	1.9795881335019707e-4	0.7950025944143915	DiagnosismitoPD
ATP1B1	-0.29899411175231405	-0.09200601789636692	-0.5059822056082612	-2.831166178243649	0.0011788579202117368	1	DiagnosismitoPD
GOPC	-0.21550576934345456	-0.06407251926250579	-0.3669390194244033	-2.7892391277872033	0.00944074493751038	1	DiagnosismitoPD
AC008056.1	-0.32500201366093107	-0.0961053905721786	-0.5538986367496835	-2.7828817790441223	0.0014703184520008241	1	DiagnosismitoPD
EXOG	-0.19614410817418904	-0.057532840383404615	-0.33475537596497346	-2.773478620665917	0.0013012930942340201	1	DiagnosismitoPD
CPSF6	-0.15748534969618055	-0.04612761459385285	-0.26884308479850827	-2.771838105485658	0.005255864423247564	1	DiagnosismitoPD
ARL4C	-0.15339940519842754	-0.04470418917320189	-0.2620946212236532	-2.7660583458338097	0.009101831825802858	1	DiagnosismitoPD
SSBP1	-0.23081303056605118	-0.06646304426343855	-0.39516301686866384	-2.7525723442351837	0.008471494029087688	1	DiagnosismitoPD
ST8SIA1	-0.2528905334595768	-0.07277432541223855	-0.43300674150691504	-2.7518697122561186	0.002108269920425797	1	DiagnosismitoPD
ANAPC5	-0.1785415205931875	-0.050901912330409804	-0.3061811288559652	-2.7415858985342245	0.005478394639761008	1	DiagnosismitoPD
CALM1	-0.39318802511100026	-0.10717083878665401	-0.6792052114353465	-2.694363853702427	0.017649027579697493	1	DiagnosismitoPD
AP3S1	-0.25051703276975235	-0.06449265025733422	-0.4365414152821705	-2.639462392569844	0.020307517087964688	1	DiagnosismitoPD
SF1	-0.1221614995007958	-0.03103564328118666	-0.21328735572040494	-2.6274885005409114	0.007344293759852907	1	DiagnosismitoPD
CHD2	-0.1366417258747552	-0.034604832186329385	-0.23867861956318104	-2.6246669397609597	0.015187816559201347	1	DiagnosismitoPD
ADARB2-AS1	-0.21815762631287994	-0.05428807354173759	-0.3820271790840223	-2.6092772165134623	0.0010437943638764442	1	DiagnosismitoPD
REEP5	-0.1842210565637541	-0.045580515656275106	-0.3228615974712331	-2.6043366081486217	0.0023076541602357263	1	DiagnosismitoPD
LUZP1	-0.2162221458754332	-0.0534498103986174	-0.378994481352249	-2.603560471958555	9.46921283842857e-4	1	DiagnosismitoPD
SYBU	-0.19393377723131877	-0.04787155366452864	-0.3399960007981089	-2.602337616648621	0.0018419591884849006	1	DiagnosismitoPD
GALNT11	-0.13852132162155018	-0.03367724818192551	-0.24336539506117483	-2.589529313027612	0.01010342185675036	1	DiagnosismitoPD
PIK3C2A	-0.15175927420112822	-0.03599106337021778	-0.26752748503203866	-2.5692952289691235	3.1199167715515846e-4	1	DiagnosismitoPD
NDFIP1	-0.14771941494009555	-0.03487824684454868	-0.26056058303564245	-2.565772208727614	0.006778850309225528	1	DiagnosismitoPD
PDK3	-0.2291114451265307	-0.05305275478390739	-0.40517013546915404	-2.550570948926406	0.00414161529063891	1	DiagnosismitoPD
NRIP3	-0.100663373561376	-0.023043519567543802	-0.1782832275552082	-2.541831459233045	0.038078731385191314	1	DiagnosismitoPD
SOD2	-0.15850602713526485	-0.03603368949746068	-0.28097836477306903	-2.536622640750123	0.010735709743558619	1	DiagnosismitoPD
ZNF654	-0.19063900653129906	-0.0429372814426211	-0.338340731619977	-2.5297306895062386	0.01771123821297516	1	DiagnosismitoPD
TENM3-AS1	-0.4047029337232342	-0.08970623719322879	-0.7196996302532396	-2.518131724151849	0.0016315238999549755	1	DiagnosismitoPD
PGRMC1	-0.12890502659467362	-0.02818097350498039	-0.22962907968436685	-2.508330451384416	2.862855775141917e-4	1	DiagnosismitoPD
KCNMB2-AS1	-0.7555625120382903	-0.1649927971259515	-1.346132226950629	-2.5075368314195954	9.979560749909752e-4	1	DiagnosismitoPD
SSR1	-0.2096346803078596	-0.04443292765365389	-0.37483643296206526	-2.487119033016583	0.010694593895909293	1	DiagnosismitoPD
BACH1	-0.26217239266665704	-0.054809380362791205	-0.4695354049705229	-2.478013999017129	0.010360963712738544	1	DiagnosismitoPD
GABRG3-AS1	-0.2627748143468178	-0.053749901637130476	-0.4717997270565052	-2.4639607092159435	0.0024780013564440675	1	DiagnosismitoPD
IDS	-0.2643477710174045	-0.05360266817300546	-0.4750928738618035	-2.458477580710833	0.002233474517661581	1	DiagnosismitoPD
SNRNP70	-0.16983773558705506	-0.03340693813697518	-0.30626853303713497	-2.43988784928318	0.006978539527806525	1	DiagnosismitoPD
CALY	-0.1512007118626446	-0.029184146111303447	-0.2732172776139858	-2.428751767129162	0.009090866048032584	1	DiagnosismitoPD
FLVCR1	-0.2531080539241548	-0.04834817084268411	-0.4578679370056255	-2.4227532386848543	9.589834371283993e-4	1	DiagnosismitoPD
STAT1	-0.310894599815835	-0.05869277385167687	-0.5630964257799931	-2.416089638913346	0.001677235793439857	1	DiagnosismitoPD
TMEM131L	-0.1721446180481483	-0.032178213543434364	-0.3121110225528622	-2.4105588244599883	0.00635552018619104	1	DiagnosismitoPD
RBMS1	-0.1404559226294071	-0.026064559094857068	-0.25484728616395713	-2.4065501211185043	0.027707719347789993	1	DiagnosismitoPD
SEPTIN7	-0.16845355511273796	-0.03118474642125396	-0.30572236380422196	-2.405228866163988	0.0012384764523759872	1	DiagnosismitoPD
C2CD3	-0.1893403921096357	-0.03496662953880453	-0.3437141546804669	-2.403908171787327	0.05738996464934607	1	DiagnosismitoPD
AL391807.1	-0.4145383658708719	-0.07648486159763945	-0.7525918701441043	-2.403407321760249	1.4057926612218367e-4	0.5661127046740336	DiagnosismitoPD
PLXNC1	-0.13950238908566126	-0.024795822349406693	-0.2542089558219158	-2.3836443382867945	0.024612842524369724	1	DiagnosismitoPD
ZBTB41	-0.13290644072810887	-0.0229237223587911	-0.24288915909742664	-2.36847971211058	0.026337596185845216	1	DiagnosismitoPD
RPL15	-0.16687249342551747	-0.028778317828013544	-0.3049666690230214	-2.3684132636968567	0.012203038412786568	1	DiagnosismitoPD
C9orf72	-0.1765718495038643	-0.03017542822324823	-0.3229682707844803	-2.3639544101138714	0.008067517152785423	1	DiagnosismitoPD
TSPAN7	-0.148799619501907	-0.02528180127225145	-0.2723174377315626	-2.3611321776648806	0.00113915214661695	1	DiagnosismitoPD
SCAMP1	-0.15386907276070128	-0.025867822422135006	-0.2818703230992675	-2.356053867816659	0.02222778300261347	1	DiagnosismitoPD
TIMP2	-0.14351266175764632	-0.024055596725302497	-0.26296972678999014	-2.354650587592346	6.865504822374419e-4	1	DiagnosismitoPD
NGLY1	-0.13651744654256748	-0.022823328856204264	-0.2502115642289307	-2.35341356201841	0.023988165250320003	1	DiagnosismitoPD
NUAK1	-0.15789583700369636	-0.026342597094522524	-0.2894490769128702	-2.35243277968459	0.02028380210138261	1	DiagnosismitoPD
RPS28	-0.16942287443387016	-0.028160032718830025	-0.3106857161489103	-2.3506728876195537	0.005220258751839817	1	DiagnosismitoPD
