primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
XIST	-1.233493244452469	-0.9276851920245469	-1.5393012968803914	-7.905620257890754	0.01416680523261617	1	DiagnosisPD
HERC4	-0.3042120351255524	-0.2058618368647494	-0.4025622333863554	-6.062464977738096	9.126980314990788e-5	0.5185037516946267	DiagnosisPD
FOXP2	-0.27101812404909253	-0.17834384381373236	-0.3636924042844527	-5.731749531205469	9.777075102061482e-5	0.5549467827930097	DiagnosisPD
GPHN	-0.30447449546570704	-0.18514191406105507	-0.423807076870359	-5.000805633293088	8.320755441192395e-4	1	DiagnosisPD
RIMS1	-0.39873386436514036	-0.23453474642918815	-0.5629329823010926	-4.759489718312547	6.289704871940559e-4	1	DiagnosisPD
SLC2A13	-0.297983117120848	-0.16973741516496302	-0.42622881907673305	-4.55404094367813	0.0010815511698634562	1	DiagnosisPD
ARL17B	-0.5499740176098336	-0.30910042054119086	-0.7908476146784762	-4.475082699250301	5.5524590261784e-4	1	DiagnosisPD
OTOGL	-0.48556837649509355	-0.2676721129948847	-0.7034646399953024	-4.367658787141416	2.5231289491542234e-4	1	DiagnosisPD
SH3KBP1	-0.15771357746010017	-0.08559434542423923	-0.22983280949596113	-4.286137316895712	3.563043309458084e-4	1	DiagnosisPD
PCDH11X	-0.27769187899878256	-0.15005003393644664	-0.40533372406111845	-4.2640098266447595	7.118308223797361e-4	1	DiagnosisPD
UBR1	-0.15497326327798722	-0.08311882339152094	-0.2268277031644535	-4.227185057338511	0.0011456407246873226	1	DiagnosisPD
SORBS1	-0.39208145065170874	-0.2086673736751607	-0.5754955276282567	-4.189784857035952	1.5735860458789705e-4	0.8901776261537336	DiagnosisPD
NKAIN2	-5.3179255216434544	-2.737384161331572	-7.898466881955336	-4.039052679096699	0.37638390527620047	1	DiagnosisPD
CAP2	-0.31348592731446645	-0.15820089520463523	-0.4687709594242977	-3.95673117266011	8.749755627898261e-7	0.0050241096815391816	DiagnosisPD
ACVR2A	-0.19629267840830922	-0.09895872723891146	-0.29362662957770697	-3.9526452536548096	4.796572964646915e-5	0.2735005904441671	DiagnosisPD
EHBP1	-0.2791256020320191	-0.14003846453142332	-0.41821273953261484	-3.9333337142226696	1.0232432063138416e-4	0.5805881952624737	DiagnosisPD
EXOC4	-0.17878575610318537	-0.08894238715847755	-0.26862912504789316	-3.9002727416272647	0.004276677058113447	1	DiagnosisPD
