primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
XIST	-1.167057598403114	-0.7734501067317506	-1.5606650900744774	-5.811349908613364	1.8768440089388422e-6	0.01129860093381183	DiagnosisPD
NCAM1	-0.32824997294312075	-0.19821372457128775	-0.4582862213149538	-4.947529115536378	6.367158040131025e-4	1	DiagnosisPD
DCLK1	-0.24543400632484325	-0.14475764691074827	-0.3461103657389382	-4.778100993893521	0.0062986278227874825	1	DiagnosisPD
LINC01122	-0.3725972158474673	-0.21765853654517264	-0.527535895149762	-4.713329990222248	4.8721650664985066e-4	1	DiagnosisPD
ATG7	-0.23716922325014966	-0.13108895445708518	-0.34324949204321414	-4.381994324679013	2.7883818705146796e-4	1	DiagnosisPD
NBEA	-0.24488366691567043	-0.13336201786153762	-0.35640531596980324	-4.303766771990985	0.008491679612002112	1	DiagnosisPD
RGS7	-0.3147345657027314	-0.15617089699872355	-0.47329823440673924	-3.8903515446449606	0.005467821710783808	1	DiagnosisPD
EPB41L2	-0.25121849949702924	-0.11959495996994993	-0.3828420390241085	-3.7408142421445234	0.003192561238026271	1	DiagnosisPD
AC090578.1	-0.42718554280198084	-0.20111250965837593	-0.6532585759455858	-3.703530080371111	3.7942297348914387e-4	1	DiagnosisPD
ASTN1	-0.20987748215117796	-0.09866235025879463	-0.32109261404356126	-3.6987080731091466	0.0039046520787383997	1	DiagnosisPD
SLC35F3	-0.34996487705313384	-0.16083150217260309	-0.5390982519336646	-3.6266394300392624	0.001227297693621043	1	DiagnosisPD
PEX5L	-3.618635701590423	-1.6090864340324833	-5.6281849691483625	-3.5293464871886098	0.45675043424719963	1	DiagnosisPD
DLGAP2	-0.30219580308086	-0.13257152687474977	-0.4718200792869703	-3.491793177044714	0.010605351159518227	1	DiagnosisPD
SH3RF3	-0.3600276568685816	-0.1563832811638911	-0.5636720325732721	-3.465066189326197	0.0035771283679094453	1	DiagnosisPD
IL12RB2	-0.17490406401888947	-0.07548340018124666	-0.2743247278565323	-3.4480323606219736	0.004624637132532114	1	DiagnosisPD
CHD5	-0.30134929968307844	-0.12836687445370193	-0.47433172491245496	-3.414414923146178	5.162747044419988e-4	1	DiagnosisPD
AC116565.1	-0.5473960802217557	-0.22040860098937765	-0.8743835594541337	-3.281093835860868	0.0011130772747152168	1	DiagnosisPD
GRIK4	-0.29318279704285866	-0.11614709335927326	-0.47021850072644406	-3.2458295763760003	0.016325852717583196	1	DiagnosisPD
GPR137C	-0.3197818509398134	-0.12654316413626018	-0.5130205377433665	-3.243454616252678	0.006985357731244219	1	DiagnosisPD
GPHN	-0.2335241958761003	-0.09143324278900236	-0.37561514896319825	-3.221169282714828	0.03537015762302075	1	DiagnosisPD
CNTNAP5	-0.3553985561460624	-0.13852452645656393	-0.5722725858355608	-3.2118569992041226	0.0037063479656433067	1	DiagnosisPD
KCNMB4	-0.2602251158013734	-0.10013495599943623	-0.4203152756033106	-3.185903839901626	3.2893629095072873e-4	1	DiagnosisPD
AL008633.1	-0.3779492153372588	-0.1424734167866811	-0.6134250138878364	-3.1458300793790137	0.017423147328332927	1	DiagnosisPD
CCDC66	-0.13716039276509084	-0.05056764326441458	-0.2237531422657671	-3.1045258578242367	0.013151946675423533	1	DiagnosisPD
AC079781.5	-0.15355519864766276	-0.05630405389087208	-0.25080634340445346	-3.094695283443411	0.009605781789916206	1	DiagnosisPD
N4BP2L1	-0.30377960395101256	-0.1112498361166113	-0.4963093717854138	-3.0924936423023115	2.278199207837299e-6	0.013707924633557028	DiagnosisPD
CDKAL1	-0.17118658839914658	-0.062068909510326925	-0.2803042672879662	-3.0748413209968604	0.016484190267359408	1	DiagnosisPD
TANC2	-0.2634129037726835	-0.0927784442075367	-0.43404736333783034	-3.0256479598158963	0.033233967998038634	1	DiagnosisPD
CLASP2	-0.1594236999640093	-0.05557172976839124	-0.26327567015962733	-3.0087509136611628	0.0015752654161156551	1	DiagnosisPD
CNIH3	-0.4238561746271221	-0.14647912837418986	-0.7012332208800544	-2.9949948927516816	0.0038730104321063295	1	DiagnosisPD
EXT1	-0.26028829268023923	-0.08717599314143348	-0.433400592219045	-2.946963795234724	0.009796458442727802	1	DiagnosisPD
MACROD2	-0.25440283407781505	-0.08250873309040291	-0.4262969350652272	-2.900741732806472	0.01362063208530633	1	DiagnosisPD
DLGAP4	-0.1915271191078538	-0.060839191535346476	-0.32221504668036116	-2.8723866273404446	0.025157229600470954	1	DiagnosisPD
LDB2	-2.694642581209686	-0.8510184794576985	-4.538266682961674	-2.8646850544859652	0.14607940122879268	1	DiagnosisPD
MAPK10	-2.79163378054023	-0.8770326735108851	-4.7062348875695745	-2.8577763001368526	0.36167697575338686	1	DiagnosisPD
PTPRN2	-0.3082773158525271	-0.09684661922575113	-0.5197080124793031	-2.857732798318336	0.029701460027048463	1	DiagnosisPD
ENOX1	-0.5937639561456435	-0.18569317747227987	-1.001834734819007	-2.8518483316713996	2.2412625551580586e-5	0.13373613666628134	DiagnosisPD
HERC4	-0.13719779235867935	-0.04260574263874321	-0.23178984207861547	-2.842762500417013	0.039105537731401845	1	DiagnosisPD
TASP1	-0.13976816025490224	-0.04282983687734311	-0.23670648363246138	-2.8259263286211036	0.00486904406149682	1	DiagnosisPD
UBE3C	-0.1465691356181914	-0.04447708413818112	-0.24866118709820167	-2.8138353857358784	0.014809467358147468	1	DiagnosisPD
TMCC1	-0.22457729412580296	-0.06672522772647643	-0.3824293605251295	-2.7884551547049643	0.00845300473034792	1	DiagnosisPD
AGPAT4	-0.2890315249324218	-0.08352138128332234	-0.49454166858152127	-2.7565129837654108	5.7772801222151615e-5	0.3425349384461369	DiagnosisPD
GRIA1	-0.35856262368554104	-0.10325655304995984	-0.6138686943211222	-2.752656162371354	0.04860698825271466	1	DiagnosisPD
PBX1	-0.1811741698346676	-0.051450510868821686	-0.31089782880051353	-2.737317545894863	0.04243390327397656	1	DiagnosisPD
RPAP2	-0.15833022031553384	-0.04484919003493845	-0.2718112505961292	-2.7345674313621515	0.0030742769556474365	1	DiagnosisPD
DMXL1	-0.12897102507714897	-0.036149148294891395	-0.22179290185940653	-2.723264956098597	0.02123042862470569	1	DiagnosisPD
LRCH3	-0.13856050145606563	-0.03869442005653845	-0.23842658285559282	-2.71937767786475	0.0053117685946429335	1	DiagnosisPD
SBF2	-0.5507963967075253	-0.15341582064238862	-0.9481769727726621	-2.7166428491568553	1.0367267649703472e-6	0.006245242032181372	DiagnosisPD
PUM3	-0.12955038111144623	-0.033584805464302994	-0.2255159567585895	-2.6458871261867047	0.014533542171111347	1	DiagnosisPD
SMYD3	-0.14755199825424925	-0.037966130283043215	-0.2571378662254553	-2.6389954086163057	0.03407882460367358	1	DiagnosisPD
TSPAN18	-0.19038182050112673	-0.04890460624387641	-0.3318590347583771	-2.637467195352662	4.8191020068074074e-4	1	DiagnosisPD
TRAPPC6B	-0.1128674055125991	-0.028982268159203975	-0.19675254286599425	-2.637130447807729	0.025381782337253175	1	DiagnosisPD
PLXDC2	-0.37608760866554936	-0.09569072056221034	-0.6564844967688883	-2.628838618724645	0.0344476699590692	1	DiagnosisPD
GRB10	-0.3327518555904757	-0.07917573335701383	-0.5863279778239376	-2.571936375562034	2.5299944644916925e-4	1	DiagnosisPD
PID1	-0.3688423305638209	-0.0856983743278848	-0.651986286799757	-2.553180698218819	9.360963842417586e-4	1	DiagnosisPD
PTK2	-0.21919242878051048	-0.04943944202277584	-0.38894541553824513	-2.5307906169968257	0.03276426905556602	1	DiagnosisPD
GRIN2A	-0.0031664371988626497	-7.063599165205302e-4	-0.00562651448120477	-2.5227267913998856	0.9603440274972992	1	DiagnosisPD
RABGEF1	-0.3500327006421079	-0.07479641782535057	-0.6252689834588652	-2.492591019064774	6.223492791621372e-5	0.3687419479035663	DiagnosisPD
USP34	-0.1246788021359434	-0.02654498629497498	-0.22281261797691182	-2.490130030386813	0.03018778152799111	1	DiagnosisPD
ARPP21	-0.11982145520824083	-0.025326862407148543	-0.21431604800933313	-2.4852822772375247	0.07736884962899837	1	DiagnosisPD
SORCS3	-0.2311410463886614	-0.04692694003573164	-0.4153551527415912	-2.459247748393038	0.08043248586229411	1	DiagnosisPD
RPS6KA2	-0.2799740811586666	-0.05508060575452994	-0.5048675565628034	-2.4399957121458895	0.08107001628968478	1	DiagnosisPD
MAP3K4	-0.11291874000963703	-0.020889555400139648	-0.20494792461913441	-2.4048530315424608	0.015628208242601353	1	DiagnosisPD
LRRC7	-0.19876874005434786	-0.03642196296422262	-0.3611155171444731	-2.399675427758288	0.08283999336623885	1	DiagnosisPD
AC009126.1	-0.13380233937727581	-0.022657937176368173	-0.24494674157818347	-2.359522936230471	0.030141156853558393	1	DiagnosisPD
ASH1L	-0.1672692009093661	-0.02803584034183318	-0.306502561476899	-2.3546196699471142	0.006945233229983985	1	DiagnosisPD
PAK5	-0.18601106691644165	-0.031024893727301578	-0.34099724010558174	-2.352306559870861	0.05950457824705011	1	DiagnosisPD
WDR17	-0.1655464603832862	-0.027416752712919712	-0.30367616805365266	-2.3489885383210476	0.0578427548735923	1	DiagnosisPD
TFCP2	-0.27192867327721004	-0.0435491826221619	-0.5003081639322582	-2.333705204694177	0.0031035111424732773	1	DiagnosisPD
PACRG	-0.4218503560941267	-0.0669428809646806	-0.7767578312235728	-2.3296536780700956	1.533581673396286e-5	0.09169284825236394	DiagnosisPD
ZNF544	-0.1337142950556146	-0.02032204820022518	-0.24710654191100404	-2.3112268236592457	0.0012699308484556086	1	DiagnosisPD
PHACTR4	-0.26302669284175606	-0.03979743048841011	-0.486255955195102	-2.309387396203049	0.008392135592501609	1	DiagnosisPD
FTX	-0.26000071991501805	-0.038642162597437996	-0.4813592772325981	-2.3021113489496434	0.09294777361996868	1	DiagnosisPD
SH3D19	-0.2438554697103602	-0.03583855314323289	-0.4518723862774875	-2.2976397590778133	0.017824111846973502	1	DiagnosisPD
SHISA9	-0.4482601774467416	-0.06436049918867875	-0.8321598557048044	-2.2885505074806476	0.03356451081444022	1	DiagnosisPD
GOLM1	-0.11503052541732528	-0.01615914417836843	-0.21390190665628211	-2.2802926804045067	0.03489306096707896	1	DiagnosisPD
DOK6	-0.16437177905451206	-0.023027671916835663	-0.3057158861921885	-2.279279791323849	0.05722978939504063	1	DiagnosisPD
FAM172A	-0.12306602508469888	-0.01723576931719406	-0.2288962808522037	-2.2791684205734914	0.10167783164540287	1	DiagnosisPD
PPP6R2	-0.1378502721367253	-0.01901817422609363	-0.25668237004735694	-2.273641325849674	0.10481107459248944	1	DiagnosisPD
SH3BP5	-0.18365083087505796	-0.024459709910968158	-0.3428419518391478	-2.2611123790451044	0.014697425475924198	1	DiagnosisPD
WDFY2	-0.11921358054400144	-0.015611826240245125	-0.22281533484775776	-2.2553124308034618	0.07121373233399994	1	DiagnosisPD
FOXP2	-0.2265416934772415	-0.026009752968895322	-0.42707363398558773	-2.2141787442266625	0.12063018836014593	1	DiagnosisPD
ANKRD36	-0.22266644050180884	-0.025116948645971388	-0.4202159323576463	-2.2091588282482344	0.08085059201806265	1	DiagnosisPD
IQGAP1	-0.18397512623569634	-0.019886327169411522	-0.34806392530198116	-2.1974968646550583	0.029437089494874568	1	DiagnosisPD
SUPT3H	-0.3149540382206707	-0.03363400068336864	-0.5962740757579728	-2.1942929380425467	7.300159169402764e-5	0.4318774164618675	DiagnosisPD
FBXW4	-0.21830064361112084	-0.022312037998430012	-0.41428924922381166	-2.183093236171304	8.438076554267387e-4	1	DiagnosisPD
EPN2	-0.10274101372330957	-0.009345964630562892	-0.19613606281605625	-2.15609594500937	0.0935587247142069	1	DiagnosisPD
SYNJ2	-0.1733765848443511	-0.015350336323101121	-0.33140283336560106	-2.1503507501906314	0.0026358323428751543	1	DiagnosisPD
ANKRD24	-0.3158810999172659	-0.024503447667628464	-0.6072587521669033	-2.1247874517991954	0.026925658519201708	1	DiagnosisPD
CBR4	-0.11083090084538272	-0.007391926022807929	-0.21426987566795752	-2.1000263624390856	0.09468337471160879	1	DiagnosisPD
TOX	-0.2309026195454753	-0.01476169109577219	-0.4470435479951784	-2.0938228659011178	0.13734864767142504	1	DiagnosisPD
DCLK2	-0.1902309614939255	-0.010557969560594738	-0.36990395342725624	-2.0751356631878624	0.0047100646123801205	1	DiagnosisPD
EXOC6B	-0.18185714055205704	-0.009360223635358295	-0.3543540574687558	-2.06631777648291	0.07607183794746462	1	DiagnosisPD
RUNX1T1	-0.2004339023663797	-0.009872026287342406	-0.390995778445417	-2.061499592688657	0.11823335539834087	1	DiagnosisPD
KLHL3	-0.13227270538402036	-0.006502486918508549	-0.2580429238495322	-2.0612967191549205	0.00796871307308526	1	DiagnosisPD
PACRGL	-0.14767505699914724	-0.007146781194720231	-0.28820333280357424	-2.059640961766572	0.03531270176806025	1	DiagnosisPD
DIRC3	-0.14574459343212415	-0.0067764506022834625	-0.2847127362619648	-2.055536961576618	0.008826137221909535	1	DiagnosisPD
LUC7L3	-0.27829635887827786	-0.011126800870869147	-0.5454659168856866	-2.0415905333605884	0.05605569854189886	1	DiagnosisPD
U91319.1	-0.20919089904464805	-0.0077253015790609	-0.41065649651023517	-2.0351198079418933	0.01207543270796385	1	DiagnosisPD
SRGAP2C	-0.2186724363396726	-0.007761409292847993	-0.4295834633864972	-2.032089576531407	0.023805611314863077	1	DiagnosisPD
RALGAPA2	-0.12708820150354638	-0.004265320683971521	-0.24991108232312126	-2.028028459720199	0.061896197330576996	1	DiagnosisPD
TTN-AS1	-0.13173321642078362	-0.0039041956674527034	-0.25956223717411453	-2.019825844168711	0.09803043384773015	1	DiagnosisPD
GTF2F2	-0.15574809172149628	-0.004321183288095748	-0.30717500015489685	-2.0158943584933	0.018258626467911813	1	DiagnosisPD
CCDC148	-0.5060202227679302	-0.013309020742407085	-0.9987314247934533	-2.0129061567849282	0.001383031529118291	1	DiagnosisPD
TMEM260	-0.1871789441475944	-0.0029574615142322347	-0.3714004267809565	-1.9914289253857134	0.03960399657972164	1	DiagnosisPD
TPD52	-0.27217212508344213	-0.0039503013484177285	-0.5403939488184666	-1.9888298249968972	0.07095538141979642	1	DiagnosisPD
C19orf12	-0.1583624741758033	-0.001763670923149191	-0.31496127742845736	-1.9820377898192412	0.12251750449616729	1	DiagnosisPD
ZC4H2	-0.20308719695650612	-0.0021742457162348128	-0.40400014819677743	-1.9811743807392737	0.05195809763515824	1	DiagnosisPD
MIPEP	-0.15915736362098742	-0.00159583917488329	-0.3167188880670916	-1.9798151970672546	0.09765591435203085	1	DiagnosisPD
EXOC6	-0.24282073157386125	-0.002047846537413023	-0.4835936166103095	-1.9766340736931032	2.902615083766994e-4	1	DiagnosisPD
AC097376.3	-0.11347480298074797	-3.741246099061013e-4	-0.22657548135158984	-1.966447329924966	0.038742542838198564	1	DiagnosisPD
KLHL32	-0.14965424410192862	-1.3260280483742837e-4	-0.29917588539901985	-1.9617021725339505	0.0028664088020015767	1	DiagnosisPD
PCCA	-0.11436326659381146	4.478258385093303e-5	-0.22877131577147386	-1.9591967985587055	0.10653005744857932	1	DiagnosisPD
GDA	-0.09819722660134855	1.910867572513797e-4	-0.19658553995994849	-1.956157402748472	0.11375752389967718	1	DiagnosisPD
TTC17	-0.10769192628094115	7.460972643854452e-4	-0.21612994982626776	-1.9464786431501113	0.11480803669901853	1	DiagnosisPD
NMNAT2	-0.2977084202598834	0.002726591980615145	-0.598143432500382	-1.9421763703645676	0.002303428645261095	1	DiagnosisPD
LINC02245	-0.16773260756433173	0.0015609234468567101	-0.33702613857552016	-1.9418926871892936	0.005569305351118659	1	DiagnosisPD
SLC35F1	-0.1938021047807219	0.002186630526213207	-0.389790840087657	-1.9380968243067782	0.1805340178977096	1	DiagnosisPD
MOK	-0.15795473076399946	0.0024802936639495565	-0.31838975519194845	-1.9296633299930959	0.012573700099258072	1	DiagnosisPD
ANK3	-0.17010359985509238	0.004714177767792899	-0.3449213774779777	-1.907111129600294	0.09581317490156654	1	DiagnosisPD
DCUN1D4	-0.19764716213715028	0.005628213779892116	-0.40092253805419265	-1.9056972232261675	0.002362056964837955	1	DiagnosisPD
NMNAT3	-0.47218115069853006	0.014215188638938947	-0.9585774900359991	-1.9026830070480893	0.0010092345169252694	1	DiagnosisPD
KMT2A	-0.28200775547078094	0.008801179426555172	-0.5728166903681171	-1.9006467056414091	0.0030887691560173014	1	DiagnosisPD
FAM85B	-0.07376810734996064	0.002317208232856832	-0.14985342293277812	-1.9002725099593167	0.22599143054998116	1	DiagnosisPD
C8orf44	-0.2130672426423612	0.007658075867177816	-0.43379256115190024	-1.89196293693982	0.13516628621314664	1	DiagnosisPD
SGMS1	-0.17573676332011723	0.006424120050409904	-0.3578976466906444	-1.8908435252065643	0.042529068704313625	1	DiagnosisPD
FNBP4	-0.1804929126784227	0.007636553582811678	-0.3686223789396571	-1.8804051026393434	0.0647856973544567	1	DiagnosisPD
WDPCP	-0.3767788109363446	0.016789887793236702	-0.7703475096659258	-1.8763506903796277	2.678308980837493e-4	1	DiagnosisPD
CCDC57	-0.3360235788911261	0.015350493513858032	-0.6873976512961102	-1.8743389575534277	0.007276194762077901	1	DiagnosisPD
MTERF4	-0.08810141695414553	0.004643372063799736	-0.18084620597209078	-1.8618361855743781	0.16251444600424098	1	DiagnosisPD
PATJ	-0.17623054862319076	0.009330747985075716	-0.36179184523145724	-1.8614093272174372	0.005359637197849818	1	DiagnosisPD
SEL1L3	-0.4086634430769954	0.022112163051366707	-0.8394390492053576	-1.859356980372687	1.0396012699571644e-6	0.006261518448952001	DiagnosisPD
B3GAT1	-0.28911870261406636	0.015875155871755864	-0.5941125610998885	-1.8579464097860117	0.045206563807748186	1	DiagnosisPD
TMEM178A	-0.2157879308048959	0.01239814258367461	-0.4439740041934664	-1.853472328067158	0.005224696971488817	1	DiagnosisPD
CELF4	-0.23498899230586612	0.014597472634054698	-0.48457545724578693	-1.845332285121004	0.18463428836278456	1	DiagnosisPD
CCDC7	-0.24327501398571894	0.015724401493859008	-0.5022744294652969	-1.840970431796528	0.010021493180910468	1	DiagnosisPD
ZMAT1	-0.2169970074127373	0.014973048527376104	-0.44896706335285075	-1.8334535358810942	0.0010444560609513289	1	DiagnosisPD
CRACD	-0.19095261693723575	0.01318422161017449	-0.395089455484646	-1.8333792891758445	0.1477889117651486	1	DiagnosisPD
HK1	-0.07602630465169202	0.005482687960909727	-0.15753529726429377	-1.8281273540356417	0.11366286649917255	1	DiagnosisPD
SFMBT2	-0.4379947816173284	0.03211683564197676	-0.9081063988766336	-1.8260642066050916	0.10067356529949138	1	DiagnosisPD
RAB26	-0.07379132971526747	0.005458463754158441	-0.15304112318469337	-1.8249681454254039	0.20049770248740734	1	DiagnosisPD
QSER1	-0.08789811667018221	0.006545674245694161	-0.1823419075860586	-1.8241235481103117	0.07571334989796136	1	DiagnosisPD
KRTAP5-AS1	-0.08204866302813363	0.006528899378233463	-0.17062622543450073	-1.8154984190809649	0.19291788223822945	1	DiagnosisPD
CNTNAP4	-0.11822100938363467	0.009736397593380103	-0.24617841636064944	-1.8108285099081287	0.1828087521790324	1	DiagnosisPD
