primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
SLC35F5	-0.193375405351347	-0.1280921636116989	-0.2586586470909951	-5.805606766526314	2.428115581052937e-7	0.001478236765745028	DiagnosismitoPD
NNT	-0.3832666953005983	-0.2511053872832978	-0.5154280033178988	-5.683879272476065	1.3184184462405738e-6	0.007989615784217877	DiagnosismitoPD
ARL6	-0.21716097395029843	-0.14221156913514515	-0.2921103787654517	-5.6788668147525065	2.802624942628541e-7	0.0017053972775894672	DiagnosismitoPD
UHRF2	-0.162112116234173	-0.1055365619793562	-0.2186876704889898	-5.616098922256664	6.49389076779952e-6	0.03911270409445651	DiagnosismitoPD
ASB3	-0.22517145407943495	-0.14586573244480294	-0.30447717571406696	-5.564894073790049	1.0143549788191675e-5	0.06085115517936186	DiagnosismitoPD
TBC1D23	-0.1555878223800804	-0.10036397525299577	-0.210811669507165	-5.522008048374648	1.8146925406391448e-6	0.010989778026110661	DiagnosismitoPD
HACE1	-0.308168061733378	-0.19378931188087595	-0.4225468115858801	-5.280686342190547	4.093681671733738e-12	2.49714581975758e-8	DiagnosismitoPD
PCMTD1	-0.2792280227735451	-0.1753352133532155	-0.38312083219387466	-5.267706891015963	4.456751756000968e-6	0.02687866984044184	DiagnosismitoPD
MGAT4A	-0.1035958008816098	-0.06384550936443598	-0.14334609239878363	-5.107988669462064	5.7949729916289584e-5	0.33964336703937326	DiagnosismitoPD
NQO2	-0.09903135118597839	-0.061024963352269535	-0.13703773901968724	-5.1069805032275415	0.002813838722828846	1	DiagnosismitoPD
TENT2	-0.31056887584471315	-0.18907644965473203	-0.4320613020346943	-5.01022022906088	1.1749286479361396e-5	0.07035472743841605	DiagnosismitoPD
TENT4A	-0.1815549609362188	-0.10886523134539619	-0.25424469052704146	-4.8953433539047255	7.292788579491005e-5	0.42495079052694085	DiagnosismitoPD
MORF4L2	-0.17095776802885254	-0.10151783300530261	-0.2403977030524025	-4.82533671870902	1.3219093686931355e-5	0.07903696115416257	DiagnosismitoPD
RNMT	-0.1956694232294396	-0.11537259862008131	-0.27596624783879786	-4.7760920095055734	1.4746626784813956e-7	8.983645037308662e-4	DiagnosismitoPD
GRIA2	-0.3830972963237693	-0.2253785293145998	-0.5408160633329389	-4.7607327752289805	1.3482076879318324e-4	0.7753542413295967	DiagnosismitoPD
KIF3B	-0.13464323444253123	-0.07897585489570627	-0.1903106139893562	-4.740584026366221	4.113892098653573e-4	1	DiagnosismitoPD
CASC15	-0.13971522831168914	-0.08135021523732505	-0.19808024138605324	-4.691797382685417	4.149647256701654e-6	0.02504312119419448	DiagnosismitoPD
USP24	-0.17535209468832447	-0.1019707188976746	-0.24873347047897432	-4.683528845020167	3.6224857306052077e-6	0.021868946355663638	DiagnosismitoPD
WDR17	-0.2360137594840006	-0.1364236865017081	-0.3356038324662931	-4.644825077362761	7.117037352887664e-5	0.4149944480468797	DiagnosismitoPD
