primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
TMTC2	-0.6118927742284019	-0.41425250045937817	-0.8095330479974256	-6.068033488404987	8.719611744206e-7	0.004726029565359652	DiagnosismitoPD
NEURL1	-0.22403769108898008	-0.12402719985305008	-0.32404818232491006	-4.3905974292040755	2.0980138584272113e-4	1	DiagnosismitoPD
YEATS2	-0.23108070256373558	-0.11285206204031908	-0.3493093430871521	-3.8307964342821847	8.469783040992115e-4	1	DiagnosismitoPD
TBC1D1	-0.21795875717193391	-0.0883592945836583	-0.3475582197602095	-3.2962429445347716	6.326946798417642e-4	1	DiagnosismitoPD
RALGAPA1	-0.21790969964559048	-0.08635426549570052	-0.34946513379548044	-3.2465033918756987	0.09193760759563051	1	DiagnosismitoPD
SLC44A5	-0.3032854871300059	-0.1200702126773982	-0.48650076158261363	-3.2444272650545756	6.061173856686522e-4	1	DiagnosismitoPD
CAMK2D	-0.2744506033094902	-0.10564543689348357	-0.44325576972549685	-3.186592622978413	0.02168393355542027	1	DiagnosismitoPD
WDR20	-0.16567750602089037	-0.06375447353933499	-0.26760053850244575	-3.185952546183579	0.004367754012450549	1	DiagnosismitoPD
DENND5A	-0.18138164299845227	-0.06194759295193701	-0.3008156930449675	-2.976550553173178	0.0071605382808531655	1	DiagnosismitoPD
SUMO1	-0.15292779932200684	-0.04822394012317675	-0.2576316585208369	-2.8626736511871695	0.014663595235647425	1	DiagnosismitoPD
BAALC	-0.2575701550850109	-0.08033653431978721	-0.4348037758502346	-2.8483773297604125	0.018141623761711734	1	DiagnosismitoPD
ZCCHC7	-0.23620017090776393	-0.07161204251233891	-0.40078829930318893	-2.8127413115069535	0.02880414490486439	1	DiagnosismitoPD
HTR2C	-0.4755282191306285	-0.13638201495509478	-0.8146744233061622	-2.748130958429105	0.02816310165329194	1	DiagnosismitoPD
FBXL2	-0.27608298884157256	-0.0772367114840532	-0.4749292661990919	-2.721261479292127	2.2591903597686536e-4	1	DiagnosismitoPD
GALNT17	-0.43911567545303143	-0.1218037611792539	-0.7564275897268089	-2.712318290678328	0.00645707055150658	1	DiagnosismitoPD
DIP2A	-0.2810907898229644	-0.0775040761528066	-0.4846775034931222	-2.7061089326856416	0.02650290049589654	1	DiagnosismitoPD
LYPLAL1	-0.13347298852687173	-0.034987739231031434	-0.23195823782271202	-2.6562581939125542	0.026463047015914603	1	DiagnosismitoPD
SH3D21	-0.40676993339340095	-0.10366685761021788	-0.709873009176584	-2.630307915499735	0.0040184135628908236	1	DiagnosismitoPD
LINC01473	-0.19832384059051	-0.05014578207383655	-0.34650189910718343	-2.62324657728812	0.012285517671408565	1	DiagnosismitoPD
MAT2A	-0.12954706294471574	-0.03258449730149929	-0.2265096285879322	-2.618614472402316	0.04392475505389662	1	DiagnosismitoPD
SHROOM3	-0.2212920617104709	-0.05329734201984826	-0.3892867814010935	-2.5817744261002997	0.002553991544883628	1	DiagnosismitoPD
ARHGAP44	-0.16731038307865576	-0.03985877837177479	-0.29476198778553675	-2.5729164087650025	0.019307917704887226	1	DiagnosismitoPD
TTLL11	-0.2554235179861928	-0.05777653051760284	-0.4530705054547827	-2.5329042575820444	0.02283502437203371	1	DiagnosismitoPD
ZNF709	-0.20782625554661122	-0.04605376406287734	-0.3695987470303451	-2.5179310287999894	6.089322911577077e-4	1	DiagnosismitoPD
FAM13B	-0.14372032245570798	-0.03137162261905317	-0.2560690222923628	-2.507253366253624	0.045738802867723506	1	DiagnosismitoPD
SMIM17	-0.1941295554847109	-0.04145308989065247	-0.34680602107876934	-2.492112557127537	0.009962561993959944	1	DiagnosismitoPD
TCF20	-0.15364200990168309	-0.03254083743699089	-0.2747431823663753	-2.4866217212508186	0.03900947493731241	1	DiagnosismitoPD
GALNT9	-0.21473135282832212	-0.04380732527297618	-0.3856553803836681	-2.4622969860618116	3.251692194009596e-5	0.17601409846173943	DiagnosismitoPD
RANBP17	-0.2993787409385278	-0.059418277059542196	-0.5393392048175134	-2.4452842792985097	0.017174161784436773	1	DiagnosismitoPD
TOM1L1	-0.14502478414855835	-0.02795130321210744	-0.2620982650850093	-2.4279055472106514	0.006584676834517126	1	DiagnosismitoPD
RNF146	-0.12630527121635526	-0.023298540028968945	-0.22931200240374158	-2.4032777255233784	0.015923791700352078	1	DiagnosismitoPD
LPIN1	-0.4504414810533468	-0.08139584800661115	-0.8194871141000825	-2.3922490904956386	0.0013755867408608003	1	DiagnosismitoPD
PDIA6	-0.12448349800517144	-0.022311722245539692	-0.2266552737648032	-2.387970366040147	0.011829148363447655	1	DiagnosismitoPD
XKR4	-0.26184900262163424	-0.04432588199776771	-0.47937212324550077	-2.359356619444469	0.047944638743388876	1	DiagnosismitoPD
PBX1	-0.24268004746068295	-0.03973224477341347	-0.4456278501479524	-2.3436772731279527	0.07886687370653646	1	DiagnosismitoPD
TEAD1	-0.5012349783482437	-0.07812107162400977	-0.9243488850724777	-2.321839319723792	3.50479266217709e-4	1	DiagnosismitoPD
MARCHF1	-0.33292118196305154	-0.049703151160418124	-0.616139212765685	-2.3039264996260242	0.007511278693330919	1	DiagnosismitoPD
MRPS5	-0.14542730057580577	-0.02034466009445471	-0.27050994105715687	-2.2787516349237653	0.022245260801954592	1	DiagnosismitoPD
PUS7L	-0.13095759036242627	-0.018156848967974787	-0.24375833175687775	-2.2754474610672237	0.04364844956084029	1	DiagnosismitoPD
SNRNP70	-0.1865550819548063	-0.025468256928438432	-0.34764190698117414	-2.2698395210439313	0.005896248143841262	1	DiagnosismitoPD
EPHA4	-0.143259976471384	-0.019168159527803888	-0.2673517934149641	-2.2627148286307244	0.07722822337205129	1	DiagnosismitoPD
DBT	-0.152622237090019	-0.02029212939966446	-0.2849523447803735	-2.2605142031345458	0.004291708136368126	1	DiagnosismitoPD
SLC12A5	-0.16656082338304934	-0.02172521800712157	-0.3113964287589771	-2.2539569204601904	0.0247833852275909	1	DiagnosismitoPD
MIR124-1HG	-0.14618439706871955	-0.017500960602945703	-0.2748678335344934	-2.226519288149397	0.06040281753394626	1	DiagnosismitoPD
TAB1	-0.23933180830571288	-0.02578584130670819	-0.45287777530471757	-2.1966311573387274	0.006120527442013496	1	DiagnosismitoPD
RASGRF2	-0.4436346479362798	-0.045048546611305806	-0.8422207492612539	-2.181480812699714	5.942528173845543e-4	1	DiagnosismitoPD
GABRG3	-0.29610851881714906	-0.029411025617380515	-0.5628060120169176	-2.176106064718034	0.09565684493944768	1	DiagnosismitoPD
CA10	-0.2565329122055964	-0.02249375382241195	-0.49057207058878083	-2.148338219320267	0.15961988712168587	1	DiagnosismitoPD
PTPRA	-0.17610938433338807	-0.01491096137785261	-0.3373078072889235	-2.1412619571853577	0.004476147130030807	1	DiagnosismitoPD
MPHOSPH9	-0.2863387120213423	-0.021404224020403095	-0.5512732000222815	-2.118310708341707	0.006585333694551878	1	DiagnosismitoPD
EPN2	-0.14678026840191727	-0.010827049876351691	-0.28273348692748285	-2.1160517038791706	0.08112530705713246	1	DiagnosismitoPD
NMNAT3	-0.15686277061839715	-0.011494615400652192	-0.3022309258361421	-2.1149431281335858	0.009143500295804486	1	DiagnosismitoPD
MOK	-0.1735650075246229	-0.0125762678519995	-0.3345537471972463	-2.1130742710108508	0.03204460279328935	1	DiagnosismitoPD
AC009899.1	-0.15669294061989536	-0.010956089410040198	-0.3024297918297505	-2.1073086024374064	0.026077366384809494	1	DiagnosismitoPD
BIRC2	-0.09822998691012785	-0.006626735791549376	-0.18983323802870633	-2.101751129951371	0.05048357396587113	1	DiagnosismitoPD
AL161782.1	-0.14185215371644588	-0.008563040719537007	-0.27514126671335476	-2.0858801305108927	0.15668165231127498	1	DiagnosismitoPD
CSGALNACT1	-0.29817255801730874	-0.0174734960884515	-0.578871619946166	-2.081971599321632	2.0876631633216542e-4	1	DiagnosismitoPD
MSH2	-0.122987564532685	-0.006365023691390942	-0.23961010537397906	-2.0669348763237214	0.03417671454972471	1	DiagnosismitoPD
CNPY2	-0.14982125490751774	-0.00658274275395529	-0.29305976706108017	-2.0500370977221603	0.028679035168952306	1	DiagnosismitoPD
CRYM	-0.2331709993257709	-0.010228007072145079	-0.4561139915793967	-2.0498817042781106	0.13220767038974918	1	DiagnosismitoPD
AC109466.1	-1.278074327882588	-0.051198026854702317	-2.5049506289104735	-2.0417540465297264	1.2357381667430607e-4	0.6681636267579729	DiagnosismitoPD
ELAPOR1	-0.21318161298952	-0.008223657062138734	-0.41813956891690124	-2.0386048530541365	0.03404985875113533	1	DiagnosismitoPD
