primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
DNAJB6	-0.31240377830109045	-0.19591398376801206	-0.42889357283416885	-5.256255765225032	1.333398189572237e-4	0.5294924210791353	DiagnosismitoPD
MIR29B2CHG	-0.3863782382540988	-0.2147060714693683	-0.5580504050388293	-4.411241761383926	0.001378870929540027	1	DiagnosismitoPD
MPHOSPH8	-0.3125411112222807	-0.16920893223448855	-0.45587329021007283	-4.27377387276008	9.857599367831426e-6	0.0392726758814404	DiagnosismitoPD
FTX	-5.08378270383014	-2.687220692432231	-7.48034471522805	-4.15763537824032	0.019828457646887173	1	DiagnosismitoPD
DGKB	-3.5838099335598512	-1.857679206185966	-5.309940660933736	-4.069296888017648	0.013533485317060794	1	DiagnosismitoPD
ASTN2	-3.809949141864316	-1.8420793519296723	-5.77781893179896	-3.7946428870333677	0.3327571535713366	1	DiagnosismitoPD
APBA2	-0.257241251272742	-0.11823676147049247	-0.39624574107499155	-3.6271028982578466	0.0027900947995845226	1	DiagnosismitoPD
ATXN10	-0.25814774855091516	-0.11823613424835044	-0.39805936285347987	-3.616285126663861	8.3875629662746e-4	1	DiagnosismitoPD
CLUAP1	-0.20992087770300394	-0.0882748358263997	-0.33156691957960815	-3.3822502857781447	0.0036831537611734595	1	DiagnosismitoPD
HERC4	-0.2740193081924771	-0.1115333382584241	-0.4365052781265301	-3.305319070586908	0.00405270822173467	1	DiagnosismitoPD
CEP295	-0.2217165779791399	-0.08428797847833494	-0.3591451774799449	-3.16205294380545	0.014932472297616177	1	DiagnosismitoPD
CCDC57	-0.29956762644644697	-0.10968455038453712	-0.4894507025083568	-3.0921226417132175	7.270281727673361e-4	1	DiagnosismitoPD
STXBP1	-0.22505238987794485	-0.08082768549918976	-0.36927709425669997	-3.058384350277881	0.009397601071719107	1	DiagnosismitoPD
TENT4A	-0.20789639683308136	-0.07460318160924473	-0.341189612056918	-3.0569406674168	0.022092407201333344	1	DiagnosismitoPD
EGLN1	-0.20015292224178927	-0.07155956855310275	-0.3287462759304758	-3.0506438143300882	0.0022502097392670993	1	DiagnosismitoPD
FAIM2	-0.19668783924084676	-0.06847316938757422	-0.32490250909411933	-3.0066846605792206	0.014158117136418479	1	DiagnosismitoPD
DSTN	-0.1758769552470137	-0.0600744797065626	-0.2916794307874648	-2.9767282295644684	0.012901115986248851	1	DiagnosismitoPD
DDX5	-0.4649867370803715	-0.1580892159634939	-0.7718842581972492	-2.969581685279386	2.641242914072412e-5	0.10514788040922272	DiagnosismitoPD
SPIN1	-0.2258546858558914	-0.07559349301633489	-0.37611587869544794	-2.9459838675034273	0.007249392107886948	1	DiagnosismitoPD
AF117829.1	-0.30319259381000707	-0.09958297812870379	-0.5068022094913104	-2.9185584495038315	0.03031934992398503	1	DiagnosismitoPD
HSP90AB1	-0.2957090976576393	-0.09217562864637768	-0.49924256666890093	-2.8475866113093278	0.0556588251686697	1	DiagnosismitoPD
UCHL1	-0.1916749726256497	-0.05938934086721023	-0.32396060438408913	-2.8398854666996516	0.00906993833885356	1	DiagnosismitoPD
ERO1A	-0.21606775117652965	-0.065219892135053	-0.36691561021800634	-2.80736507112189	0.002289354373735461	1	DiagnosismitoPD
NEMF	-0.2301122252803637	-0.06930855776046907	-0.39091589280025835	-2.804734997080094	0.02984693902433053	1	DiagnosismitoPD
SIPA1L3	-0.2259291222209212	-0.06629648062270566	-0.38556176381913676	-2.773949852476184	0.019680906636354092	1	DiagnosismitoPD
