primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
AC090578.1	-0.6031017846100561	-0.36891548337395175	-0.8372880858461605	-5.0475103394532175	2.276828477979274e-4	1	DiagnosismitoPD
PEX5L	-3.6343454670779667	-1.7859623253857095	-5.482728608770223	-3.853739012317379	0.364544599415592	1	DiagnosismitoPD
NCAM1	-0.2510655442986618	-0.11548765767115657	-0.38664343092616704	-3.6294962019602126	0.00510775476631612	1	DiagnosismitoPD
CLASP2	-0.18748917685207944	-0.08352792356986047	-0.2914504301342984	-3.534701848231634	0.009813590916747425	1	DiagnosismitoPD
SH3BP5	-0.2600074349849466	-0.10154279094514315	-0.41847207902475003	-3.2158921718533713	5.522619801927625e-4	1	DiagnosismitoPD
PLXDC2	-0.45438318326034843	-0.1691405146107534	-0.7396258519099435	-3.122164992310348	0.011350145185842755	1	DiagnosismitoPD
GNAL	-0.26935195620751484	-0.0984829252080254	-0.4402209872070043	-3.089618582396691	0.010522937818053135	1	DiagnosismitoPD
ABCB1	-0.2135622271833708	-0.07498039061881437	-0.3521440637479273	-3.0204122279948318	2.0939722460631415e-4	1	DiagnosismitoPD
ATG7	-0.18767695757238356	-0.06555990431622497	-0.3097940108285422	-3.0121925461002115	0.0023608165142220733	1	DiagnosismitoPD
DCLK2	-0.1832518052546348	-0.06382592020945427	-0.30267769029981534	-3.0074463192393672	0.02421281407681773	1	DiagnosismitoPD
EPB41L2	-0.2071725342049766	-0.0688878414051799	-0.3454572270047733	-2.9363387762339768	0.01249921889423277	1	DiagnosismitoPD
RAPGEF2	-0.20643904467155139	-0.06680256312303615	-0.34607552622006665	-2.897617356668482	0.015211645293100925	1	DiagnosismitoPD
MAPK10	-2.7918866115467638	-0.8771499710309822	-4.7066232520625455	-2.8578328171947485	0.07108976445479484	1	DiagnosismitoPD
N4BP2L1	-0.2489979232048064	-0.07429462403981293	-0.4237012223697999	-2.793461623445289	5.449833035599059e-5	0.32802545041270736	DiagnosismitoPD
SNRPN	-0.18736707878337322	-0.0556634244073754	-0.31907073315937107	-2.788326019075263	0.0613031331803472	1	DiagnosismitoPD
NMNAT3	-0.5207554975704147	-0.150096304527418	-0.8914146906134115	-2.7536401069940566	7.355095531632134e-5	0.44262964909362185	DiagnosismitoPD
OMG	-0.14688625800020016	-0.041861997593195754	-0.2519105184072046	-2.7411930766146124	0.020018564846596157	1	DiagnosismitoPD
MRPS31	-0.3123707013461532	-0.08858608345036592	-0.5361553192419405	-2.7358239820982027	6.603725068180266e-4	1	DiagnosismitoPD
GRIK4	-0.2714705784138094	-0.0755176903679512	-0.4674234664596676	-2.7153085716644494	0.012458087299670585	1	DiagnosismitoPD
KHDRBS3	-0.23053891650261438	-0.059988627967798025	-0.40108920503743073	-2.6493533213095093	0.021057759874352492	1	DiagnosismitoPD
SGMS1	-0.18377179090497964	-0.04660214199990567	-0.32094143981005363	-2.625843941595611	0.05285950777615892	1	DiagnosismitoPD
ANKRD24	-0.3691230638453933	-0.09274662489356444	-0.6454995027972221	-2.617690255160089	1.9452000798190447e-4	1	DiagnosismitoPD
WDFY2	-0.14514500315573264	-0.0318501290489243	-0.258439877262541	-2.510960720544134	0.03296990344091042	1	DiagnosismitoPD
ASTN1	-0.143307166927646	-0.03010544967226242	-0.2565088841830296	-2.481206934970749	0.03174038966315332	1	DiagnosismitoPD
TRPC1	-0.15735668629900723	-0.03262846446291	-0.28208490813510445	-2.4726836744125253	0.011390283185595833	1	DiagnosismitoPD
KMT2E	-0.16152996108999096	-0.033274813357022065	-0.2897851088229598	-2.468461592042251	0.021786179354076965	1	DiagnosismitoPD
CCDC18-AS1	-0.42420620229508654	-0.0848304177589253	-0.7635819868312478	-2.449876851565086	0.0026839387284389544	1	DiagnosismitoPD
GPR137C	-0.2611902494370488	-0.05050138551052638	-0.47187911336357125	-2.429760512583055	0.01851965955192583	1	DiagnosismitoPD
MSH6	-0.14602067387214857	-0.026543213163211204	-0.26549813458108595	-2.39539123186497	0.008272124307837291	1	DiagnosismitoPD
LDB2	-2.6708782685001156	-0.467880856803744	-4.8738756801964875	-2.376228490127893	0.290566326107176	1	DiagnosismitoPD
CEP70	-0.32376869118306406	-0.056151866951698826	-0.5913855154144293	-2.3712073254851176	0.0012843638012077264	1	DiagnosismitoPD
ZNF655	-0.22236398007399505	-0.03173273247089506	-0.41299522767709507	-2.286222211121516	0.014418761956546233	1	DiagnosismitoPD
GHR	-0.25208607215526424	-0.035519285247790355	-0.4686528590627381	-2.2814191847412597	0.08740261123806783	1	DiagnosismitoPD
RUNX1T1	-0.22583097947857822	-0.031543938217442224	-0.4201180207397142	-2.278178634551868	0.08791275245368448	1	DiagnosismitoPD
PID1	-0.43998421781791475	-0.0602407873187753	-0.8197276483170541	-2.2708838426925553	2.2499615196462912e-4	1	DiagnosismitoPD
HERC4	-0.17147043858587452	-0.02294598402513101	-0.319994893146618	-2.262764640580807	0.0021712471918851083	1	DiagnosismitoPD
LRCH3	-0.1234498206904267	-0.015507832322805865	-0.23139180905804754	-2.2415485031378517	0.02344095925458959	1	DiagnosismitoPD
ATPSCKMT	-0.20199418200673325	-0.021506406703923453	-0.38248195730954304	-2.1935076830306652	6.361130029403187e-4	1	DiagnosismitoPD
TTLL7	-0.14754572467551696	-0.015236128367706075	-0.2798553209833279	-2.1856638861183186	0.02420249078508448	1	DiagnosismitoPD
SRGAP2C	-0.19927770990164417	-0.017987613563839294	-0.3805678062394491	-2.154431721416629	0.01574716343246916	1	DiagnosismitoPD
CCDC66	-0.10209259582571972	-0.008036071116159879	-0.19614912053527955	-2.127420841079376	0.0697960510028208	1	DiagnosismitoPD
PHIP	-0.1323221834483379	-0.009085669654991399	-0.2555586972416844	-2.104463246577544	0.08368971995227817	1	DiagnosismitoPD
ARMH4	-0.1030808292666574	-0.00697887715989233	-0.1991827813734225	-2.1022956186646353	0.09805199504756688	1	DiagnosismitoPD
SETD5	-0.12620751791213136	-0.008518549792064095	-0.24389648603219863	-2.101829879531361	0.12827960115237996	1	DiagnosismitoPD
AC090579.1	-0.46178725350291083	-0.031103457021989356	-0.8924710499838323	-2.1015101863147683	0.13723260091917316	1	DiagnosismitoPD
