primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
ANKUB1	-0.6308231286120343	-0.5095873510408396	-0.7520589061832289	-10.198232217122587	2.1405422639902703e-9	3.5425974469038973e-6	DiagnosismitoPD
CLDND1	-0.3686007698017688	-0.2868621243344469	-0.4503394152690907	-8.838465934378984	5.852382243020274e-10	9.703249758927614e-7	DiagnosismitoPD
AP003086.1	-0.5515160566554833	-0.4279454083841071	-0.6750867049268595	-8.747640504130052	1.416920564635754e-8	2.3421696933429012e-5	DiagnosismitoPD
ENO4	-0.5645899135260901	-0.436495312927952	-0.6926845141242282	-8.638739582922002	2.2927070262209114e-8	3.7852593002907246e-5	DiagnosismitoPD
PCA3	-0.4767034830699357	-0.3605080980876887	-0.5928988680521827	-8.040953246676915	6.336959785554898e-10	1.0500342364664466e-6	DiagnosismitoPD
PTMA	-0.3673957026557684	-0.27542127282214757	-0.4593701324893892	-7.829158023406089	2.8583601524553957e-10	4.7420194929235017e-7	DiagnosismitoPD
PCDH9-AS2	-1.0290244205006847	-0.7615883072102387	-1.2964605337911306	-7.541430282465869	3.32387214656761e-7	5.45115032037088e-4	DiagnosismitoPD
CLDN11	-0.40394102511623675	-0.29013947733282897	-0.5177425728996445	-6.956934035843088	1.8317216870032464e-10	3.0443214437993957e-7	DiagnosismitoPD
DLG2-AS2	-0.5926468989873968	-0.4194994412653275	-0.765794356709466	-6.708539604601959	1.0046292668925637e-6	0.0016335271879673085	DiagnosismitoPD
LRRTM3	-0.9350831586138186	-0.6413438136733929	-1.2288225035542444	-6.239304829268756	6.021348258089026e-7	9.820819008943202e-4	DiagnosismitoPD
PIGC	-0.3786096565383783	-0.25559262632466345	-0.5016266867520931	-6.0321834279785	8.208724474290215e-9	1.3577230280476016e-5	DiagnosismitoPD
TUBA1A	-0.3397132695830214	-0.21935865593013032	-0.46006788323591247	-5.532199832183783	4.7010770090558647e-7	7.681559832797283e-4	DiagnosismitoPD
LINC01470	-0.6642966076370005	-0.4152134230188842	-0.9133797922551168	-5.227159063414188	1.0308955116513214e-6	0.0016752052064333972	DiagnosismitoPD
ZNF565	-0.24003680835191954	-0.1485431470971431	-0.33153046960669597	-5.142033807387339	5.329778204070326e-6	0.008564953573941015	DiagnosismitoPD
GCNT1	-0.2857835675905802	-0.17389099871941432	-0.3976761364617461	-5.005922247578737	1.1075969522976708e-7	1.8219969865296685e-4	DiagnosismitoPD
ST3GAL5	-0.2675108279350127	-0.16272594489103034	-0.37229571097899505	-5.00369493190198	3.50164829104666e-5	0.05522099354980582	DiagnosismitoPD
CNDP1	-0.31885436945342427	-0.19073823087370234	-0.4469705080331462	-4.877941899982107	0.001887229434190178	1	DiagnosismitoPD
SLC12A2	-0.22077206811287553	-0.1318946641002311	-0.30964947212551996	-4.8685636928830585	4.6397918246160135e-5	0.07284473164647141	DiagnosismitoPD
SELENOW	-0.2084694782177836	-0.12186119457894408	-0.29507776185662316	-4.7177088843668	2.0582988348002306e-9	3.4085428704291818e-6	DiagnosismitoPD
FEZ1	-0.19389670537144088	-0.11213242314907793	-0.27566098759380386	-4.64787984337075	3.8381815007530826e-4	0.5757272251129624	DiagnosismitoPD
CD47	-0.6922669946320377	-0.3998367547684739	-0.9846972344956014	-4.639801881630346	1.0528698978327297e-5	0.016814332268388694	DiagnosismitoPD
FAM13C	-0.20807543541807938	-0.12001489549219294	-0.29613597534396585	-4.63113625955684	1.2004794743583773e-4	0.18523398289349763	DiagnosismitoPD
PLP1	-1.3345808784783415	-0.7521503221407618	-1.917011434815921	-4.49105979727699	1.690115112221315e-7	2.7768591293796205e-4	DiagnosismitoPD
AL139294.1	-0.5799979066788676	-0.3233877993226195	-0.8366080140351158	-4.429969730775394	5.537661223560954e-7	9.037463116851477e-4	DiagnosismitoPD
