primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
CYP46A1	-0.2989094101261065	-0.18194263664566357	-0.41587618360654943	-5.008701711219181	2.3271216143444507e-5	0.12633943244276022	DiagnosisPD
DMGDH	-0.2059313827046409	-0.12343427339878649	-0.2884284920104953	-4.892511953252014	3.9767549160394736e-7	0.0021721035351407606	DiagnosisPD
PTPRR	-0.36081014941140754	-0.206575564422713	-0.5150447344001021	-4.585060465878717	3.2061997353377212e-6	0.017470582357855244	DiagnosisPD
GABRA2	-0.20637294624077418	-0.11785346227331765	-0.2948924302082307	-4.569429507339233	2.824577994149936e-6	0.01539395006811715	DiagnosisPD
POGZ	-0.14290415446887172	-0.08021526851990012	-0.20559304041784332	-4.467889192162808	2.403278328006421e-5	0.13044994764418852	DiagnosisPD
EPHA5	-0.1909569950496124	-0.10484264652252528	-0.2770713435766995	-4.346184338554313	2.302427642728003e-6	0.012559742791081257	DiagnosisPD
CNR1	-0.15878560744406434	-0.08523270501146078	-0.23233850987666788	-4.231159635594888	3.426965585302391e-5	0.18574153472338958	DiagnosisPD
NOP58	-0.11738014263240554	-0.060065636701147555	-0.1746946485636635	-4.014007419615906	1.0480405233455635e-4	0.5657322745019352	DiagnosisPD
SHISA9	-0.4501208088575579	-0.21954999636442385	-0.68069162135069194	-3.826245674868851	0.0018323423505122302	1	DiagnosisPD
SBF2	-0.1276397860167524	-0.06185403775690532	-0.1934255342765995	-3.8027899690232285	0.0021217316283040346	1	DiagnosisPD
PAN3	-0.09689278622704434	-0.04678666317967712	-0.14699890927441156	-3.790083123917206	4.567489699191474e-4	1	DiagnosisPD
N4BP2L1	-0.1752373317307545	-0.08400838199353587	-0.26646628146797313	-3.764801194450844	1.0650524093428749e-4	0.5747022800814153	DiagnosisPD
ANO10	-0.10373049069319262	-0.04901506502029515	-0.1584459163660901	-3.715735066610851	0.001854269565600144	1	DiagnosisPD
NT5C2	-0.16148800137568575	-0.07560992594615026	-0.24736607680522124	-3.6855817395605404	4.2916702771968076e-4	1	DiagnosisPD
ERI3	-0.1279908773885029	-0.059900834480205	-0.1960809202968008	-3.6842025546818453	4.652829917247636e-4	1	DiagnosisPD
SPATA6L	-0.22774786615016585	-0.1064433559247315	-0.34905237637560016	-3.6798105394483533	1.53835785705516e-5	0.08354821521666575	DiagnosisPD
ADCY2	-0.32260599742378737	-0.149858760310872	-0.49535323453670277	-3.6602387784294774	2.733264727001031e-6	0.01489902602688262	DiagnosisPD
LANCL2	-0.1046773143492774	-0.0476117096555587	-0.16174291904299612	-3.5952263578755024	4.3220991984697514e-4	1	DiagnosisPD
DIPK1A	-0.13351394593539667	-0.06003158469041006	-0.20699630718038328	-3.5611610872814574	1.675687862054525e-4	0.9020227761439509	DiagnosisPD
