primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
HNRNPDL	-0.6295708972649701	-0.4009120941594767	-0.8582297003704634	-5.3964083936214	1.2420094350772975e-4	0.7888001922175916	DiagnosismitoPD
LINC02822	-1.0019578347554337	-0.6246270735708954	-1.3792885959399719	-5.204455804195522	7.326910403651276e-6	0.04730986047637629	DiagnosismitoPD
MTFR1	-1.0910819752386556	-0.6792987816120774	-1.5028651688652337	-5.193221599975859	8.417325944514876e-6	0.054300169668065466	DiagnosismitoPD
AC130650.1	-0.4206830813937432	-0.2601899098355259	-0.5811762529519605	-5.137437813907122	1.0070679163297232e-4	0.6406966083689699	DiagnosismitoPD
DPYD-AS1	-0.610960071172935	-0.3740478374355599	-0.8478723049103102	-5.054444494489058	1.7741815012250182e-4	1	DiagnosismitoPD
SELENOW	-0.4681623293619763	-0.2780489397804222	-0.6582757189435304	-4.826494895953826	1.6142822559364263e-6	0.01045732045395617	DiagnosismitoPD
HINT1	-0.7798414733987817	-0.45821087419029916	-1.1014720726072644	-4.752225706365413	3.666542938413466e-5	0.23520872949922386	DiagnosismitoPD
TTC8	-0.44610478390669295	-0.2606005084616386	-0.6316090593517473	-4.713364733456618	1.7931418628429953e-4	1	DiagnosismitoPD
TMEM14A	-0.3686156210051821	-0.20968754980069088	-0.5275436922096732	-4.545913983813618	6.8787202191757226e-6	0.04444341133609434	DiagnosismitoPD
AC069228.1	-1.6236597788547407	-0.9205276348977633	-2.3267919228117178	-4.525912685192609	3.057797456787647e-5	0.19655522052230995	DiagnosismitoPD
AC109441.1	-0.7067856254703697	-0.39911247761812646	-1.014458773322613	-4.502422068297631	7.187686569618419e-4	1	DiagnosismitoPD
SEC62	-0.42827270892138536	-0.24122457304441486	-0.6153208447983558	-4.487610000023895	3.033844123212176e-5	0.19504583868131078	DiagnosismitoPD
AL450384.2	-0.36614710057531874	-0.20305869645280802	-0.5292355046978294	-4.400282987822407	3.569493897753027e-5	0.22905442341881174	DiagnosismitoPD
HMGN3	-0.37654690867939467	-0.20747356139978823	-0.5456202559590011	-4.365078182790112	2.186979338412951e-5	0.14073212042687339	DiagnosismitoPD
AC096576.3	-1.9158513256796539	-1.04794794132807	-2.783754710031238	-4.326517980881964	6.538349958792368e-4	1	DiagnosismitoPD
CNTN4-AS2	-0.7238327503396271	-0.3946181664715203	-1.053047334207734	-4.309305210077235	8.38583750859248e-5	0.5342617076724269	DiagnosismitoPD
BEX3	-0.39400508577017623	-0.21419265496575243	-0.5738175165746	-4.294674035495889	3.952132364007531e-5	0.25333168453288274	DiagnosismitoPD
AC008056.1	-1.0060141892794894	-0.5389785478921126	-1.473049830666866	-4.221843911241488	4.7422678032036427e-4	1	DiagnosismitoPD
AC110296.1	-2.227540077706278	-1.1831938248507565	-3.2718863305617996	-4.180508441990695	7.732944660192711e-8	5.016361201067011e-4	DiagnosismitoPD
AP003464.1	-1.4514111486339667	-0.7702490542259874	-2.132573243041946	-4.17626524058847	3.997846173885091e-5	0.2562219612842955	DiagnosismitoPD
AC068725.1	-0.432463381538851	-0.22659073345149305	-0.638336029626209	-4.117169815044514	1.479795702584073e-4	0.9389303732895943	DiagnosismitoPD
GUK1	-0.3828887771647693	-0.19904209258810132	-0.5667354617414373	-4.081924104617601	2.369404062692509e-6	0.015344260709996688	DiagnosismitoPD
