primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
CHORDC1	-0.2579766027775281	-0.14189579786092715	-0.37405740769412904	-4.355800691261749	4.7274681071704327e-4	1	DiagnosismitoPD
JMJD1C	-0.4916221998022725	-0.25906054875014184	-0.7241838508544032	-4.143253202983228	0.26019980556216976	1	DiagnosismitoPD
RHBDL2	-0.3042964556549679	-0.15705573851812923	-0.4515371727918065	-4.050578571636885	0.003916415680897851	1	DiagnosismitoPD
VDAC1	-0.21320670368703798	-0.10652433135071591	-0.31988907602336003	-3.917024446847842	0.0036643148864710807	1	DiagnosismitoPD
DOCK9	-0.30093731788225986	-0.14699700225328619	-0.45487763351123356	-3.8315258887405927	1.9836576906995118e-6	0.012437533720685939	DiagnosismitoPD
CAMKK2	-0.35946900954546585	-0.16909993126933945	-0.5498380878215923	-3.70094932773414	0.0021023023935609455	1	DiagnosismitoPD
PKIG	-0.2757150094619212	-0.1288744067101547	-0.42255561221368765	-3.680123061439727	7.007149155640534e-4	1	DiagnosismitoPD
RSRP1	-0.3238990806738833	-0.14758810894618782	-0.5002100524015788	-3.600629765270152	0.0032317449720154733	1	DiagnosismitoPD
LINC02614	-0.2449431455445581	-0.1046834944679004	-0.3852027966212158	-3.4227929403938337	0.013064439727504405	1	DiagnosismitoPD
GALNT17	-0.30517317562343793	-0.12789407183372709	-0.4824522794131488	-3.373936467882629	0.00714903266776421	1	DiagnosismitoPD
ATP5MD	-0.2658957504886321	-0.11110390447273558	-0.4206875965045287	-3.366754179974361	0.0165140280231532	1	DiagnosismitoPD
HECTD1	-0.19747372142112507	-0.08079686832943181	-0.31415057451281836	-3.3172079261885408	0.002072453348016803	1	DiagnosismitoPD
FAM200B	-0.17807964680084076	-0.07130538952669471	-0.2848539040749868	-3.2688562114098088	0.003805408535910174	1	DiagnosismitoPD
ATP5MPL	-0.24088515061591131	-0.09540439836018114	-0.3863659028716415	-3.2452830515185656	0.01442904715862074	1	DiagnosismitoPD
AC091938.1	-0.21588884939382913	-0.08545948519089663	-0.3463182135967616	-3.2441649321954094	6.799241351386552e-4	1	DiagnosismitoPD
PRKD1	-0.28040556447383036	-0.10839047793660672	-0.452420651011054	-3.1949802688638167	0.012397742426908458	1	DiagnosismitoPD
TPD52	-0.22957661747903502	-0.08495595783813778	-0.3741972771199322	-3.111325194261475	0.0011684966260773707	1	DiagnosismitoPD
PKN2-AS1	-0.37304716000230664	-0.13273614094867675	-0.6133581790559366	-3.042552942511138	1.646028285494689e-4	1	DiagnosismitoPD
AP001831.1	-0.36598003904807674	-0.12339944604729369	-0.6085606320488598	-2.956987146916891	0.028280884072998086	1	DiagnosismitoPD
THSD7A	-0.705526332211337	-0.23704651441633262	-1.1740061500063415	-2.9516878822812913	0.014561725472151014	1	DiagnosismitoPD
SLIRP	-0.25290166035640715	-0.0825752238243724	-0.4232280968884419	-2.9101656561441223	0.0017564871577889893	1	DiagnosismitoPD
GOLM2	-0.20436913629465514	-0.06538035868516204	-0.34335791390414827	-2.8819315744649234	0.03907112794997789	1	DiagnosismitoPD
SHISA6	-0.32429830251427627	-0.10246282540263116	-0.5461337796259214	-2.865245007026383	0.014783659812944189	1	DiagnosismitoPD
UBE2G2	-0.1685451839370209	-0.052696118201765285	-0.2843942496722765	-2.851490326552618	0.0071493458185983	1	DiagnosismitoPD
CCSER1	-0.449623190474822	-0.13645362707724418	-0.7627927538723999	-2.8139556423811123	2.4536057260200826e-4	1	DiagnosismitoPD
BASP1	-0.2958301143552342	-0.08520013803694429	-0.5064600906735242	-2.752772325257469	0.036878975810708314	1	DiagnosismitoPD
DLC1	-0.45726463300863385	-0.13167289765264845	-0.7828563683646192	-2.7525950900472447	0.007459833232290645	1	DiagnosismitoPD
THOC7	-0.15764918611448575	-0.04462295957603671	-0.2706754126529348	-2.7337613263708622	0.0072786196808337505	1	DiagnosismitoPD
AC005400.1	-0.501879834843515	-0.14138622583549026	-0.8623734438515396	-2.728665297470788	0.04535145999305911	1	DiagnosismitoPD
CDC42SE1	-0.27010925710800293	-0.07527219103617713	-0.46494632317982876	-2.717164790540383	0.01958026513523088	1	DiagnosismitoPD
MIR124-2HG	-0.19975745549124246	-0.05534142692424002	-0.3441734840582449	-2.711038534234112	0.041253107339849396	1	DiagnosismitoPD
