primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
SRSF7	-0.2166847365056599	-0.14365095385340249	-0.2897185191579173	-5.815038796125097	1.1308840669489696e-6	0.00524617118657627	DiagnosismitoPD
MIR124-1HG	-0.3795742311517598	-0.2369292500366658	-0.5222192122668539	-5.21540832843371	2.5611601926691494e-6	0.011868416332828839	DiagnosismitoPD
SAT1	-0.3442698038045502	-0.20704726401004273	-0.4814923435990577	-4.917241857147122	6.104509165550655e-7	0.002833713154648614	DiagnosismitoPD
RAB11A	-0.38869057945081	-0.23371525066735505	-0.543665908234265	-4.91574718914178	2.1358542279188777e-6	0.009901820200631918	DiagnosismitoPD
AC015923.1	-0.4266345896798067	-0.2514043965202596	-0.6018647828393539	-4.7719426387329	1.2469369111341188e-5	0.05740897538861483	DiagnosismitoPD
ATP1B1	-0.3973755893394131	-0.23220976608266677	-0.5625414125961594	-4.715514554303024	5.2820679183531463e-5	0.23975306281404932	DiagnosismitoPD
TSC22D1	-0.37570261689677054	-0.2191971618067609	-0.5322080719867801	-4.705034706883675	4.532439723145345e-6	0.02095346884010093	DiagnosismitoPD
LANCL1-AS1	-0.49760060276270135	-0.2882189012232998	-0.7069823043021028	-4.657901110411924	2.9772663753671023e-5	0.13615039134553758	DiagnosismitoPD
MAK	-0.27889894119406344	-0.16123262721623882	-0.39656525517188806	-4.645610638995089	2.2886399949426212e-5	0.10493414376811919	DiagnosismitoPD
PAK1	-0.2587305139199658	-0.14864730727247336	-0.3688137205674583	-4.606538130820548	4.1024654973878143e-7	0.0019055952235366397	DiagnosismitoPD
TM9SF2	-0.31460807442510563	-0.17952424615164497	-0.4496919026985663	-4.564724756470709	2.6472209482626497e-5	0.12121927811799545	DiagnosismitoPD
DLG2-AS2	-0.379746992883351	-0.21408466151403868	-0.5454093242526633	-4.492816339940934	4.347053421612918e-5	0.1978344012176039	DiagnosismitoPD
AP001831.1	-0.5497422023932899	-0.3078704220245901	-0.7916139827619897	-4.454735958986686	2.171619652107787e-5	0.0996121934421842	DiagnosismitoPD
ORC4	-0.40015005980836493	-0.22214028061090635	-0.5781598390058236	-4.40582370907823	2.3277260099955485e-9	1.0833236850519282e-5	DiagnosismitoPD
ZFYVE27	-0.2789219014507862	-0.15444219034844797	-0.40340161255312446	-4.391694650492343	1.1608684916410001e-6	0.0053841080642309585	DiagnosismitoPD
OTUD6B-AS1	-0.154155265829919	-0.08518904397826274	-0.22312148768157528	-4.380967391598285	4.3299922681099774e-6	0.020021884247740537	DiagnosismitoPD
LINC00513	-0.44541711188055144	-0.23978971718362016	-0.6510445065774827	-4.245550543838879	9.712172837741707e-6	0.0448022533005025	DiagnosismitoPD
AP000787.1	-0.32489820840888806	-0.17465283892705946	-0.47514357789071665	-4.238325542538769	5.332833381171328e-6	0.024637690221011536	DiagnosismitoPD
TIMP2	-0.18363117477256408	-0.09851216691750819	-0.26875018262761996	-4.228321006817607	1.0789538351524837e-5	0.04971819272382645	DiagnosismitoPD
MORF4L2	-0.13528694136747133	-0.07211278827462787	-0.1984610944603148	-4.19724712841245	1.0957950012339325e-4	0.4923406940544059	DiagnosismitoPD
STAT1	-0.7467579407520253	-0.3955606350657005	-1.09795524643835	-4.167511098022232	6.397587356508e-5	0.2898107072498124	DiagnosismitoPD
HNRNPA2B1	-0.14412166705225715	-0.07609705833096352	-0.21214627577355077	-4.152516010369564	4.936461765008949e-5	0.22421409336670647	DiagnosismitoPD
PCDH9-AS2	-0.8289699320144619	-0.43219884875756764	-1.2257410152713561	-4.094933526098214	5.602606714835797e-5	0.25413424058495176	DiagnosismitoPD
AC139720.1	-0.48302749209006723	-0.2516557067630727	-0.7143992774170618	-4.09175425906515	7.1737189424596e-5	0.3245390449568723	DiagnosismitoPD
RTN4	-0.21112724291590723	-0.10984120602296495	-0.31241327980884953	-4.0854771789303905	4.5285252864612784e-5	0.20604790053398817	DiagnosismitoPD
LINC02231	-0.4132532300285501	-0.2127398787479373	-0.6137665813091628	-4.039438980885048	1.1822521166314366e-4	0.5303582995208624	DiagnosismitoPD
FOCAD	-0.266103954742271	-0.13690651364018439	-0.39530139584435764	-4.036876914817659	1.0034148330613134e-4	0.45163701636089715	DiagnosismitoPD
AC027018.1	-0.3658552388224554	-0.1862498783942759	-0.545460599250635	-3.992437029372803	5.680140382567031e-5	0.25759436634941485	DiagnosismitoPD
CLCN3	-0.14272768295243665	-0.0726152477812773	-0.212840118123596	-3.9898930553577223	1.1170743599689678e-5	0.05146361576377034	DiagnosismitoPD
BBS7	-0.14821512108140444	-0.07539521568675406	-0.22103502647605483	-3.989243019603495	1.8515242793628678e-4	0.8235579994606036	DiagnosismitoPD
DLGAP1-AS4	-0.483682103955017	-0.2442985785087094	-0.7230656294013246	-3.9601701994777523	5.122291733842617e-4	1	DiagnosismitoPD
SNAP25-AS1	-0.5541223119196221	-0.27987550309622466	-0.8283691207430196	-3.9601546470205324	9.345677175588985e-5	0.4210227567602838	DiagnosismitoPD
MYCBP2-AS1	-0.42802680114221703	-0.21449953131072638	-0.6415540709737076	-3.9288523443337295	7.103187347682308e-5	0.3214192274826244	DiagnosismitoPD
NDUFA4	-0.28562968468988137	-0.14303037624555826	-0.4282289931342045	-3.9258528040216847	0.003018836440325159	1	DiagnosismitoPD
DLGAP1-AS5	-0.49820245446944256	-0.24942922695808808	-0.746975681980797	-3.9250962715632083	1.8058154021678458e-4	0.803949017045125	DiagnosismitoPD
AC090579.1	-0.7965594774317504	-0.3981170350215527	-1.195001919841948	-3.9183272692194464	1.0207655815120081e-4	0.45932176910032124	DiagnosismitoPD
HOOK2	-0.24775777993251813	-0.12372198612564811	-0.37179357373938815	-3.9149693056621535	2.7519627841708607e-5	0.1259573366315003	DiagnosismitoPD
TGOLN2	-0.1263750409812392	-0.0629391785434223	-0.1898109034190561	-3.9045820352927527	2.1235335813050144e-4	0.9411500832343824	DiagnosismitoPD
DPP10-AS3	-0.5894899992683174	-0.28755195941912914	-0.8914280391175056	-3.8265439107623953	3.095666314171117e-4	1	DiagnosismitoPD
MIA2	-0.20025768892204676	-0.09747152392479454	-0.303043853919299	-3.8185864598112977	3.279336019702213e-5	0.149701689299406	DiagnosismitoPD
ACSL3	-0.2152528674721852	-0.10461371990059136	-0.325892015043779	-3.8131879815998713	1.2567318972895005e-4	0.5626388704165094	DiagnosismitoPD
AC008771.1	-0.3288545310206805	-0.15826545543672108	-0.49944360660463993	-3.7783371223916187	3.1108000741738804e-5	0.14210134738826286	DiagnosismitoPD
SCN9A	-0.5745133565193541	-0.275783157806024	-0.8732435552326842	-3.769372806181271	1.0587558688007092e-4	0.4759107630259188	DiagnosismitoPD
MFSD4B	-0.3975917941246796	-0.1906857129423457	-0.6044978753070135	-3.766276914530684	2.0422334017399952e-4	0.9065474070323839	DiagnosismitoPD
TRIM25	-0.1622702538432601	-0.07664380244444499	-0.24789670524207522	-3.7143178083328006	4.982396272486328e-4	1	DiagnosismitoPD
ATP13A3	-0.28596811171019454	-0.13500482574290845	-0.4369313976774806	-3.712738472057148	9.183003642191542e-5	0.4138779741535728	DiagnosismitoPD
INPP5F	-0.18413760505710952	-0.08675462081579918	-0.28152058929841983	-3.7060178112543225	1.900635928418361e-7	8.83795706714538e-4	DiagnosismitoPD
SMIM8	-0.12159583013717201	-0.05687300223371475	-0.18631865804062928	-3.6822162358943653	7.147416319587904e-4	1	DiagnosismitoPD
CGGBP1	-0.17887014547463753	-0.08325792941925436	-0.2744823615300207	-3.666676262755561	8.737089561129103e-5	0.39439222278936775	DiagnosismitoPD
ATP2B1	-0.12679749893891135	-0.059017970581572085	-0.1945770272962506	-3.6665721534651543	0.0040762151387133865	1	DiagnosismitoPD
CLSTN3	-0.1718990306423407	-0.07997320723862282	-0.26382485404605854	-3.665084484004834	4.2103136348907655e-6	0.01947270056136979	DiagnosismitoPD
AP001825.1	-0.22694648964991782	-0.1051915222834161	-0.3487014570164195	-3.6532960892896607	9.892382799157786e-4	1	DiagnosismitoPD
DPP10-AS1	-0.5062779516065499	-0.23165527185981627	-0.7809006313532835	-3.6132724079113583	1.257755631823267e-5	0.05789449173282498	DiagnosismitoPD
TTC19	-0.35730335230394605	-0.1631927346513912	-0.5514139699565009	-3.607745472865654	1.5424869117829822e-5	0.0708618487273102	DiagnosismitoPD
PDE5A	-0.5820809854960625	-0.26508222441187734	-0.8990797465802476	-3.598934468248243	5.353086834810461e-5	0.2429230805636987	DiagnosismitoPD
SEPTIN7	-0.11837978667082405	-0.05382703792471054	-0.18293253541693755	-3.594271706149754	0.0034316418848510544	1	DiagnosismitoPD
AC079921.1	-0.35737731042637266	-0.16199119371928902	-0.5527634271334563	-3.5849356603855704	1.2079027579156161e-4	0.5413820160977791	DiagnosismitoPD
VAPB	-0.16005154026013924	-0.07238887788590773	-0.24771420263437074	-3.578436315804232	1.7033902437366264e-5	0.07821967999238588	DiagnosismitoPD
TMEM14A	-0.22405402728106738	-0.10074438601737215	-0.34736366854476264	-3.561261062490314	1.864587612173757e-4	0.8291821111336697	DiagnosismitoPD
KCNMB2-AS1	-1.0007471291071823	-0.4496838283156349	-1.5518104298987296	-3.5593521250000433	2.3193133087123538e-4	1	DiagnosismitoPD
AL357873.1	-0.6413225062572865	-0.28732028575002094	-0.995324726764552	-3.550737656216048	6.893379538706494e-4	1	DiagnosismitoPD
IDS	-0.27012229503503393	-0.12042402707011551	-0.41982056299995235	-3.53664726310688	3.76889877408779e-7	0.0017517841501960049	DiagnosismitoPD
SLC39A10	-0.16210650864750686	-0.07208877101226033	-0.25212424628275343	-3.529559028644589	1.7741124903302596e-4	0.7900122919440646	DiagnosismitoPD
RBMS3-AS3	-0.5048880478373512	-0.22408735441187377	-0.7856887412628286	-3.524073882846614	1.9014984781708078e-4	0.8452160735469241	DiagnosismitoPD
G3BP2	-0.15707269761821374	-0.0696843338399569	-0.24446106139647059	-3.522858387272463	9.958926114530333e-4	1	DiagnosismitoPD
YME1L1	-0.1520716111308742	-0.06677651400483865	-0.23736670825690975	-3.4943964064789754	2.4794996417636296e-4	1	DiagnosismitoPD
TIPRL	-0.1459641932213973	-0.06380454174246225	-0.22812384470033237	-3.4820566615929898	3.393526135375402e-4	1	DiagnosismitoPD
AC008056.1	-0.4862861251479398	-0.21236050144228602	-0.7602117488535935	-3.4794236427317746	2.3349360158055044e-4	1	DiagnosismitoPD
PPWD1	-0.35751356891124453	-0.15472659985258	-0.5603005379699091	-3.4554178816475503	1.0594456125368763e-7	4.928540989521549e-4	DiagnosismitoPD
PRKAA2	-0.19195167430269766	-0.08289698186628185	-0.30100636673911346	-3.449813666888323	2.549876138763058e-4	1	DiagnosismitoPD
AC016042.1	-0.8285926915144763	-0.356222345680432	-1.3009630373485206	-3.4380054708007366	1.62499635829926e-4	0.7245858761656401	DiagnosismitoPD
AC069228.1	-0.5759265784913428	-0.24652715024914362	-0.9053260067335419	-3.426828509102442	2.902970136298127e-4	1	DiagnosismitoPD
ANAPC5	-0.14872895200878777	-0.06348105008952991	-0.23397685392804562	-3.4194787535264637	0.006220574982992174	1	DiagnosismitoPD
TRPC1	-0.1233431649356378	-0.05242258159298871	-0.19426374827828688	-3.4087164772043694	0.009167662394250514	1	DiagnosismitoPD
CCNI	-0.20262151018243157	-0.08608426377281278	-0.3191587565920504	-3.4077591043707987	0.0020613441470996555	1	DiagnosismitoPD
ULK2	-0.11436847188613175	-0.048369581373841106	-0.18036736239842238	-3.3963917290693852	0.0030602553162595047	1	DiagnosismitoPD
GLS	-0.39925127320066955	-0.16706523026584583	-0.6314373161354933	-3.3702203042184244	1.6832869941266366e-6	0.007805401791765214	DiagnosismitoPD
ATP6V0E2	-0.10938893643222669	-0.04575659792625204	-0.17302127493820135	-3.369330449707975	0.014498326723702723	1	DiagnosismitoPD
NCOA7	-0.17972107631165546	-0.07509433028319526	-0.2843478223401157	-3.3666997226292628	6.360280758509009e-4	1	DiagnosismitoPD
PPIP5K2	-0.2149634068205697	-0.08962416224884862	-0.34030265139229077	-3.3614414767057426	7.832221208982915e-4	1	DiagnosismitoPD
ZPBP	-0.4071173849248897	-0.16897098932887164	-0.6452637805209077	-3.350608813271728	4.598575864071148e-4	1	DiagnosismitoPD
UGP2	-0.21634522178349558	-0.08944159501756568	-0.3432488485494255	-3.34134534787639	1.2695824527459187e-5	0.05841348865083972	DiagnosismitoPD
XPA	-0.2817402839237574	-0.11573650128268573	-0.447744066564829	-3.326435101051916	4.691075040177895e-4	1	DiagnosismitoPD
SELENOI	-0.19561921103457025	-0.08014218489011513	-0.31109623717902535	-3.3201981477448017	4.564806627764869e-5	0.20765305349702387	DiagnosismitoPD
AC093610.1	-0.6537175315150261	-0.26670975180274237	-1.0407253112273098	-3.3106900816940112	2.349006443366103e-4	1	DiagnosismitoPD
PLAGL1	-0.19916154615775383	-0.08122804353286467	-0.317095048782643	-3.309911508488751	2.2823738947215662e-4	1	DiagnosismitoPD
USP45	-0.16235056263894576	-0.06586721389510507	-0.25883391138278644	-3.297991412870203	6.483115990115117e-4	1	DiagnosismitoPD
NUP58	-0.1812836180113242	-0.0731365779854314	-0.289430658037217	-3.2854284518951515	0.002046200171318871	1	DiagnosismitoPD
CDKL2	-0.28725690998740094	-0.1157748247091846	-0.4587389952656173	-3.28321875123063	7.143824791757937e-6	0.03299018288833815	DiagnosismitoPD
TBC1D9	-0.1174405673188168	-0.047214900102631324	-0.18766623453500228	-3.2777087266432026	0.001165831188116342	1	DiagnosismitoPD
STRIP2	-0.20452120182875988	-0.0819575970543879	-0.3270848066031319	-3.270580939563188	1.2126807147160922e-4	0.543402228264281	DiagnosismitoPD
NAPG	-0.15145244250981982	-0.06033942873143264	-0.242565456288207	-3.2579465916018604	0.001412905677570501	1	DiagnosismitoPD
UFM1	-0.18029491608419257	-0.0707888365560367	-0.28980099561234846	-3.2269582076475567	9.167772283073755e-4	1	DiagnosismitoPD
TSPAN7	-0.1964653156150331	-0.07706639081549863	-0.3158642404145676	-3.225028562554198	6.618883985506757e-4	1	DiagnosismitoPD
UBXN4	-0.10070408877868564	-0.03908100043271231	-0.16232717712465897	-3.2029616236370484	0.013537017861956959	1	DiagnosismitoPD
GFM1	-0.15399791524827366	-0.05974666835482084	-0.2482491621417265	-3.2024018517449937	6.871072375549645e-4	1	DiagnosismitoPD
SELENOF	-0.12365490340045582	-0.04784459608702822	-0.1994652107138834	-3.1969156407013526	0.0020437645772858363	1	DiagnosismitoPD
SCARB2	-0.2168351990553855	-0.08386413679444762	-0.3498062613163234	-3.1961027723095476	6.583119441076864e-4	1	DiagnosismitoPD
PKD1	-0.13439758061360685	-0.05164343379692389	-0.21715172743028982	-3.1830962887636765	0.009079948231605774	1	DiagnosismitoPD
LRP2BP	-0.29632913577578013	-0.1133726343822341	-0.47928563716932615	-3.17449464362624	0.002097976544727136	1	DiagnosismitoPD
RAD23B	-0.11630687939679585	-0.04439035461399546	-0.18822340417959624	-3.169748475199985	4.501007633119158e-4	1	DiagnosismitoPD
NARF	-0.2462002683660589	-0.09386952517432193	-0.3985310115577959	-3.1677365242956843	3.934030143544162e-4	1	DiagnosismitoPD
AC090709.1	-0.4942494887942086	-0.1881747979506479	-0.8003241796377694	-3.1649503418402674	1.5264203948136114e-4	0.6812414222053148	DiagnosismitoPD
TM6SF1	-0.24507011845550142	-0.0930406873033999	-0.39709954960760296	-3.159444866824445	0.0012474024646384118	1	DiagnosismitoPD
SARAF	-0.10332466030676324	-0.03921022066982946	-0.16743909994369702	-3.158611602360972	5.111693733406056e-4	1	DiagnosismitoPD
SPCS2	-0.1295505187406889	-0.049138322492872255	-0.20996271498850555	-3.157659692911643	0.0014899487825728722	1	DiagnosismitoPD
DECR1	-0.27932079079601313	-0.10592351880712955	-0.4527180627848967	-3.1572508829811925	1.6575402985197855e-4	0.7387657110502684	DiagnosismitoPD
PEX1	-0.17346536118881994	-0.06557666098385875	-0.28135406139378116	-3.151264774248203	0.005145322065597085	1	DiagnosismitoPD
MAPK10-AS1	-0.36776400669317555	-0.13840523536145458	-0.59712277802489655	-3.142693012103183	6.455558780945882e-5	0.292372257189039	DiagnosismitoPD
AC023590.1	-0.4372884718745169	-0.16374123426627957	-0.7108357094827542	-3.1331687470961334	8.219410463583251e-4	1	DiagnosismitoPD
