primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
NDUFA4	-1.0847988371593837	-0.8827138732971925	-1.286883801021575	-10.521152146446825	1.5692280133493255e-7	0.0010016382409208744	DiagnosismitoPD
SKP1	-0.7387468162551434	-0.5866662350770684	-0.8908273974332184	-9.520723437125127	4.4169089609412963e-8	2.8299135712750884e-4	DiagnosismitoPD
SELENOW	-1.0561022924377177	-0.8345755381275718	-1.2776290467478637	-9.343893759532735	5.068627139065593e-9	3.256086074135737e-5	DiagnosismitoPD
BEX3	-0.915803105151447	-0.710390710621952	-1.121215499680942	-8.73823172714658	8.219626266659655e-10	5.284397726835492e-6	DiagnosismitoPD
BASP1	-0.6818330357962088	-0.5279100623556597	-0.8357560092367579	-8.682058069429997	2.090210730280608e-4	1	DiagnosismitoPD
PSAP	-0.7043304645734363	-0.5453143368541027	-0.8633465922927699	-8.68127254497632	1.2462120462724483e-8	7.998188912976574e-5	DiagnosismitoPD
BEX4	-0.7637568857294923	-0.5858193031002231	-0.9416944683587615	-8.412702740225074	1.4671256336955167e-9	9.429216447761086e-6	DiagnosismitoPD
ARPP19	-0.6578372922078213	-0.5016983013810039	-0.8139762830346386	-8.257626065002293	1.01239412554822e-9	6.5076694390239585e-6	DiagnosismitoPD
SARAF	-0.6363075947580343	-0.48311493623141966	-0.789500253284649	-8.140990441773585	2.670975845444976e-9	1.7163690782829414e-5	DiagnosismitoPD
RPL15	-0.7255003806888265	-0.5507746252836097	-0.9002261360940433	-8.1382084376883	1.4299786477318986e-7	9.133273623063636e-4	DiagnosismitoPD
ATP1A1	-0.7085433511324055	-0.5376022775351634	-0.8794844247296476	-8.123965881815058	1.4548523766966768e-7	9.290687277584978e-4	DiagnosismitoPD
HNRNPDL	-0.5447764260546357	-0.4125013609810193	-0.6770514911282521	-8.072134941678478	1.17156042231462e-6	0.007401918748183769	DiagnosismitoPD
YWHAH	-0.6271863414991072	-0.47374587877173785	-0.7806268042264766	-8.011332989250844	4.878706282101824e-6	0.030394340137494362	DiagnosismitoPD
SCG3	-0.6673125851329615	-0.5034371107920115	-0.8311880594739116	-7.9811127232483985	4.368398793906741e-7	0.0027765542734071247	DiagnosismitoPD
BEX2	-0.7858857566141904	-0.5847938033014642	-0.9869777099269165	-7.659718619031112	1.104726221463537e-7	7.062514733816392e-4	DiagnosismitoPD
