primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
MTURN	-0.1409259792991704	-0.07626620764758243	-0.20558575095075834	-4.271741716019929	8.745020837368791e-4	1	DiagnosismitoPD
AL589843.1	-0.22599087922094152	-0.1207896535962472	-0.3311921048456358	-4.210350036108466	1.2992732486364046e-5	0.05693415375524725	DiagnosismitoPD
SRSF5	-0.1553266288886006	-0.08238800153249205	-0.22826525624470917	-4.1738460058390405	6.197700635244145e-5	0.2700338166775874	DiagnosismitoPD
LINC02693	-0.14683875564281546	-0.07554315580481259	-0.21813435548081833	-4.0366961390117915	2.1600995829347247e-5	0.09448275575756486	DiagnosismitoPD
SRGAP2B	-0.13923224055050398	-0.06924882545010741	-0.20921565565090056	-3.899354962519665	5.559605253129071e-4	1	DiagnosismitoPD
FBXO16	-0.27125644872873134	-0.13473906460008106	-0.4077738328573816	-3.8943968453243567	8.692495842431827e-7	0.0038142671756590855	DiagnosismitoPD
GAS7	-0.1412016735305307	-0.06717184327407544	-0.21523150378698597	-3.7383605192379954	0.0016971964380626595	1	DiagnosismitoPD
TTLL7	-0.19426845237420753	-0.09059636969987031	-0.2979405350485448	-3.672726158900961	5.708826251223403e-4	1	DiagnosismitoPD
GARS1-DT	-0.22138991041749134	-0.10065769017894852	-0.34212213065603414	-3.594038526761951	1.4665589288842872e-5	0.06424994667442062	DiagnosismitoPD
APLP2	-0.17860868951844755	-0.08102937775766514	-0.27618800127922993	-3.587508381287305	5.865316334275035e-4	1	DiagnosismitoPD
DDX5	-0.2356148392500208	-0.10203610794678453	-0.3691935705532571	-3.457111732143295	3.4560508527395757e-4	1	DiagnosismitoPD
GRB10	-0.1097820924621381	-0.04747623051068826	-0.17208795441358796	-3.4534302332724542	0.0014970921076419693	1	DiagnosismitoPD
INO80D	-0.16629710742423964	-0.06943502373867505	-0.26315919110980424	-3.3649528162408564	4.3228341657236635e-5	0.1886917113338379	DiagnosismitoPD
TP53BP1	-0.10401257832794442	-0.042869280394658385	-0.16515587626123046	-3.334149683655545	0.002314541703803757	1	DiagnosismitoPD
PRKAR1B	-0.11928253994287119	-0.04849700989379484	-0.19006806999194753	-3.302786347865153	0.0029124970362803477	1	DiagnosismitoPD
AP3B2	-0.21518850390090882	-0.08725040079101032	-0.3431266070108073	-3.2966075569413897	1.5526648619504425e-4	0.6726144181969317	DiagnosismitoPD
WDR11-AS1	-0.14185801270817433	-0.057022930257091	-0.22669309515925767	-3.2773775635423625	0.010206497928546351	1	DiagnosismitoPD
SAFB	-0.16079829535012657	-0.06351936292115877	-0.25807722777909436	-3.239744308376417	3.115263169962422e-4	1	DiagnosismitoPD
FUS	-0.14911840630970064	-0.058879015222452036	-0.23935779739694923	-3.2387929736410053	1.8161886534109423e-4	0.7860464491962558	DiagnosismitoPD
SCG3	-0.12596240607799936	-0.04835923038128789	-0.20356558177471082	-3.1813360355734748	0.002780069514624911	1	DiagnosismitoPD
RBM39	-0.18655619537999846	-0.07138078320681593	-0.30173160755318096	-3.1746656438078804	1.5916683219420144e-5	0.06968323913462139	DiagnosismitoPD
CIT	-0.18018377920323525	-0.06863143373687777	-0.29173612466959276	-3.1658116766640654	0.002298048555091364	1	DiagnosismitoPD
MAP3K13	-0.2124542967730948	-0.08077322821756738	-0.3441353653286222	-3.16220679710281	9.666019344592727e-4	1	DiagnosismitoPD
B4GALT5	-0.18531126943903842	-0.07015807264013464	-0.3004644662379422	-3.1540888496928883	6.799208831602827e-4	1	DiagnosismitoPD
KLHL28	-0.1797726831700115	-0.06537073410276849	-0.2941746322372545	-3.079912425357804	2.6745403047875784e-5	0.1168506659161693	DiagnosismitoPD
SHC2	-0.19844481510641399	-0.07172403164178323	-0.32516559857104477	-3.069304654637338	5.976947737735349e-5	0.26053515188788384	DiagnosismitoPD
DTNB	-0.1442150336977417	-0.0503426384786191	-0.2380874289168643	-3.0110691371729743	0.019596854691979207	1	DiagnosismitoPD
TLN2	-0.21601378566474705	-0.0749938634099648	-0.35703370791952926	-3.00226544801333	0.0011414790398640519	1	DiagnosismitoPD
ADCY5	-0.13775577043644882	-0.04694343394955473	-0.2285681069233429	-2.973124127876312	0.0047716214673717595	1	DiagnosismitoPD
MYO5A	-0.10218782206813315	-0.03436430634484769	-0.1700113377914186	-2.953023723059018	0.01236601036757376	1	DiagnosismitoPD
BSN	-0.13695213644631798	-0.045955612517783226	-0.22794866037485273	-2.9497967993964958	0.00729665381022383	1	DiagnosismitoPD
AAK1	-0.1950422978732147	-0.06402910714048113	-0.32605548860594824	-2.917842677942829	0.02190986297344629	1	DiagnosismitoPD
EEA1	-0.10550166655398807	-0.03370096229362178	-0.17730237081435435	-2.8799086148924036	0.0030417164876585237	1	DiagnosismitoPD
RHOQ	-0.10476198586538021	-0.03318347342883357	-0.17634049830192686	-2.8685943903494966	0.006504134210779915	1	DiagnosismitoPD
MAGED1	-0.09609246255115478	-0.030177769656487857	-0.1620071554458217	-2.8572956576919037	0.007167532814573368	1	DiagnosismitoPD
KLHL23	-0.14614852835513736	-0.04568483298962199	-0.24661222372065272	-2.851237463716907	0.002597211785711623	1	DiagnosismitoPD
TTC1	-0.09436230190675765	-0.029409090187037093	-0.15931551362647822	-2.8473836526144902	0.0332585270488195	1	DiagnosismitoPD
SEMA4D	-0.1284862848313184	-0.03988343139681588	-0.21708913826582094	-2.842216486435136	0.002132922217198695	1	DiagnosismitoPD
PTPRA	-0.19399061410006935	-0.06013088846750367	-0.327850339732635	-2.840395908315267	0.002733018273302892	1	DiagnosismitoPD
BSCL2	-0.09713710615868876	-0.030099974594794215	-0.1641742377225833	-2.839996658449109	0.023386054360707998	1	DiagnosismitoPD
SETD5	-0.2410089022386923	-0.07455394292569828	-0.40746386155168635	-2.837817330832131	2.8929597453071563e-4	1	DiagnosismitoPD
PDE10A	-0.38277409275627994	-0.11838596229296033	-0.6471622232195995	-2.83758364909421	0.004958070330281436	1	DiagnosismitoPD
CAMTA1	-0.18854444896800215	-0.05830553995478055	-0.31878335798122376	-2.837403447726357	0.026165820512601422	1	DiagnosismitoPD
CSNK1G1	-0.14147646558203253	-0.04349215143106529	-0.23946077973299978	-2.829930276121313	0.002860534544595892	1	DiagnosismitoPD
LINC01473	-0.21243206105814694	-0.06494172354748581	-0.35992239856880803	-2.822959089136844	3.9741732122433116e-4	1	DiagnosismitoPD
PIK3C2A	-0.11620456126360634	-0.03532133439855964	-0.19708778812865305	-2.8158712720000376	0.0047523424407770135	1	DiagnosismitoPD
GABRB3	-0.10301853970820551	-0.03117795410952104	-0.17485912530689	-2.8105648901014746	0.01704097712855572	1	DiagnosismitoPD
PCSK1N	-0.16374353125301644	-0.04940926804372571	-0.2780777944623072	-2.8069575554079598	0.03136631440551276	1	DiagnosismitoPD
STMN3	-0.09614097544450861	-0.028652588916788138	-0.1636293619722291	-2.7920781486217456	0.010097956639871886	1	DiagnosismitoPD
PAK1	-0.2140811629437669	-0.06185128016267863	-0.3663110457248552	-2.756300940871251	6.049566386145316e-4	1	DiagnosismitoPD
YPEL2	-0.16976180087844495	-0.04859762970357559	-0.2909259720533143	-2.7460841967235194	0.0015633070279515453	1	DiagnosismitoPD
CCDC149	-0.12180012415205188	-0.03470678561011821	-0.20889346269398557	-2.741011662282163	0.004429243897377524	1	DiagnosismitoPD
HECTD2	-0.1844431327788949	-0.05185578751549466	-0.3170304780422951	-2.7265188598821952	8.530625908163141e-4	1	DiagnosismitoPD
NUDCD3	-0.10609432099190264	-0.029823818817827072	-0.18236482316597818	-2.726362645859704	4.1248909013541187e-4	1	DiagnosismitoPD
IFT172	-0.1343821288304825	-0.037271305165976806	-0.2314929524949882	-2.7122016139364185	0.00110417076446923	1	DiagnosismitoPD
NFAT5	-0.128637317950547	-0.035463124008468405	-0.2218115118926256	-2.705947855128558	0.006538348109610506	1	DiagnosismitoPD
ZNF337	-0.09485753730980984	-0.02608953079356248	-0.1636255438260572	-2.7035443690732293	0.016503754414053766	1	DiagnosismitoPD
RBM28	-0.21658602670657012	-0.059328992376349615	-0.37384306103679066	-2.6994074618506914	6.33088374619168e-5	0.2757732959841096	DiagnosismitoPD
ICE1	-0.10901208379310712	-0.02983634766675508	-0.18818781991945915	-2.698550952190517	0.006119589587593323	1	DiagnosismitoPD
KAT6B	-0.1676572469184172	-0.044916379454968916	-0.2903981143818655	-2.67720256910432	0.008586015843058412	1	DiagnosismitoPD
DOCK10	-0.2271202730792844	-0.06076913950008919	-0.39347140665847957	-2.675951439683919	0.0031207531180783834	1	DiagnosismitoPD
CLSTN3	-0.13577591249126386	-0.03627129878139852	-0.23528052620112921	-2.674407633266911	0.022591909626583147	1	DiagnosismitoPD
MADD	-0.1679560066086171	-0.04397377736328045	-0.29193823585395373	-2.6551202212105935	0.005652966758417717	1	DiagnosismitoPD
LINC00513	-0.14182951945387257	-0.03676500593714792	-0.2468940329705972	-2.645810091053845	0.02815739341158875	1	DiagnosismitoPD
CDC14B	-0.24140361952941136	-0.06250015518258265	-0.42030708387624005	-2.6446799213345877	0.004997133843014521	1	DiagnosismitoPD
HLTF	-0.099642550992878	-0.025716189858886004	-0.17356891212686998	-2.6417614539387615	0.021776720227908088	1	DiagnosismitoPD
CPEB1	-0.14688860970566475	-0.03790445372182297	-0.25587276568950656	-2.641635219021631	2.462756201088695e-4	1	DiagnosismitoPD
RNASET2	-0.16453041145798786	-0.0420708042200445	-0.2869900186959312	-2.6333065089179533	0.0019773663787292194	1	DiagnosismitoPD
EML6	-0.1876485716639722	-0.04786954110665878	-0.32742760222128564	-2.6311846687258758	0.03946722981796833	1	DiagnosismitoPD
ST8SIA5	-0.2139005965157038	-0.054419646727525445	-0.3733815463038822	-2.6287620308208712	0.005863718835086598	1	DiagnosismitoPD
CERS5	-0.12100599522101263	-0.030592688056369582	-0.21141930238565568	-2.623146967898516	0.0023422051206466567	1	DiagnosismitoPD
