primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
AL357873.1	-0.45739027636102936	-0.3051234124158946	-0.6096571403061641	-5.8874823144020185	1.6107627444811795e-5	0.05919553085968335	DiagnosismitoPD
GRIA2	-0.34400682509215885	-0.2009830286659956	-0.4870306215183221	-4.71418746015934	0.0011586063958875376	1	DiagnosismitoPD
MIR124-1HG	-0.237402371023415	-0.13312805055677818	-0.3416766914900518	-4.462269281334557	6.513851803894218e-4	1	DiagnosismitoPD
BACH1	-0.36741382919694643	-0.20016046584036226	-0.5346671925535306	-4.305550921045902	0.0013513258555846771	1	DiagnosismitoPD
LINC00513	-0.48365050379539953	-0.26211740524420524	-0.7051836023465938	-4.278988443456343	2.125936964896277e-5	0.07804314598134234	DiagnosismitoPD
SRSF5	-0.6166162266149566	-0.3300244226875944	-0.9032080305423189	-4.216957986539676	5.952644046648839e-7	0.0022018830328554054	DiagnosismitoPD
ADARB2-AS1	-0.2754636673743218	-0.14305356121994717	-0.40787377352869647	-4.077474769739502	0.0011758069919714576	1	DiagnosismitoPD
TTC19	-0.1798542136006498	-0.09032537752695338	-0.26938304967434623	-3.9373658430550544	1.1364499101764598e-5	0.04185545019179902	DiagnosismitoPD
KIF3A	-0.22651810832494013	-0.11290309977404604	-0.3401331168758342	-3.9076468842067555	6.026013857222653e-6	0.022217913091579923	DiagnosismitoPD
ANK2-AS1	-0.334057674451421	-0.16352312496452046	-0.5045922239383215	-3.839345239155099	3.036298991889971e-5	0.11137144702252413	DiagnosismitoPD
JPX	-0.2996330110654708	-0.14647298757286695	-0.4527930345580746	-3.8343550547703695	4.932402928585927e-4	1	DiagnosismitoPD
ELP2	-0.23611467360647453	-0.10499174150763763	-0.36723760570531144	-3.5293312091380926	1.3467839300478047e-5	0.04956164862575921	DiagnosismitoPD
FBXW11	-0.19370742229993332	-0.08520927944702239	-0.30220556515284425	-3.499226449992403	1.1477987767589039e-4	0.4187169937616481	DiagnosismitoPD
MTURN	-0.30601038899964483	-0.13455427897782168	-0.477466499021468	-3.498092551254407	5.084317807710423e-5	0.18613687494027858	DiagnosismitoPD
PGRMC1	-0.23293290128998523	-0.09922233048639434	-0.3666434720935761	-3.4143904599241583	1.535525919576845e-5	0.05646128806284059	DiagnosismitoPD
AKAP11	-0.21796008384000176	-0.09221148468297713	-0.3437086829970264	-3.3972061498696218	0.002096927816076187	1	DiagnosismitoPD
ATP1B1	-0.3008750523863384	-0.12136547021823774	-0.480384634554439	-3.28508517150689	5.719812195755237e-4	1	DiagnosismitoPD
TTLL7	-0.1674363057023831	-0.06738290638653466	-0.26748970501823155	-3.2799398233851647	0.008170244314150478	1	DiagnosismitoPD
CPSF6	-0.5184500118454178	-0.2075752061839426	-0.829324817506893	-3.268657776365141	1.0692575539808603e-4	0.390279007203014	DiagnosismitoPD
SOS1	-0.1686645610392956	-0.06718990034121605	-0.27013922173737515	-3.257724271568155	0.016152780233586624	1	DiagnosismitoPD
CCNI	-0.17536294455786905	-0.06869193637611883	-0.2820339527396193	-3.2221037507276526	9.054007025320497e-5	0.33074287663495777	DiagnosismitoPD
G3BP2	-0.15257378077156902	-0.05912115592110041	-0.24602640562203765	-3.1999006531477376	0.006312326851524461	1	DiagnosismitoPD
RTN4	-0.16467838179955985	-0.06381017051806724	-0.26554659308105244	-3.199855467435007	0.01829502739495455	1	DiagnosismitoPD
CCDC18-AS1	-0.4013726567206184	-0.1532671318275921	-0.6494781816136447	-3.170731292222353	4.6756107402608996e-4	1	DiagnosismitoPD
MARCHF6	-0.171444096454884	-0.06501988555565916	-0.27786830735410883	-3.157404237009299	0.004856408116632089	1	DiagnosismitoPD
TCF25	-0.18736145502927593	-0.07029774819406624	-0.3044251618644856	-3.1369389700373906	0.0021324259911639377	1	DiagnosismitoPD
PDXDC1	-0.1867465154634278	-0.0697216854649576	-0.303771345461898	-3.127681916320284	0.01604071678857014	1	DiagnosismitoPD
TSPAN7	-0.21533206438112718	-0.0792143051482481	-0.35144982361400623	-3.100573307128945	0.005842317204695587	1	DiagnosismitoPD
USP11	-0.20530540928828778	-0.07482693671346743	-0.33578388186310815	-3.0839662673515402	0.009144558815589671	1	DiagnosismitoPD
SERGEF	-0.14734300835436054	-0.05364010131373828	-0.2410459153949828	-3.081942693871124	0.01617995857836455	1	DiagnosismitoPD
PAK1	-0.15669482263088952	-0.0570095258385646	-0.2563801194232144	-3.080857647043501	0.0028555839542659623	1	DiagnosismitoPD
LPIN1	-0.2899695192550835	-0.10482582623731529	-0.47511321227285175	-3.0696687804526763	4.702279691250816e-5	0.1722445050905174	DiagnosismitoPD
RCN2	-0.17157760659851817	-0.061862708311924	-0.28129250488511237	-3.0650890146955323	1.4771836311051594e-5	0.05434558578835882	DiagnosismitoPD
KIF21A	-0.18077921595848356	-0.06488068398575834	-0.29667774793120877	-3.057163420459888	4.8410436531593393e-4	1	DiagnosismitoPD
CCK	-0.7260395563554232	-0.256295490140216	-1.1957836225706302	-3.0293333841840036	1.0738561817377294e-4	0.3918501207160975	DiagnosismitoPD
RTN3	-0.177313567998306	-0.06211628806178569	-0.2925108479348263	-3.0168091420082113	0.03409536673305349	1	DiagnosismitoPD
MNAT1	-0.1677465939684768	-0.0579872376685729	-0.2775059502683807	-2.9954374168260878	0.010208479982707469	1	DiagnosismitoPD
FRRS1L	-0.14335509349999187	-0.04948113432954723	-0.2372290526704365	-2.9930645595782766	0.00893807968836372	1	DiagnosismitoPD
TMOD2	-0.1486579730271138	-0.05093648781290379	-0.24637945824132385	-2.981578437016034	0.007442190142677052	1	DiagnosismitoPD
SNX4	-0.1484630646344678	-0.04963907887050438	-0.24728705039843119	-2.9444497453583476	0.008032734602943962	1	DiagnosismitoPD
TBC1D9	-0.2501428999397105	-0.08016339284154467	-0.42012240703787634	-2.8842951908732135	1.6110841280210812e-4	0.5864346225996736	DiagnosismitoPD
