primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
DPP10-AS3	-0.44543758739379147	-0.32848370165084906	-0.5623914731367339	-7.4648364447773625	3.545000705999139e-6	0.021096299201400878	DiagnosismitoPD
RSRP1	-0.2051034538973373	-0.15008993014340422	-0.2601169776512704	-7.307210215103018	1.723850160820683e-5	0.10224155303827472	DiagnosismitoPD
SRSF5	-0.25938588278155583	-0.16451906924171816	-0.3542526963213935	-5.358955037912064	4.5792742347133977e-10	2.7356584278177836e-6	DiagnosismitoPD
MIR124-1HG	-0.3867699439276051	-0.2253814017533197	-0.5481584861018906	-4.697081652686652	7.776470493963536e-5	0.4575675238648145	DiagnosismitoPD
DPP10-AS1	-0.3812263292232623	-0.21843217029957746	-0.544020488146947	-4.589783074380903	1.2946799978117666e-5	0.0768780982700627	DiagnosismitoPD
FOXRED1	-0.1093449702550382	-0.060049690841880464	-0.15864024966819593	-4.347519805989269	2.3536544423216073e-5	0.1393834160742856	DiagnosismitoPD
RAB11A	-0.5752080114731375	-0.3143879053394016	-0.8360281176068733	-4.322469624056445	1.6837903371059982e-4	0.983333556869903	DiagnosismitoPD
SNAP25-AS1	-0.7214730241808587	-0.39420530311050606	-1.0487407452512114	-4.320808476274071	3.6521288305639045e-5	0.2158773351746324	DiagnosismitoPD
IFNGR2	-0.2153260754503572	-0.11680287718754433	-0.31384927371317006	-4.283573414753306	1.9874323321315115e-5	0.11775536567879205	DiagnosismitoPD
RNMT	-0.19910055198560106	-0.1056616995952896	-0.2925394043759125	-4.176313184624313	6.90532632376439e-5	0.4068618269961979	DiagnosismitoPD
FILIP1L	-0.3735841183141435	-0.19617034926988636	-0.5509978873584007	-4.127139742514664	5.096879319238439e-5	0.30097072380102985	DiagnosismitoPD
AP000787.1	-0.2808135866475103	-0.1470624494935288	-0.41456472380149184	-4.11498943418332	9.40576964563577e-5	0.5526830243775578	DiagnosismitoPD
NRN1	-0.26535742840611487	-0.1359249540106476	-0.3947899028015821	-4.018241983978981	3.4906161313762784e-5	0.20636522568696558	DiagnosismitoPD
ZFPM2-AS1	-0.3356738513301414	-0.17090361826531195	-0.5004440843949708	-3.992885407281502	6.97975789550615e-5	0.4111775376242673	DiagnosismitoPD
STRADB	-0.2801200857719772	-0.1425492698517124	-0.41769090169224204	-3.9908557333668626	1.7492640754348054e-4	1	DiagnosismitoPD
AC068587.4	-0.2283041300681239	-0.1156909087421185	-0.34091735139412926	-3.973493229182127	4.088767622828361e-4	1	DiagnosismitoPD
LINC00513	-0.7336772760177981	-0.36379719570463814	-1.103557356330958	-3.88769526613292	8.158805335024109e-5	0.4799009298061181	DiagnosismitoPD
EPB41L3	-0.23060575426977858	-0.11434047138225034	-0.3468710371573068	-3.887480095272218	0.0016003451335598084	1	DiagnosismitoPD
AC093610.1	-0.36742320271990936	-0.17892601550497925	-0.5559203899348395	-3.8204084371522247	1.4110294985576267e-4	0.8261577714054904	DiagnosismitoPD
CRMP1	-0.10393349930349438	-0.0504852066220568	-0.15738179198493196	-3.8112707666116736	8.491259566556564e-4	1	DiagnosismitoPD
ARF1	-0.23286187625284627	-0.11013112496744289	-0.35559262753824966	-3.718716670825775	4.3350078500889065e-4	1	DiagnosismitoPD
RNF111	-0.16854782903599164	-0.07879244492971174	-0.25830321314227156	-3.6805332390064893	0.005008183151136229	1	DiagnosismitoPD
ZNF875	-0.13124780638154276	-0.06080195755178655	-0.20169365521129898	-3.6516129457020874	0.0010453080452488567	1	DiagnosismitoPD
C9orf72	-0.27953384349918275	-0.1294866196805954	-0.4295810673177701	-3.651358897388576	4.881163965155461e-5	0.2883303554217331	DiagnosismitoPD
ISCU	-0.19651689531796812	-0.09037983637842614	-0.30265395425751007	-3.6289495961655067	3.088575559310461e-4	1	DiagnosismitoPD
CDC40	-0.17074635244186653	-0.07816141017679051	-0.26333129470694255	-3.6145910240943895	0.0010501695600240958	1	DiagnosismitoPD
AC016598.2	-0.4209773051544925	-0.19149149268819018	-0.6504631176207948	-3.5954307917518467	2.2180239522991927e-4	1	DiagnosismitoPD
ATP6V0A1	-0.1646932147597573	-0.07474317799914836	-0.2546432515203662	-3.5885785159412253	6.129441530187356e-4	1	DiagnosismitoPD
GABRG3-AS1	-0.36100883553756224	-0.16377034878880065	-0.5582473222863238	-3.587354209706783	5.085103685444504e-4	1	DiagnosismitoPD
AC090579.1	-0.6047689974660826	-0.27425734713197425	-0.9352806478001909	-3.5863348623314564	4.377886370560858e-4	1	DiagnosismitoPD
AC027288.3	-0.8557710222109751	-0.38699577907374805	-1.3245462653482023	-3.5780054665888965	9.641559769023437e-4	1	DiagnosismitoPD
AC012404.1	-0.258241254864795	-0.1163850245609325	-0.4000974851686575	-3.5680037300670167	3.565913944345562e-4	1	DiagnosismitoPD
AP001825.1	-0.4616715938732572	-0.2080502572821687	-0.7152929304643456	-3.5677585681037716	1.74884145359523e-4	1	DiagnosismitoPD
DYNLL1	-0.40518304214175327	-0.18215347022751527	-0.6282126140559913	-3.5607124334596536	0.0012576959959028245	1	DiagnosismitoPD
AC074032.1	-0.1520071884364571	-0.06795188040576122	-0.236062496467153	-3.5444354640619444	3.220939102013872e-4	1	DiagnosismitoPD
USP22	-0.19397152552064678	-0.08664278274800769	-0.3013002682932859	-3.542175136180545	1.1477563776776555e-5	0.06818820639782952	DiagnosismitoPD
ST7-AS2	-0.24806885993686567	-0.11052731805052968	-0.38561040182320167	-3.5349758661566204	4.313036189184469e-4	1	DiagnosismitoPD
AC058791.1	-0.22025857629123546	-0.09633796124588061	-0.3441791913365903	-3.4836728066503526	5.885108208634102e-5	0.3472802353914984	DiagnosismitoPD
STX1A	-0.11548438432819585	-0.04999188235243386	-0.18097688630395786	-3.456048054841658	0.0047101720467040455	1	DiagnosismitoPD
AC008056.1	-0.41450537613338145	-0.1793814376069354	-0.6496293146598275	-3.4552653962466597	0.0010641365012734303	1	DiagnosismitoPD
PSMD11	-0.13652179767038808	-0.058909437249210245	-0.2141341580915659	-3.4476184603401356	3.1693095832207506e-4	1	DiagnosismitoPD
PCDH9-AS2	-0.7770368869889808	-0.33468430186688564	-1.2193894721110758	-3.442874223821172	0.0010180431650022906	1	DiagnosismitoPD
HOOK2	-0.1961362945323062	-0.08396964624382891	-0.30830294282078347	-3.42722261215994	5.118986534742094e-4	1	DiagnosismitoPD
CRACDL	-0.14157191441763017	-0.06015824751833046	-0.2229855813169299	-3.4082220350564834	0.007612428248450901	1	DiagnosismitoPD
PKN2-AS1	-0.4031758691763825	-0.17025028030602044	-0.6361014580467446	-3.3925434592810855	3.157679747813503e-5	0.18680833388064685	DiagnosismitoPD
MIA2	-0.12478441751276903	-0.05252243076419065	-0.1970464042613474	-3.3845314135602274	0.00462607063796915	1	DiagnosismitoPD
INKA2	-0.15953205840543028	-0.06711803084880945	-0.2519460859620511	-3.3834375269772834	0.004193351017583554	1	DiagnosismitoPD
AC073091.2	-0.7447196435241992	-0.31008043761427934	-1.179358849434119	-3.358242100666475	1.1598191526796473e-4	0.6802339330466132	DiagnosismitoPD
C18orf32	-0.17901529612025868	-0.07378003451501958	-0.2842505577254978	-3.33408714650843	3.2383324390387293e-6	0.019277793009597557	DiagnosismitoPD
OCIAD1	-0.22446894972071618	-0.09237401123847988	-0.3565638882029525	-3.3305671069243807	0.0018069539328839338	1	DiagnosismitoPD
SLF1	-0.21934891045475047	-0.09013992358714648	-0.3485578973223544	-3.3272915062783692	3.744750015008381e-4	1	DiagnosismitoPD
KCNH7-AS1	-0.3087155117772493	-0.1266118884823885	-0.49081913507211017	-3.3226757030118645	0.0024347342285563926	1	DiagnosismitoPD
NQO2	-0.10292908728249683	-0.042129319038242824	-0.16372885552675084	-3.318060411428279	0.01878393562743016	1	DiagnosismitoPD
MFSD4B	-0.32600637583865444	-0.1333019574729293	-0.5187107942043796	-3.3157556053620745	0.0015849059747036448	1	DiagnosismitoPD
LINC02669	-0.3526771765159742	-0.14396968853565698	-0.5613846644962914	-3.3119777868524465	0.0013321923878128641	1	DiagnosismitoPD
RIPOR1	-0.13711375829985917	-0.05559128977075588	-0.21863622682896244	-3.2964903161232795	0.004555433492109392	1	DiagnosismitoPD
AL160254.1	-0.3217612210546241	-0.13015103034770875	-0.5133714117615396	-3.291267560258911	5.632327647301576e-4	1	DiagnosismitoPD
ANK2-AS1	-0.5528925995682004	-0.22241467390430963	-0.8833705252320911	-3.2790377157429673	8.339657808955424e-4	1	DiagnosismitoPD
