primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
TSC22D1	-0.40565347780975847	-0.2416514342835979	-0.569655521335919	-4.84790426763018	4.2786337693176937e-7	0.0015912238988092502	DiagnosismitoPD
STAT1	-0.4556114057239036	-0.2690335978056829	-0.6421892136421242	-4.786110181742098	9.940713683174002e-5	0.36750818486694287	DiagnosismitoPD
SCN1A-AS1	-0.48849136174389285	-0.27350624564166115	-0.7034764778461245	-4.453450048707897	2.9905523843695454e-4	1	DiagnosismitoPD
KAZN-AS1	-0.4178731111946741	-0.22713567665695142	-0.6086105457323967	-4.293946020791651	8.862585135412249e-4	1	DiagnosismitoPD
PCDH9-AS2	-0.521660378218817	-0.2670008726840874	-0.7763198837535465	-4.014912191569413	3.221492843341264e-4	1	DiagnosismitoPD
SAT1	-1.0293053431594539	-0.5022560680989165	-1.5563546182199912	-3.827728254545934	8.17652256244342e-5	0.302613100036031	DiagnosismitoPD
IFNGR2	-0.23653868070014505	-0.11523437023289701	-0.3578429911673931	-3.821853430740839	7.808100160417826e-5	0.2891339489402721	DiagnosismitoPD
SNAP25-AS1	-0.2749953902280886	-0.12183495824329615	-0.42815582221288107	-3.519062030427727	0.0016932789831318974	1	DiagnosismitoPD
RBMS3-AS3	-0.4760368063239966	-0.20406253217866233	-0.7480110804693308	-3.430526650516692	0.0031480725387858823	1	DiagnosismitoPD
MIR124-1HG	-0.39830460653943867	-0.16168284361210566	-0.6349263694667717	-3.299200690738829	0.002494542743216472	1	DiagnosismitoPD
SEC14L1	-0.2300415087003458	-0.09286432635928205	-0.36721869104140953	-3.2867935053581214	0.0021509298707660693	1	DiagnosismitoPD
URI1	-0.2190042341609333	-0.08773045545929295	-0.35027801286257365	-3.2698107395292197	0.001189106934597156	1	DiagnosismitoPD
DDX6	-0.20710646345384687	-0.08213429477546544	-0.3320786321322283	-3.2480928644172584	0.01045582215263999	1	DiagnosismitoPD
ADARB2-AS1	-0.26954485841883	-0.10198597809710513	-0.4371037387405549	-3.1529108675379356	0.0032188063327498167	1	DiagnosismitoPD
KIF3A	-0.2720424827232166	-0.10181303736877617	-0.4422719280776571	-3.132204697560897	0.005906580337463994	1	DiagnosismitoPD
LINC00513	-0.31311862330507445	-0.11086611112876363	-0.5153711354813852	-3.034331776466263	7.289545981634363e-4	1	DiagnosismitoPD
MFSD4B	-0.2879671875746914	-0.10141748776968731	-0.47451688737969555	-3.025495709538233	0.002744481896488859	1	DiagnosismitoPD
SPART	-0.5064877364212419	-0.16510524280499767	-0.8478702300374861	-2.9078753028055493	0.0015944764870329325	1	DiagnosismitoPD
CRLF3	-0.22427097776969251	-0.07216939116812307	-0.376372564371262	-2.8899306642843707	0.011086188232290758	1	DiagnosismitoPD
DNM1L	-0.19252103754748173	-0.0560223593708723	-0.32901971572409117	-2.7643806145223753	0.017758918047476986	1	DiagnosismitoPD
AC027288.3	-0.4316724149502065	-0.12447818279222422	-0.7388666471081887	-2.7541610416263467	0.009996454957495972	1	DiagnosismitoPD
COL4A1	-0.17661630769196934	-0.050538747335717116	-0.30269386804822157	-2.745624210847431	0.013953162104670982	1	DiagnosismitoPD
PPP1R2	-0.1647886442005615	-0.04634565724748925	-0.28323163115363376	-2.7268799614303214	0.026456632965878402	1	DiagnosismitoPD
RNF11	-0.19716842099675513	-0.05513147418842315	-0.33920536780508714	-2.720721704640317	0.0022222555916865815	1	DiagnosismitoPD
CD46	-0.3192619525708309	-0.08897945695791126	-0.5495444481837506	-2.7172796048057815	2.401227252660684e-4	0.8838917517043978	DiagnosismitoPD
PRMT9	-0.16334330505115568	-0.04417388669209317	-0.2825127234102182	-2.686486175936414	0.0010816896352073737	1	DiagnosismitoPD
CDKL2	-0.2843908555270602	-0.07612344795324563	-0.4926582631008748	-2.676346917930585	0.004762584059146559	1	DiagnosismitoPD
CCPG1	-0.1451352012426652	-0.036440802356629706	-0.2538296001287007	-2.6170600347387594	0.06582466614475113	1	DiagnosismitoPD
BACH1	-0.47551687633687845	-0.11533901204858954	-0.8356947406251674	-2.587599194922462	3.544609960708298e-4	1	DiagnosismitoPD
SCD5	-0.1910931430833338	-0.04397553940390911	-0.33821074676275853	-2.545825032278409	0.036287939870769816	1	DiagnosismitoPD
TM7SF3	-0.1696527445304219	-0.0363178654422984	-0.30298762361854537	-2.4938206074213882	0.012888326618545916	1	DiagnosismitoPD
AC023590.1	-0.34626845867704503	-0.07069872537276994	-0.6218381919813201	-2.4628020641143302	0.02007148377968381	1	DiagnosismitoPD
TBC1D2B	-0.3696204477182703	-0.07428247481456624	-0.6649584206219743	-2.4529279399963464	0.0012065763158665762	1	DiagnosismitoPD
NCL	-0.13712469489128787	-0.02706593426496247	-0.24718345551761328	-2.4419633825467777	0.10851159613288193	1	DiagnosismitoPD
ZNF84	-0.3685447001544261	-0.07230574726593098	-0.6647836530429212	-2.4383502978005605	0.0010528333665219	1	DiagnosismitoPD
RNF146	-0.570464509507258	-0.10403872708972473	-1.0368902919247913	-2.3971442729802726	5.064834477132884e-4	1	DiagnosismitoPD
KATNBL1	-0.38216016094759975	-0.06960746776181997	-0.6947128541333796	-2.3964603988810036	0.020226584583654367	1	DiagnosismitoPD
CD47	-0.15178013369060195	-0.027152218590697816	-0.27640804879050607	-2.3869740207383368	0.003475206955934505	1	DiagnosismitoPD
MIR124-2HG	-0.2465852785723286	-0.036159964894935115	-0.45701059224972207	-2.296768657123129	0.0031525690130462785	1	DiagnosismitoPD
JPX	-0.3351531834076038	-0.04874331394147158	-0.621563052873736	-2.293524905434612	0.040873193211099786	1	DiagnosismitoPD
SH3GL3	-0.2188479675456556	-0.030363466354443258	-0.40733246873686796	-2.275699761881926	0.06359969209085378	1	DiagnosismitoPD
PPWD1	-0.21720023086649476	-0.02858899576245319	-0.4058114659705363	-2.2570481005401812	0.0013264478715557175	1	DiagnosismitoPD
AC090709.1	-0.44953023693970806	-0.05706210984933624	-0.8419983640300799	-2.244928985432507	0.009383714795412753	1	DiagnosismitoPD
NRIP3	-0.25274976528802284	-0.03175772149143863	-0.47374180908460706	-2.2416211396345913	0.02699403157802012	1	DiagnosismitoPD
CA2	-0.1914206929895399	-0.02320241267398454	-0.35963897330509526	-2.2303025774096192	0.09738163868769101	1	DiagnosismitoPD
HMGN1	-0.2130254148121371	-0.025633974361631007	-0.4004168552626432	-2.2280747712901547	1.6579867312295927e-4	0.6114655064774738	DiagnosismitoPD
RSBN1L	-0.14325195088544218	-0.016981647256265886	-0.2695222545146185	-2.2235526199027236	0.03224623784242817	1	DiagnosismitoPD
ZNF529	-0.35062341282652143	-0.038725607586608035	-0.6625212180664348	-2.203315476195468	0.021470409841242297	1	DiagnosismitoPD
AL357873.1	-0.38827322804417985	-0.042774852243629424	-0.7337716038447303	-2.202619741306718	0.010009754855968922	1	DiagnosismitoPD
ABCA5	-0.17909010754887422	-0.018081849376088338	-0.3400983657216601	-2.1800755114468227	0.08243294400193506	1	DiagnosismitoPD
RBL2	-0.2621519699564152	-0.023024118674731642	-0.5012798212380988	-2.14867660474042	0.02255388257032636	1	DiagnosismitoPD
GSTA4	-0.19191183465890527	-0.01448767308948623	-0.3693359962283243	-2.1200059834651728	0.02660589568818138	1	DiagnosismitoPD
CCNI	-0.3518442503964698	-0.026509009937716044	-0.6771794908552236	-2.11966603424876	0.011534259503772118	1	DiagnosismitoPD
