primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
TMEM232	-0.25128490233864975	-0.13771197356099132	-0.3648578311163082	-4.336503106357353	5.236140230041843e-5	0.17493944508569798	DiagnosisPD
NEK1	-0.2483438186197594	-0.12832730346477145	-0.36836033377474736	-4.055649671624768	6.446958313155625e-5	0.21532840765939787	DiagnosisPD
MYO6	-0.25948170430959494	-0.1252272282109544	-0.3937361804082355	-3.7881403277773287	1.7670571846140846e-4	0.5880766310395673	DiagnosisPD
RBMX	-0.12394249233149734	-0.05069385385868823	-0.19719113080430645	-3.3164141503332214	0.0014667874972047695	1	DiagnosisPD
UBR2	-0.13284426610785294	-0.05411299674334276	-0.21157553547236313	-3.30707200869054	0.011296581888088542	1	DiagnosisPD
RAB2A	-0.09466198825574951	-0.034159096500781555	-0.15516488001071746	-3.066532562404146	2.5456721043262296e-4	0.8449085714258756	DiagnosisPD
PHIP	-0.1421523636534361	-0.049118048856636384	-0.23518667845023578	-2.994739238812122	0.009791880698777556	1	DiagnosisPD
RBM5	-0.11001022656710802	-0.03753673200742859	-0.18248372112678746	-2.975102598717255	0.008046857178906582	1	DiagnosisPD
DDX6	-0.08533260561137712	-0.028384050591350983	-0.14228116063140325	-2.936840691505624	0.001020780610942826	1	DiagnosisPD
RIMKLB	-0.1939545045474882	-0.06372948055257452	-0.32417952854240184	-2.9191305318341474	0.006266553847770001	1	DiagnosisPD
WDR60	-0.20989065400329587	-0.06588799109198296	-0.3538933169146088	-2.8567396895387516	0.0034605656191424713	1	DiagnosisPD
PHF14	-0.113973098656448	-0.034734347296788495	-0.19321185001610752	-2.8191152023477364	0.01114645409550075	1	DiagnosisPD
ECHDC2	-0.1510641543828748	-0.04594475404709558	-0.256183554718654	-2.816609503095282	0.025756176524012693	1	DiagnosisPD
NF1	-0.14730718473785231	-0.04472873524880795	-0.2498856342268967	-2.8145948606974653	0.0011409638615844442	1	DiagnosisPD
FERMT2	-0.20628158061829116	-0.06244512777594155	-0.35011803346064074	-2.8108623418917302	0.0015105978193410583	1	DiagnosisPD
U2SURP	-0.17389540214388788	-0.05239120059340381	-0.29539960369437196	-2.8050776922106495	0.00589812126696744	1	DiagnosisPD
MON2	-0.17910756563111307	-0.05315921581118857	-0.3050559154510376	-2.7872090305076136	0.009476526085000572	1	DiagnosisPD
RAVER2	-0.17686204031423303	-0.05012750638120944	-0.3035965742472566	-2.7351915732089336	7.499114631635489e-4	1	DiagnosisPD
DMXL2	-0.17351998222400233	-0.049029764100555775	-0.2980102003474489	-2.7318846483169716	0.0038715836168805393	1	DiagnosisPD
RASA2	-0.08542196527782298	-0.023963940508433965	-0.14687999004721197	-2.7242003963094255	0.005978749531954255	1	DiagnosisPD
SF3B1	-0.14820299642000712	-0.04150050863246196	-0.25490548420755227	-2.7222658197294427	0.017967840349410343	1	DiagnosisPD
TUT4	-0.25147389491813044	-0.07003415471425412	-0.43291363512200676	-2.716492960901052	0.007042938365502363	1	DiagnosisPD
RBMS3	-0.5768451855961136	-0.15964628205738124	-0.9940440891348461	-2.7099682641393663	8.34124094572561e-6	0.027976522131963694	DiagnosisPD
FBXO21	-0.19943911107994583	-0.05482580847748034	-0.34405241368241135	-2.703025709190274	0.0064464972935522735	1	DiagnosisPD
MOK	-0.16259923897234663	-0.04328155921782935	-0.2819169187268639	-2.670925657916639	0.02476596197008341	1	DiagnosisPD
ABI2	-0.12047410313721818	-0.03205357906571299	-0.20889462720872337	-2.670476178446518	0.003388472104757187	1	DiagnosisPD
CAMSAP2	-0.11219042667095402	-0.029848572646589855	-0.1945322806953182	-2.670442611362487	0.036579745635655775	1	DiagnosisPD
OPHN1	-0.2360614233489282	-0.062332422026520534	-0.40979042467133586	-2.6631816471708807	0.056770833532890495	1	DiagnosisPD
CCDC7	-0.23658117749971042	-0.060851273121928784	-0.41231108187749205	-2.638654979989488	0.005259525105795177	1	DiagnosisPD
ZNF91	-0.11879241024712683	-0.030359726949936605	-0.20722509354431706	-2.632837057975748	4.082237298233929e-5	0.13646919287996026	DiagnosisPD
SCRG1	-0.25162995483932893	-0.06416837568343547	-0.4390915339952224	-2.630862554008417	2.4906279443479376e-4	0.8268884775235152	DiagnosisPD
MTM1	-0.19048606020209768	-0.04744978141047368	-0.3335223389937217	-2.610147724109434	0.022366002407994936	1	DiagnosisPD
IFT88	-0.14952559732440385	-0.03643558738283402	-0.26261560726597366	-2.591429478820347	0.002072527151805401	1	DiagnosisPD
SEPTIN2	-0.13493167749243307	-0.032819142720256114	-0.23704421226461003	-2.5898997498082035	0.024794682466531288	1	DiagnosisPD
RUNX1T1	-0.19687847284353355	-0.04705236755763334	-0.3467045781294338	-2.575483860894878	0.019152468710237677	1	DiagnosisPD
ITM2C	-0.13722962092473434	-0.03249991027685599	-0.24195933157261268	-2.5681834978889273	0.04021232094961638	1	DiagnosisPD
PDE4D	-0.4480558001356587	-0.1056435790935758	-0.7904680211777416	-2.56466673022818	0.016278751865747215	1	DiagnosisPD
HERC4	-0.20780256809135422	-0.047755405291090874	-0.36784973089161754	-2.5447845636743534	0.024344571971582324	1	DiagnosisPD
