primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
DAAM2	-0.33270727961797153	-0.12375399851599589	-0.5416605607199472	-3.120765953071008	0.006799954447609723	1	DiagnosisPD
CTNND1	-0.25734879388292176	-0.08147933808904281	-0.43321824967680067	-2.868004368345259	0.01706527294198729	1	DiagnosisPD
EPB41L2	-0.2727991978862434	-0.0660944535597725	-0.4795039422127143	-2.5866682673910004	0.11572092037043587	1	DiagnosisPD
TUG1	-0.1948155488534451	-0.04532127309641093	-0.34430982461047926	-2.5541543811465264	0.04274464979315421	1	DiagnosisPD
PTPRK	-0.5656003481347267	-0.12862145828682647	-1.0025792379826268	-2.536864680976321	0.061881692068205124	1	DiagnosisPD
LAMA2	-0.40463173968905686	-0.08111515980893513	-0.7281483195691786	-2.4513848319186775	0.017728108136104967	1	DiagnosisPD
KDM6A	-0.24275458690784046	-0.0477549646257969	-0.43775420918988406	-2.4399547130049934	0.06594368030889186	1	DiagnosisPD
ATE1	-0.23601979519217087	-0.04614623468125523	-0.4258933557030865	-2.436307071771484	0.04541283923480613	1	DiagnosisPD
ABI2	-0.23037268741880332	-0.042974170024470126	-0.4177712048131365	-2.4094223190274384	0.02520724377652346	1	DiagnosisPD
SLC1A3	-0.3936419555991737	-0.0733439358326578	-0.7139399753656896	-2.4087693590510013	0.08275523502592758	1	DiagnosisPD
LINC00924	-0.4004574044893776	-0.070574044866828	-0.7303407641119273	-2.3792715432497884	0.006552671559068374	1	DiagnosisPD
ARHGAP42	-0.5523003094268076	-0.09385049612416368	-1.0107501227294515	-2.361193491014183	0.03688625825591561	1	DiagnosisPD
ACSL3	-0.21471080442477253	-0.031869640248067654	-0.3975519686014774	-2.3015902663881267	0.03704603542861274	1	DiagnosisPD
ARMCX5-GPRASP2	-0.24421028016316004	-0.035825744830065315	-0.4525948154962548	-2.296923584128433	0.021261225528633534	1	DiagnosisPD
TBC1D22A	-0.2080440537089152	-0.025643251304664605	-0.3904448561131658	-2.2355101901552166	0.07576738808939605	1	DiagnosisPD
DDR2	-0.3680995949419922	-0.042124098699665824	-0.6940750911843185	-2.213239820559274	9.894062488072228e-4	1	DiagnosisPD
EIF3H	-0.2273054202306235	-0.025268785359272516	-0.4293420551019745	-2.2050972954803356	0.06908690796823633	1	DiagnosisPD
