primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
CHMP4B	-0.18110609781694742	-0.12187774279525554	-0.2403344528386393	-5.993099571511034	4.430610870347434e-6	0.02736345273526575	DiagnosismitoPD
CNTNAP1	-0.14861506075159459	-0.08527205304829483	-0.21195806845489434	-4.598458096554573	6.222601733016951e-4	1	DiagnosismitoPD
FXYD6	-0.2596386778130326	-0.14519104261348859	-0.37408631301257667	-4.446421777259842	0.00319432612907287	1	DiagnosismitoPD
ZSWIM8	-0.2989238030841368	-0.1651827339575537	-0.4326648722107199	-4.38070289098802	7.269997089221538e-7	0.0044950392002656775	DiagnosismitoPD
ATP1B1	-0.2488365545700324	-0.13481483534270505	-0.36285827379735974	-4.27734898490647	0.0034477045449151232	1	DiagnosismitoPD
LDHB	-0.10793861993394094	-0.053478492921650085	-0.1623987469462318	-3.884599967307022	0.01810157414472388	1	DiagnosismitoPD
RBFA	-0.242695626843355	-0.11819578953745911	-0.36719546414925086	-3.8206852162353933	4.34702957861509e-5	0.26782049233847566	DiagnosismitoPD
TMSB4X	-0.30566377010939716	-0.14741528047237756	-0.46391225974641676	-3.785754809839284	4.930472247857462e-4	1	DiagnosismitoPD
RHOBTB2	-0.17639592251204728	-0.08308029157250384	-0.2697115534515907	-3.7049490172479165	2.228058527931982e-4	1	DiagnosismitoPD
CYHR1	-0.1064579921918627	-0.04924828778258185	-0.16366769660114355	-3.6471754699129026	4.537270366115378e-4	1	DiagnosismitoPD
ILDR2	-0.19388223076214905	-0.08913922511541812	-0.29862523640888	-3.627948111568782	5.460267273162539e-4	1	DiagnosismitoPD
PTPRN	-0.42621717544902293	-0.19507325762904312	-0.6573610932690027	-3.61407006228509	2.261659832678811e-6	0.01397705776595505	DiagnosismitoPD
RASGRP1	-0.20843554703187306	-0.09489005655228241	-0.3219810375114637	-3.5979074426897353	0.0012084411533594362	1	DiagnosismitoPD
EIF2A	-0.13511592551699558	-0.05946101303363337	-0.21077083800035779	-3.5003985737125354	0.004935714114769964	1	DiagnosismitoPD
BLOC1S6	-0.18164197911056834	-0.07945135515177379	-0.28383260306936287	-3.4838004050238722	0.0013763123724053247	1	DiagnosismitoPD
NAGPA	-0.17663246151136436	-0.0762563164302158	-0.2770086065925129	-3.4489595389726637	0.002089595418598535	1	DiagnosismitoPD
NPTXR	-0.28405298950823754	-0.12257134364836877	-0.44553463536810634	-3.4476588727625677	1.3415844970491553e-4	0.8219888213420175	DiagnosismitoPD
TMEM59	-0.18021167928307014	-0.07734167804222283	-0.28308168052391747	-3.433541331076114	2.754618592422919e-4	1	DiagnosismitoPD
MRPS5	-0.17050054922985725	-0.07225014034361593	-0.26875095811609856	-3.4012574565642892	0.0049129925217481305	1	DiagnosismitoPD
MRPS31	-0.26024813745304565	-0.10995553441725134	-0.41054074048883993	-3.3938927541904165	0.008042345193836424	1	DiagnosismitoPD
TAFA1	-0.4795332351190549	-0.20018360128118734	-0.7588828689569225	-3.364485778308976	0.0029131204331109446	1	DiagnosismitoPD
HNRNPM	-0.2791833978778058	-0.11583295197172289	-0.44253384378388866	-3.34978825363365	5.18268915789375e-4	1	DiagnosismitoPD
ATP5F1E	-0.16095798814800055	-0.0666927590983306	-0.2552232171976705	-3.3466407812776695	1.260621684476053e-4	0.7727610925838205	DiagnosismitoPD
TPD52	-0.2319274645598779	-0.09593382837167358	-0.3679211007480822	-3.3425790375511584	1.636986729314947e-5	0.10096934146414593	DiagnosismitoPD
DPP10-AS1	-0.2333209552536455	-0.09568463407567993	-0.370957276431611	-3.322529004130609	0.003292728703171054	1	DiagnosismitoPD
ERO1B	-0.19162875511520072	-0.07833339645513918	-0.3049241137752623	-3.315100131815364	0.007054154054402187	1	DiagnosismitoPD
KCNH3	-0.1704732469530279	-0.06939682294889017	-0.27154967095716565	-3.3056316311888847	6.909474595302277e-4	1	DiagnosismitoPD
FADS3	-0.1933942374418809	-0.07825501384836447	-0.3085334610353973	-3.2920644101426655	2.1648651284483442e-4	1	DiagnosismitoPD
PSMC6	-0.15075746703914095	-0.06095287953016312	-0.24056205454811877	-3.2902462334417075	0.0016384234140357017	1	DiagnosismitoPD
CLSTN3	-0.3566700264394267	-0.14246219850765793	-0.5708778543711954	-3.2634680671375627	1.6292448739205244e-4	0.997097862839361	DiagnosismitoPD
