primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
GARS1-DT	-0.18594141747138315	-0.11515874866469265	-0.25672408627807364	-5.148696532953987	8.110301520038587e-5	0.49148427211433837	DiagnosismitoPD
TSPOAP1	-0.19137044328200936	-0.11657430462971974	-0.266166581934299	-5.0146863634480106	9.505140026346822e-6	0.058095415841031776	DiagnosismitoPD
PTPN1	-0.13758737150219091	-0.08379874337563376	-0.19137599962874807	-5.01344433320254	9.47464149308377e-5	0.5729315710867756	DiagnosismitoPD
LRCH2	-0.1525495798840374	-0.09205984624219037	-0.2130393135258844	-4.94285004129338	1.2384253927147823e-5	0.07563063873309175	DiagnosismitoPD
EXOC6	-0.17343557316277525	-0.1046229770429484	-0.2422481692826021	-4.939901939539792	2.584759444764433e-6	0.01582389732084786	DiagnosismitoPD
CDC42SE2	-0.20436916586487008	-0.12104434975662783	-0.28769398197311236	-4.8071657803036665	7.142561119721834e-7	0.004381961246949345	DiagnosismitoPD
UBR4	-0.134447225007999	-0.07736733138991916	-0.19152711862607882	-4.616541870245612	1.0184157282742722e-4	0.6153267830233152	DiagnosismitoPD
RNF149	-0.2571220349349753	-0.14783068307773806	-0.3664133867922126	-4.611068666828185	1.2800855075577084e-7	7.861005101911887e-4	DiagnosismitoPD
TLK1	-0.3115939931213265	-0.1761181229887517	-0.4470698632539013	-4.507909812420366	1.77847834374698e-5	0.10852274853544072	DiagnosismitoPD
ABCC5	-0.24214265139829605	-0.13425722254349434	-0.35002808025309773	-4.399026642424795	2.0366561131335723e-6	0.01247451869294313	DiagnosismitoPD
RECK	-0.18873769392457262	-0.10411953217247313	-0.2733558556766721	-4.371627496482789	2.4736598244978013e-6	0.015146219105400038	DiagnosismitoPD
CAND2	-0.11959335236660884	-0.06447867270255518	-0.17470803203066249	-4.252926168812308	5.4688880305570533e-5	0.3322896367366466	DiagnosismitoPD
CAMK2D	-0.37430067074531315	-0.19919926222838752	-0.5494020792622387	-4.189662666129188	5.267069498207424e-9	3.235560792748821e-5	DiagnosismitoPD
FAM153CP	-0.4919400644308449	-0.2610227416194151	-0.7228573872422748	-4.175454648000296	5.650164808375371e-10	3.471461258265828e-6	DiagnosismitoPD
SOS2	-0.11807693556345378	-0.0626344148939581	-0.17351945623294945	-4.174170624182249	6.70084400247177e-4	1	DiagnosismitoPD
WWC2	-0.18157437199663962	-0.09617839175739655	-0.26697035223588267	-4.167400252703582	9.182633158399558e-5	0.5557329587463413	DiagnosismitoPD
ACAP2	-0.16593377604436488	-0.0869651724453195	-0.24490237964341027	-4.118399085755415	4.441428725971462e-4	1	DiagnosismitoPD
