primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
HNRNPA2B1	-0.2416079425467017	-0.12071652362447266	-0.36249936146893075	-3.917092461914057	6.009065465820359e-6	0.018592048551248193	DiagnosismitoPD
RNF111	-0.3841153859180828	-0.12112486707583531	-0.6471059047603303	-2.8626595575437364	0.004089453240342066	1	DiagnosismitoPD
BTAF1	-0.4502697325664644	-0.11943199270776972	-0.7811074724251591	-2.6675084273507763	0.023437338761192403	1	DiagnosismitoPD
CC2D2A	-0.2197897048393418	-0.047386818923098595	-0.392192590755585	-2.498681523620667	0.025620855518415767	1	DiagnosismitoPD
CCNC	-0.3637457633436101	-0.06835385439414532	-0.65913767229307485	-2.413500756395031	0.030809443259016935	1	DiagnosismitoPD
KCNJ3	-0.35971571349555775	-0.058352471775970804	-0.6610789552151447	-2.3394686063950667	0.01873317353346137	1	DiagnosismitoPD
LINC00513	-0.20737935145305597	-0.03196457793552318	-0.38279412497058873	-2.317114185052596	0.004088851888700398	1	DiagnosismitoPD
PNPLA8	-0.16183557869747367	-0.022754302709834723	-0.30091685468511264	-2.2806226317080727	4.776732005850396e-4	1	DiagnosismitoPD
PDE4B	-0.2890994115648461	-0.039612551131296664	-0.5385862719983955	-2.271159425527103	0.04244067104629747	1	DiagnosismitoPD
JARID2	-0.1411754437281969	-0.018421406876945212	-0.2639294805794486	-2.254091126502171	0.008158826240376057	1	DiagnosismitoPD
HNRNPA3	-0.26926254177760867	-0.03409070850081475	-0.5044343750544026	-2.24408202681601	0.019462450295888077	1	DiagnosismitoPD
UIMC1	-0.34874218167338855	-0.044007362160300045	-0.653477001186477	-2.24300628678374	7.696537232153988e-4	1	DiagnosismitoPD
PREX2	-0.26937649142405284	-0.030428521356067162	-0.5083244614920386	-2.209553072673889	0.0017724079331072889	1	DiagnosismitoPD
PCNX1	-0.32736674370730445	-0.03656748011154004	-0.6181660073030688	-2.206425901732636	0.0068679115948547505	1	DiagnosismitoPD
NEO1	-0.4777705576581912	-0.052942901030639866	-0.9025982142857425	-2.2042187491212	0.022277948181868547	1	DiagnosismitoPD
FTX	-0.29651590774788783	-0.031111380322109305	-0.5619204351736664	-2.18971584873052	0.015905608418594418	1	DiagnosismitoPD
