primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
KIAA1217	-0.8452743324529153	-0.5709941643428083	-1.1195545005630223	-6.040200646219457	0.31905931907233315	1	DiagnosismitoPD
GRIA1	-0.26548411655114257	-0.16685533097445987	-0.36411290212782527	-5.275734704277746	4.37097347386678e-6	0.015197874768634793	DiagnosismitoPD
LINC02245	-0.13736041733489257	-0.06448010030743301	-0.21024073436235213	-3.6940216763374463	1.577685412671142e-4	0.544301467371544	DiagnosismitoPD
ZNF83	-0.39027321681869576	-0.18206136828141267	-0.5984850653559788	-3.673765227430205	6.399326303146338e-6	0.022237658903433523	DiagnosismitoPD
GABRB3	-0.18831615630656273	-0.08773344232493444	-0.28889887028819106	-3.6695458837518946	0.0031456142848605654	1	DiagnosismitoPD
HECTD4	-0.14467836667130407	-0.06626506644113771	-0.22309166690147042	-3.6162792177537506	3.038062764651992e-4	1	DiagnosismitoPD
AL589843.1	-0.13465608134404405	-0.058692180520309195	-0.2106199821677789	-3.4742959072891666	0.013648594289371062	1	DiagnosismitoPD
SORBS1	-0.14164222522243675	-0.06113338072717876	-0.22215106971769472	-3.448238039765164	0.003595506459401115	1	DiagnosismitoPD
ARHGEF11	-0.154809069061439	-0.06678298968641017	-0.2428351484364678	-3.4469352945721257	1.692325364817781e-4	0.5833445532526891	DiagnosismitoPD
EP300	-0.18119677270004853	-0.07449724902799378	-0.2878962963721033	-3.328404255097894	1.8763136202963162e-4	0.646390042192081	DiagnosismitoPD
CAMK2B	-0.11394717431262191	-0.04673827497435336	-0.18115607365089048	-3.3229581200072067	0.0016088324461801429	1	DiagnosismitoPD
PRKCE	-0.2978189608589443	-0.11994729019722075	-0.47569063152066793	-3.2816605085291135	0.00383110365253	1	DiagnosismitoPD
LNX1	-0.11386966114940089	-0.04576327389356184	-0.18197604840523995	-3.276938386795305	0.0046090611145353155	1	DiagnosismitoPD
IGSF9B	-0.1946951189577858	-0.07632477340977643	-0.31306546450579514	-3.223741718049068	6.238761129772217e-4	1	DiagnosismitoPD
MIR29B2CHG	-0.13620646933163094	-0.053363166528066455	-0.21904977213519544	-3.2224665762585887	0.024144679831453845	1	DiagnosismitoPD
KCNB1	-0.18220294535754888	-0.0712608311981231	-0.29314505951697467	-3.218896750649082	0.00862208269273183	1	DiagnosismitoPD
PODXL2	-0.19291364072983952	-0.07155185208725559	-0.3142754293724235	-3.115509355836191	6.522642331411115e-4	1	DiagnosismitoPD
