primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
MIR124-2HG	-0.3369575619855967	-0.1888794472692908	-0.48503567670190256	-4.459974973853907	0.0038801748635212442	1	DiagnosismitoPD
HMGN3	-0.3613675177100326	-0.18263976558093298	-0.5400952698391323	-3.962827884629267	7.44139809226604e-4	1	DiagnosismitoPD
MIR124-1HG	-0.30389614977446566	-0.14547659473013494	-0.46231570481879636	-3.759797888787581	8.868457668864805e-6	0.04663035042289115	DiagnosismitoPD
DLG2-AS2	-0.5935876162449478	-0.27483811069554426	-0.9123371217943514	-3.6499204838100088	0.0057591185717852855	1	DiagnosismitoPD
BEX3	-0.4046821849706661	-0.1658177169882243	-0.6435466529531079	-3.32055459912851	0.009735105621498468	1	DiagnosismitoPD
AL161782.1	-0.23375719873904477	-0.0954631796653348	-0.37205121781275474	-3.3129103754754925	8.016709474936793e-4	1	DiagnosismitoPD
HNRNPA2B1	-0.21945280443908688	-0.08036698575851325	-0.3585386231196605	-3.0924762645625314	0.005392395292637588	1	DiagnosismitoPD
GLS	-0.2737698663792183	-0.0994045556734775	-0.4481351770849591	-3.077326998035421	0.010059725435274856	1	DiagnosismitoPD
CAPRIN2	-0.2944253390964593	-0.10289696094682924	-0.4859537172460894	-3.012937645794853	2.2008145100137978e-4	1	DiagnosismitoPD
TCHP	-0.21435376907260295	-0.07437837487212873	-0.3543291632730772	-3.0014251414145616	0.011000308347039687	1	DiagnosismitoPD
AC006059.1	-0.31309193806447233	-0.10516813416773893	-0.5210157419612057	-2.951316352219986	0.015440917688796397	1	DiagnosismitoPD
TMEM30A	-0.20016521687899624	-0.06495504694535897	-0.3353753868126335	-2.901531861346192	0.011987716361783626	1	DiagnosismitoPD
SELENOW	-0.34206162651141536	-0.11041450180531373	-0.573708751217517	-2.8941799700996076	0.025883672253515323	1	DiagnosismitoPD
EIF1	-0.3450275626666226	-0.10201695715582557	-0.5880381681774196	-2.782765777151117	0.036900022296911576	1	DiagnosismitoPD
SAR1A	-0.19107530840506115	-0.05185041280706626	-0.33030020400305604	-2.6898976738338227	0.009992715436131191	1	DiagnosismitoPD
RCOR3	-0.19870638597623502	-0.05334863240765292	-0.3440641395448171	-2.6793022762819683	0.012568717609937658	1	DiagnosismitoPD
PCP4	-0.48026144277361116	-0.12484829292780736	-0.8356745926194149	-2.6484533040150686	0.02450750165331387	1	DiagnosismitoPD
CCNC	-0.17736982499044052	-0.044941540258176926	-0.3097981097227041	-2.625107390224623	0.021010267269459624	1	DiagnosismitoPD
CELF2-AS2	-0.37452529752969976	-0.07974686907129258	-0.669303725988107	-2.490196105244973	0.0022360054754996246	1	DiagnosismitoPD
STAT1	-0.5782933074579208	-0.11122232535401477	-1.045364289561827	-2.4266848049787977	0.016131752707070356	1	DiagnosismitoPD
IFNGR2	-0.1881342445659051	-0.036158917269472346	-0.34010957186233787	-2.426290833962754	0.00861493424331999	1	DiagnosismitoPD
UBE2V1	-0.6820462777982819	-0.12124076072023815	-1.2428517948763256	-2.3836893531990713	0.004857923012574124	1	DiagnosismitoPD
AC008696.2	-0.4654346137452583	-0.08187463135518586	-0.8489945961353307	-2.37833747518346	0.012152708508274433	1	DiagnosismitoPD
ARF1	-0.18121346338604738	-0.03169997314450812	-0.33072695362758664	-2.375517160201664	0.016434791354230857	1	DiagnosismitoPD
KHDC1	-0.16558602063876915	-0.025926292725558575	-0.3052457485519797	-2.3238097456195503	0.026647444386306982	1	DiagnosismitoPD
KCNIP4	-0.5189420923078041	-0.07947495584599262	-0.9584092287696155	-2.3144115375133176	0.0900080228868813	1	DiagnosismitoPD
KANSL3	-0.1696747965033374	-0.025963576400935384	-0.3133860166057394	-2.3140607253472583	0.013923964740025212	1	DiagnosismitoPD
HINT1	-0.2752746211777959	-0.040010246652768616	-0.5105389957028231	-2.293285349537662	0.07120011097310161	1	DiagnosismitoPD
AL357873.1	-0.3289151908606076	-0.04225618647927454	-0.6155741952419407	-2.248880789376273	0.004269292682113413	1	DiagnosismitoPD
AL583808.1	-0.5319109082351092	-0.06696571141361857	-0.9968561050565998	-2.242256141695485	0.0017730845171868277	1	DiagnosismitoPD
NHLRC3	-0.14613658577498567	-0.018297110572653985	-0.27397606097731736	-2.2404851434918602	0.030642357458050093	1	DiagnosismitoPD
SRSF5	-0.1822187267498545	-0.02065147517556945	-0.3437859783241396	-2.2104859633281193	0.004492235917438223	1	DiagnosismitoPD
GALNT7	-0.6210685656579207	-0.06886324121673348	-1.1732738900991078	-2.2043829835420574	0.0044641489069458615	1	DiagnosismitoPD
