primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
XIST	-1.3722525779397647	-1.0801367698333446	-1.6643683860461849	-9.207189600209347	1.047983642783009e-6	0.005641295949100938	DiagnosisPD
FHL2	-0.14765410407402357	-0.07670259295622055	-0.21860561519182659	-4.078795808508159	8.276678565774779e-4	1	DiagnosisPD
AC012404.1	-0.13561942661906046	-0.06124245970151583	-0.2099963935366051	-3.5738105867104126	0.07015731987867375	1	DiagnosisPD
FBXL2	-0.19868181050511424	-0.08924562819956065	-0.3081179928106678	-3.558322163377168	7.694807499135862e-4	1	DiagnosisPD
GPRASP1	-0.20188011753739277	-0.08683625348977628	-0.31692398158500923	-3.439364305463803	5.394891196308071e-4	1	DiagnosisPD
MAPK8	-0.12426845416295129	-0.05260139171822971	-0.1959355166076729	-3.398516504868825	0.006257453479477042	1	DiagnosisPD
MGLL	-0.1321970241632111	-0.05530483644254136	-0.20908921188388085	-3.36967140490938	3.3303167905779244e-4	1	DiagnosisPD
RSRP1	-0.20687195103642286	-0.0838562607409096	-0.32988764133193615	-3.296015105625193	0.0018006720669140228	1	DiagnosisPD
PACRG	-0.2220199009331687	-0.08998176205657671	-0.3540580398097607	-3.2956463441738637	5.7134927781865933e-5	0.3062432129108014	DiagnosisPD
FAM81A	-0.14531784533071979	-0.058679263664895454	-0.23195642699654412	-3.287423889944896	0.0032427787283929753	1	DiagnosisPD
GLYR1	-0.16313085667592675	-0.06362942590618625	-0.26263228744566725	-3.2133266966972647	0.0015548482435043828	1	DiagnosisPD
PIP5K1B	-0.13298443493192091	-0.05140450145373192	-0.2145643684101099	-3.194960964765441	0.0013296219410570294	1	DiagnosisPD
BRINP3	-0.256584471670088	-0.09510211554917969	-0.41806682779099635	-3.1142493554470527	0.015578567327466694	1	DiagnosisPD
AEBP2	-0.3162672274624616	-0.10989661826967523	-0.522637836655248	-3.003685349097807	0.006446375768323604	1	DiagnosisPD
ATP6V0A1	-0.2919201758214508	-0.10104718807336757	-0.48279316356953406	-2.99755894074325	4.965599024578682e-4	1	DiagnosisPD
GOLIM4	-0.2577358305993771	-0.08817704772914256	-0.4272946134696116	-2.979220167479589	0.002031523351226445	1	DiagnosisPD
ERO1B	-0.1500538401145295	-0.05127029885328846	-0.24883738137577052	-2.977217850376895	0.010476564159523494	1	DiagnosisPD
IL1RAPL2	-0.30680410816746484	-0.10339379538298388	-0.5102144209519458	-2.9562168903121595	0.015330077348792576	1	DiagnosisPD
GRIPAP1	-0.10993960130355274	-0.036979418137924935	-0.18289978446918054	-2.9533596227478984	0.0020444463704877005	1	DiagnosisPD
GARS1-DT	-0.20658275514887736	-0.06888304533678694	-0.3442824649609678	-2.9404183964613195	0.0028065407784019216	1	DiagnosisPD
CYRIA	-0.14259489740153186	-0.04747837810566319	-0.23771141669740053	-2.9382999436389765	0.028822026568113328	1	DiagnosisPD
CCNY	-0.10853080216361577	-0.034853680193915784	-0.18220792413331577	-2.8871440383001	0.007131208333604323	1	DiagnosisPD
SLC22A10	-0.5417123772129793	-0.17329536851726707	-0.9101293859086914	-2.88188852375689	3.5750181950784736e-5	0.19197847707571403	DiagnosisPD
ZNF821	-0.24389114920070032	-0.07737485933770497	-0.4104074390636957	-2.8706973292208	0.006591710714903045	1	DiagnosisPD
PTPN1	-0.15497625156216366	-0.04910065760610194	-0.2608518455182254	-2.868913034357239	0.004941432290763318	1	DiagnosisPD
ATP9A	-0.15547219271743618	-0.048978295204724895	-0.26196609023014744	-2.8613836608550596	0.005482996034827627	1	DiagnosisPD
CDC42SE2	-0.1520194930586488	-0.04781885763353909	-0.2562201284837585	-2.8594137658318854	0.0014609028127612767	1	DiagnosisPD
TBL1X	-0.17078603101222112	-0.05300910546776921	-0.288562956556673	-2.842105686653852	0.016594841870598783	1	DiagnosisPD
AP2A2	-0.1718212596058582	-0.053115685225204504	-0.2905268339865119	-2.836964332659626	3.398322950088803e-4	1	DiagnosisPD
ARFGEF3	-0.15058984895904892	-0.04642409702499102	-0.25475560089310684	-2.833471413751301	0.0010178370240956091	1	DiagnosisPD
PTBP3	-0.2768857030285383	-0.08467951842829441	-0.46909188762878223	-2.82345756406685	1.621436249296163e-4	0.8656848134992214	DiagnosisPD
DOCK4	-0.30704984247801526	-0.09232056663674301	-0.5217791183192875	-2.802629638449774	0.03501757309235752	1	DiagnosisPD
RABEP1	-0.12892604845377065	-0.038626885843092554	-0.21922521106444876	-2.7983693794362505	0.008145411593965143	1	DiagnosisPD
MOK	-0.19751876702083382	-0.059052921883297305	-0.33598461215837033	-2.7958495414306728	0.007015336696290848	1	DiagnosisPD
NUDCD1	-0.2162188910289028	-0.06418902802175966	-0.36824875403604596	-2.7874868187832846	0.005900289413021369	1	DiagnosisPD
AC245060.5	-0.3593925834765699	-0.10603156208353681	-0.612753604869603	-2.780208715815713	0.00392024153179572	1	DiagnosisPD
SLC1A1	-0.1446285644579931	-0.04108894987543801	-0.2481681790405482	-2.7377615670703506	0.008093753246318064	1	DiagnosisPD
TTC26	-0.140335315471806	-0.03983055305348113	-0.24084007789013087	-2.736707768523181	0.012640468902424318	1	DiagnosisPD
GGA2	-0.13144372840304142	-0.037166096142704455	-0.2257213606633784	-2.7326203202921304	0.00482198773741848	1	DiagnosisPD
ELAVL1	-0.12983199555385438	-0.036694165852091135	-0.22296982525561765	-2.732144780926772	0.006478861309606186	1	DiagnosisPD
ARHGAP20	-0.10222164822292834	-0.028308941191470094	-0.1761343552543866	-2.710640118646856	0.026551221864080096	1	DiagnosisPD
AP3B2	-0.2552199019588509	-0.07019801893832728	-0.44024178497937455	-2.7035819104797674	0.002427503450648784	1	DiagnosisPD
FXYD6	-0.18979939740001894	-0.052162170572371824	-0.32743662422766606	-2.7027570357638067	0.007215764115730967	1	DiagnosisPD
EML4	-0.25213707033197497	-0.06877478172248128	-0.43549935894146863	-2.6950993073094036	2.998384395177212e-4	1	DiagnosisPD
SHC3	-0.18504691973238185	-0.05025735724215227	-0.3198364822226114	-2.6907520984930295	0.003621943597320677	1	DiagnosisPD
FBXW4	-0.17097326829722614	-0.04635437664268323	-0.2955921599517691	-2.689010018726571	0.0026226345108955125	1	DiagnosisPD
FRRS1L	-0.13188657360963862	-0.035748455125852105	-0.22802469209342513	-2.6887663124266017	0.018221952024696633	1	DiagnosisPD
TXNL4A	-0.20187018596851158	-0.05367341332708264	-0.3500669586099405	-2.669817209906485	0.0014564342625167557	1	DiagnosisPD
EIF2B3	-0.146671806413033	-0.03843028772625398	-0.254913325099812	-2.655833561877844	0.004434506795241616	1	DiagnosisPD
DCUN1D4	-0.24901773368175628	-0.0642349452815815	-0.4338005220819311	-2.64129464520824	6.969234388769984e-4	1	DiagnosisPD
FLNB	-0.19067817788616304	-0.04873083283954269	-0.33262552293278336	-2.632823890942505	0.005787085880993527	1	DiagnosisPD
TTC14	-0.22523348142724475	-0.057107455724744766	-0.39335950712974477	-2.6257059837429235	5.635407902817717e-4	1	DiagnosisPD
IGFL4	-0.22327520517983512	-0.056442456855719164	-0.3901079535039511	-2.623054317507819	7.124681690800755e-4	1	DiagnosisPD
DANT2	-0.29101212639813046	-0.07330082025841558	-0.5087234325378454	-2.6198606628115124	0.008874405632226235	1	DiagnosisPD
AGTPBP1	-0.10655858778392258	-0.026068987190960347	-0.1870481883768848	-2.5947574936556372	0.021494745669884758	1	DiagnosisPD
HS3ST2	-0.29552415223417705	-0.07108353525261477	-0.5199647692157393	-2.5807124518299713	5.552969690643863e-5	0.29775023481232393	DiagnosisPD
UBR1	-0.15092742305611528	-0.03540914296632214	-0.26644570314590843	-2.560740284909792	0.004294202503990597	1	DiagnosisPD
PLPPR4	-0.12821239122800154	-0.029990258495157587	-0.2264345239608455	-2.5584016777780074	0.0012981664208431907	1	DiagnosisPD
ITGA3	-0.15806328958954807	-0.03664824548126509	-0.27947833369783104	-2.551564817594992	0.02507773755241139	1	DiagnosisPD
GABRA5	-0.21338141499628704	-0.048064880343873156	-0.37869794964870096	-2.529812817830021	9.172326391291214e-4	1	DiagnosisPD
TEAD1	-0.10893338043184886	-0.024529008847665568	-0.19333775201603215	-2.5295550260412485	0.023236320351795944	1	DiagnosisPD
UHRF2	-0.12267248351049853	-0.027042982197095736	-0.21830198482390134	-2.514220468291443	0.0029627567842575235	1	DiagnosisPD
VEZT	-0.15379980316704367	-0.03284316163435025	-0.2747564446997371	-2.4921498416048364	0.01236326435955718	1	DiagnosisPD
ATXN2	-0.1829115074154537	-0.03863693590318468	-0.3271860789277227	-2.484845133376352	0.0018514244874127115	1	DiagnosisPD
AGBL3	-0.19361432599747364	-0.04086632491041767	-0.34636232708452963	-2.484334349028693	0.0021978470535936696	1	DiagnosisPD
CCDC30	-0.1807800138054646	-0.035322445743807246	-0.32623758186712193	-2.435915304408033	0.02241654435519347	1	DiagnosisPD
PLXNC1	-0.14323475537151997	-0.027435291769715334	-0.2590342189733246	-2.4243200540888266	0.01407219508848802	1	DiagnosisPD
AC007566.1	-0.1196746842675741	-0.02270927047579581	-0.21664009805935242	-2.418986954764438	0.028654275292347403	1	DiagnosisPD
AVL9	-0.1423633632646668	-0.027014098569097172	-0.2577126279602364	-2.418975668836287	0.001058791497093734	1	DiagnosisPD
DAP3	-0.15566528356689702	-0.029500761361102662	-0.28182980577269134	-2.4182578755116992	0.017969304237772186	1	DiagnosisPD
TAF15	-0.2303634371613259	-0.043013427568802054	-0.41771344675384975	-2.409949383899427	0.0028691870361334964	1	DiagnosisPD
FAAH2	-0.17478502691136677	-0.03181620622698106	-0.3177538475957525	-2.396133339725847	0.019154861244822376	1	DiagnosisPD
AL731769.2	-0.17031456096658637	-0.0307560453200503	-0.30987307661312247	-2.3919028085875595	0.013495929998854381	1	DiagnosisPD
DENND2B	-0.20676750032762325	-0.03642893066921585	-0.3771060699860307	-2.379125612174665	0.002772042555686483	1	DiagnosisPD
BRF1	-0.13635014636752635	-0.023605510424244386	-0.2490947823108083	-2.370324529688105	0.0018800350770039943	1	DiagnosisPD
SH3GL2	-0.1167837988009448	-0.02000766615266257	-0.21355993144922703	-2.3651703510357884	0.006212720349365289	1	DiagnosisPD
TM7SF3	-0.151111539170385	-0.02584254809740677	-0.27638053024336323	-2.364297595801869	0.04429935470915131	1	DiagnosisPD
DCAF7	-0.15534841263658494	-0.025417010132353757	-0.28527981514081613	-2.343369562360094	0.00959296385670541	1	DiagnosisPD
PPP2R5C	-0.24418672966691213	-0.039733453217578873	-0.4486400061162454	-2.340863418583414	0.012208003186709046	1	DiagnosisPD
PPM1B	-0.12381500857492256	-0.019972840615982174	-0.22765717653386294	-2.3369404002458807	0.008682812812411116	1	DiagnosisPD
MEF2C	-0.25368952840161096	-0.040559174526163505	-0.4668198822770584	-2.332949436252911	0.04779306679500972	1	DiagnosisPD
AGBL4	-0.22587382130021627	-0.03599549306417754	-0.415752149536255	-2.3315170241468084	0.08190355417169959	1	DiagnosisPD
SIRT5	-0.12010862756916374	-0.019010612477053587	-0.22120664266127388	-2.328518359669231	0.002682809338165509	1	DiagnosisPD
FNBP1L	-0.21492834643292835	-0.0338529591844155	-0.3960037336814412	-2.3263891612566296	0.004728972219445382	1	DiagnosisPD
MKNK1	-0.14180576940206913	-0.021919711277765624	-0.26169182752637266	-2.3183196209510215	0.008003220361800005	1	DiagnosisPD
PREP	-0.13601805843832637	-0.020699341774625332	-0.2513367751020274	-2.3117712674832336	1.2093942281076902e-4	0.6463002755007496	DiagnosisPD
CCNC	-0.08564341023872546	-0.013018554981533953	-0.15826826549591697	-2.3113023631736467	0.025997688860820538	1	DiagnosisPD
CCDC66	-0.14848566726668255	-0.02184640650962902	-0.2751249280237361	-2.298075322955375	0.015667862752888204	1	DiagnosisPD
LRRFIP1	-0.11971855488294492	-0.017559435943630963	-0.22187767382225887	-2.296848859778641	0.0468975570606501	1	DiagnosisPD
ERICH3	-0.08905874884308584	-0.012917320100492818	-0.16520017758567887	-2.2924699880631896	0.03860810084757189	1	DiagnosisPD
MCCC1	-0.12126791141762971	-0.017339873799904773	-0.22519594903535467	-2.2869741823972562	0.03429201397144146	1	DiagnosisPD
LONP2	-0.1732454306829827	-0.024768115831842324	-0.32172274553412306	-2.2869136942919903	0.004781777431791135	1	DiagnosisPD
CDK19	-0.18690814306272852	-0.026688837594153192	-0.34712744853130384	-2.2864487381769276	0.03458398137857166	1	DiagnosisPD
KPNA3	-0.16179780946477906	-0.022761833578838098	-0.30083378535072003	-2.280833268567773	0.006155842701290855	1	DiagnosisPD
PISD	-0.07712374816422185	-0.01073403190830878	-0.1435134644201349	-2.2768551709414586	0.028201274730178777	1	DiagnosisPD
CC2D1A	-0.1272490703388317	-0.01757735752278436	-0.23692078315487905	-2.274092275267365	0.001141044108011591	1	DiagnosisPD
KIAA0319L	-0.21861234698414317	-0.0301408234384844	-0.40708387052980194	-2.2734061814961297	0.0012706305769334563	1	DiagnosisPD
LMTK2	-0.071566581825389	-0.009822992400768962	-0.13331017125000905	-2.271781154635462	0.03334987654848156	1	DiagnosisPD
WDR17	-0.18098903779539088	-0.024460939804775622	-0.3375171357860062	-2.2662512368660663	0.03143341002818242	1	DiagnosisPD
NEXMIF	-0.21185948220767425	-0.02839541694121206	-0.39532354747413645	-2.263314912962699	0.0018767363686493738	1	DiagnosisPD
PRRC2B	-0.10585455598357041	-0.013175274939694157	-0.19853383702744665	-2.238592218136174	0.06402467771549679	1	DiagnosisPD
AL596087.2	-0.17904944772001818	-0.022262988550972973	-0.3358359068890634	-2.238270261621598	0.02353330044400675	1	DiagnosisPD
GOLM1	-0.07899660649837836	-0.009700603685951728	-0.148292609310805	-2.2343352769828027	0.04755029173798081	1	DiagnosisPD
IFT43	-0.10657325585159727	-0.013061068556045052	-0.2000854431471495	-2.233716793770669	0.07711536004607167	1	DiagnosisPD
RB1	-0.13642444645277763	-0.016706469244458177	-0.2561424236610971	-2.233474102164131	0.0361718159243784	1	DiagnosisPD
SHLD2	-0.1441366671035691	-0.017537834315693085	-0.2707354998914451	-2.2314793126725334	0.03045620975348856	1	DiagnosisPD
FAM102B	-0.14149796713260687	-0.01712550087294669	-0.26587043339226707	-2.2298417632608536	0.007349286371972814	1	DiagnosisPD
CPE	-0.1036985537288535	-0.012469700685296806	-0.19492740677241022	-2.2278634859127977	0.12764768743191462	1	DiagnosisPD
ANXA7	-0.1304417391813416	-0.015660545225831296	-0.24522293313685192	-2.2273780404766663	0.06366109045602372	1	DiagnosisPD
