primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
PACRG	-0.2720040390718812	-0.19230186778774833	-0.35170621035601407	-6.688878253137955	2.8564200981501715e-6	0.017052827985956524	DiagnosisPD
CDH10	-0.21448954148431432	-0.1412708282821324	-0.28770825468649625	-5.741589246575805	1.705202355615276e-4	1	DiagnosisPD
PARM1	-0.18374278924523557	-0.10841368649898579	-0.25907189199148534	-4.7807452393626715	4.723989190200547e-6	0.02817387153035606	DiagnosisPD
MARK1	-0.18803523762679353	-0.1098255996678319	-0.26624487558575516	-4.712236281752493	3.290905003867618e-5	0.19521648482942708	DiagnosisPD
MIR181A1HG	-0.20268809544540045	-0.11766073650645219	-0.2877154543843487	-4.672159315841449	0.001083509269248422	1	DiagnosisPD
PLCL2	-0.18103791540570535	-0.10497410194109945	-0.25710172887031124	-4.664869901592565	4.0322466507615424e-4	1	DiagnosisPD
DNER	-0.16962420551758917	-0.09529315247100695	-0.24395525856417138	-4.472657390072877	6.7431710244026464e-6	0.040189299305439775	DiagnosisPD
XKR4	-0.42465745405079414	-0.23808957467850905	-0.6112253334230793	-4.4611822705300606	2.7387673880167104e-4	1	DiagnosisPD
RALYL	-5.310838405202789	-2.9638043891762607	-7.657872421229317	-4.434981312938904	0.11193336336192111	1	DiagnosisPD
AP000943.2	-0.17834714660849826	-0.09912970351211826	-0.2575645897048783	-4.412588571848451	3.5775661627804393e-4	1	DiagnosisPD
ATP9A	-0.22312773363182814	-0.11910235118108854	-0.32715311608256775	-4.203996289823977	3.392510857015521e-5	0.20120981892959056	DiagnosisPD
NEXMIF	-0.1496664034463342	-0.07936610117170075	-0.21996670572096766	-4.172681353552343	4.230617034336089e-5	0.25079097779544335	DiagnosisPD
XYLB	-0.139157547574698	-0.07368414708368992	-0.2046309480657061	-4.165718893137145	2.3230900521741712e-4	1	DiagnosisPD
EXOC4	-0.18442327664832892	-0.09661441592958232	-0.2722321373670755	-4.1164750024415415	0.00286611960015007	1	DiagnosisPD
SAP130	-0.14545444556796028	-0.07562593458700817	-0.21528295654891239	-4.082651494347483	9.86765791803039e-4	1	DiagnosisPD
ST7	-0.16061346397574783	-0.07992745804840823	-0.24129946990308743	-3.9015018925112215	2.1584073936740302e-4	1	DiagnosisPD
UBR1	-0.1956534746291445	-0.09579607034071685	-0.29551087891757216	-3.840213617165739	2.3394833349587755e-4	1	DiagnosisPD
ARHGAP20	-0.21530969102159492	-0.1049259978601211	-0.3256933841830687	-3.823021569929311	1.431042600352447e-4	0.8433134043876971	DiagnosisPD
PIBF1	-0.11643515732428111	-0.056441305955983005	-0.17642900869257921	-3.803868391260439	8.339241049684907e-4	1	DiagnosisPD
FARP1	-0.17954179469758613	-0.0854649523866049	-0.27361863700856737	-3.740510870504396	7.095579654170818e-7	0.004241737517263315	DiagnosisPD
FOXP2	-0.34841901657926955	-0.1640864160888987	-0.5327516170696404	-3.7046551842027795	0.004362619086559339	1	DiagnosisPD
SPTLC1	-0.0907897690152849	-0.042603824883019455	-0.13897571314755036	-3.692875186718955	0.004398137889655751	1	DiagnosisPD
RABEP1	-0.1553391894586753	-0.07227835663627075	-0.23840002228107987	-3.6654967977220148	7.061396273588319e-4	1	DiagnosisPD
NWD2	-0.3905907660740101	-0.17290847856257283	-0.6082730535854474	-3.516794328793271	1.1215224769123394e-6	0.0067010967995512274	DiagnosisPD
EPHA5	-0.21944189003108705	-0.09442458674869236	-0.34445919331348174	-3.440309380124802	0.009613481959197928	1	DiagnosisPD
MIGA1	-0.13312481609677873	-0.0564701669357278	-0.20977946525782964	-3.403835877586673	0.00952093730781442	1	DiagnosisPD
ATRN	-0.15331158808045486	-0.0649864576211297	-0.24163671853978003	-3.4020350662115235	0.0022630047421334128	1	DiagnosisPD
PIAS2	-0.1829870960637089	-0.07715514591375783	-0.28881904621365995	-3.3888454045520233	0.0019222501609642128	1	DiagnosisPD
SLC25A12	-0.1708748247178702	-0.07146330086766703	-0.2702863485680733	-3.3689102564836673	0.005858794534292871	1	DiagnosisPD
AC116565.1	-0.18542108985845462	-0.07735310571373766	-0.2934890740031716	-3.3628707056298155	0.0011341386637979216	1	DiagnosisPD
AIG1	-0.4415080562750455	-0.18359800959762157	-0.6994181029524695	-3.355200389947119	1.6836103826051725e-05	0.10014114555735566	DiagnosisPD
TSPOAP1	-0.12667573670984744	-0.05229570492601478	-0.20105576849368012	-3.3379910671179056	0.0011572376750539988	1	DiagnosisPD
GPHN	-0.20742440231193182	-0.08559756302587439	-0.32925124159798924	-3.337067270468539	0.014302821778815977	1	DiagnosisPD
AGBL4	-0.3015515174743211	-0.12434071241755923	-0.4787623225310829	-3.3351810209527515	0.0010808394164238597	1	DiagnosisPD
N4BP2L1	-0.21438734094958378	-0.08727297518431515	-0.3415017067148524	-3.305617460881057	8.50263733047427e-4	1	DiagnosisPD
UBA6	-0.14972226677878075	-0.060848318845991	-0.2385962147115705	-3.301870316282422	0.0032230890231935306	1	DiagnosisPD
MICU2	-0.19644106204234724	-0.07976309909109786	-0.3131190249935966	-3.2998296931929425	0.0059976430164034285	1	DiagnosisPD
