primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
EVI5	-0.21242969160489777	-0.10489092757279896	-0.3199684556369966	-3.8716694258107167	5.751069293013559e-5	0.14515698895566223	DiagnosismitoPD
PAN3	-0.11216332553474473	-0.04683667544544318	-0.17748997562404628	-3.3651821750208444	8.908211663696019e-4	1	DiagnosismitoPD
SH3GL3	-0.3792265862008164	-0.15679183362220395	-0.6016613387794288	-3.341521243048516	1.0009566064101718e-4	0.2521409691547223	DiagnosismitoPD
TENT2	-0.20483285717187472	-0.0821498797054523	-0.32751583463829714	-3.272377563685963	0.0058272530333272005	1	DiagnosismitoPD
UBR2	-0.14497154006719803	-0.05721190089742893	-0.23273117923696712	-3.2376955967805747	0.0025231246454955076	1	DiagnosismitoPD
SFPQ	-0.19190412352750974	-0.06505616072550738	-0.31875208632951213	-2.9651652442045155	1.8765404225390634e-4	0.4719499162685744	DiagnosismitoPD
ANKIB1	-0.30494277638790823	-0.09840340873469397	-0.5114821440411225	-2.89376725540028	3.6001544257046144e-4	0.9036387608518582	DiagnosismitoPD
KIDINS220	-0.23750875516571623	-0.0754941258499155	-0.399523384481517	-2.8732504472196188	3.971519283803705e-4	0.9960570363779693	DiagnosismitoPD
LINC01135	-0.22543851016869887	-0.07102149649967993	-0.3798555238377178	-2.861416304851556	0.010186871074724005	1	DiagnosismitoPD
RUFY2	-0.18078949087709462	-0.05124275535446218	-0.310336226399727	-2.7352359708094145	0.014725196621647405	1	DiagnosismitoPD
ATP8A1	-0.29357705228121844	-0.08242399866985664	-0.5047301058925803	-2.725039677700684	0.03306399770439357	1	DiagnosismitoPD
KIAA1109	-0.13040748183454642	-0.03545129561728473	-0.22536366805180813	-2.691704225835988	0.0020893633785624235	1	DiagnosismitoPD
DICER1	-0.3147808849233029	-0.08180909563614955	-0.5477526742104563	-2.6482141866150037	0.014552578032361886	1	DiagnosismitoPD
MTUS1	-0.27452958979299513	-0.07074634012034284	-0.4783128394656474	-2.640394191127839	3.826134840410308e-5	0.09664816606876438	DiagnosismitoPD
JMJD1C	-0.1676572059100001	-0.04298372166785411	-0.2923306901521461	-2.6357014671539254	0.019314173164332222	1	DiagnosismitoPD
ELL2	-0.14251272285774075	-0.035769077798418744	-0.24925636791706274	-2.6167347384912705	0.02294213065406031	1	DiagnosismitoPD
CHD6	-0.09310488371901854	-0.02335181730727222	-0.16285795013076487	-2.6161175165675035	0.0023372155240696016	1	DiagnosismitoPD
LURAP1L-AS1	-0.5135105487569933	-0.12722737857282118	-0.8997937189411654	-2.605503575952442	0.002641344541330114	1	DiagnosismitoPD
SETX	-0.1352203039876081	-0.029333976862362512	-0.2411066311128537	-2.5029381317645263	0.0015945229619642883	1	DiagnosismitoPD
SPTLC2	-0.15238880534012988	-0.032261853355590106	-0.27251575732466965	-2.486341034875995	0.0011458520456757413	1	DiagnosismitoPD
MEIS1	-0.14429346306235113	-0.027631098502142362	-0.2609558276225599	-2.4241750274212226	0.015038993144148074	1	DiagnosismitoPD
FAM124A	-0.12269911552741819	-0.023026721755691662	-0.22237150929914473	-2.4127628350075416	0.046385211659632664	1	DiagnosismitoPD
