primerid	coef	ci.hi	ci.lo	z	pval	p_adj	contrast
PDE5A	-0.5081311053485855	-0.26663350302807276	-0.7496287076690983	-4.123927758860247	0.004377381363594185	1	DiagnosismitoPD
AC016042.1	-0.63537551683696325	-0.3036740319146738	-0.9670770017592527	-3.7543188266121885	0.0012765454458210678	1	DiagnosismitoPD
TRPC1	-0.4224110963023766	-0.19384500161548382	-0.6509771909892694	-3.6221931190488825	0.001124116492912035	1	DiagnosismitoPD
MIR124-1HG	-0.34380271055918676	-0.15044127609979122	-0.5371641450185823	-3.4848775939586654	0.0017084309818646431	1	DiagnosismitoPD
KCNMB2-AS1	-0.6886721632151742	-0.2952593115718736	-1.0820850148584749	-3.4309317334677267	0.0017006791724568904	1	DiagnosismitoPD
RDX	-0.4843244996061049	-0.19562222843187133	-0.7730267707803384	-3.28801907999354	0.00818445942623916	1	DiagnosismitoPD
LINC01138	-0.36573053436848113	-0.1222445919041465	-0.6092164768328158	-2.9439838216278527	0.001195691953478261	1	DiagnosismitoPD
CTNNA3	-0.6674834170806934	-0.2214461236581311	-1.1135207105032556	-2.933036042160035	0.027053648398222198	1	DiagnosismitoPD
AC069228.1	-0.4462614193155554	-0.1462034281163781	-0.7463194105147327	-2.9149575588794177	0.01043812251404949	1	DiagnosismitoPD
DLGAP1-AS4	-0.4088505456373621	-0.12295898907931146	-0.6947421021954128	-2.8029241372368676	0.002644893586863408	1	DiagnosismitoPD
ARIH2	-0.24717342519633378	-0.07373449300772694	-0.4206123573849406	-2.7932079908875425	0.021400049670293	1	DiagnosismitoPD
GABRG3-AS1	-0.6790219835947857	-0.19831932214896608	-1.1597246450406054	-2.7685693034315126	0.003085159599731287	1	DiagnosismitoPD
HOOK2	-0.24921377640258147	-0.07192348343498767	-0.42650406937017526	-2.755086124707118	0.03138483615254066	1	DiagnosismitoPD
TENT4A	-0.2282365591333	-0.06465931116097906	-0.3918138071056209	-2.7347044983438544	0.007325664338250479	1	DiagnosismitoPD
